business_id,content,score
736,外滩景区位于上海黄浦区黄浦江畔以其风格迥异的万国建筑群和迷人的浦江夜景闻名这里是上海的标志性景点见证了城市的沧桑巨变漫步外滩可欣赏到对岸陆家嘴的摩天大楼群感受浓厚的历史氛围与现代都市的繁华是游客必到之处,5
736,外滩上海的经典地标承载着深厚的历史文化底蕴与现代都市的繁华位于黄浦江畔外滩以其独特的万国建筑博览群而闻名这些风格各异的建筑见证了上海从近代到现代的沧桑巨变 漫步在外滩不仅可以欣赏到黄浦江的美景和对岸浦东的摩天大楼还能感受到浓厚的历史氛围夜晚的外滩更是迷人灯光璀璨江面波光粼粼与两岸的灯火交相辉映构成了一幅美丽的画卷 此外外滩还聚集了众多高端餐厅和咖啡厅是品味上海美食享受悠闲时光的理想之地无论是白天还是夜晚外滩都以其独特的魅力吸引着无数游客和市民前来观光休闲,5
736,外滩值得一去外滩的特点鲜明它拥有极具历史韵味的万国建筑博览群风格各异的西式建筑见证了上海的变迁黄浦江畔一边是古老的欧式建筑一边是现代的摩天大楼形成强烈对比夜晚灯光璀璨江上游轮穿梭营造出梦幻般的氛围在这里你可以漫步欣赏美景感受上海的繁华与历史的交融无论是拍照打卡还是领略城市风貌外滩都是绝佳之地能让你深刻体会到上海这座国际化大都市的独特魅力,5
736,打卡外滩不肉疼玩法美食省钱全攻略 心血来潮去了趟外滩本以为钱包要大出血没想到巧用攻略玩得超嗨还省钱必须分享给大家 观景巧思 外滩看夜景人挤人想找到绝佳拍摄点又不想被人群挡住可以去外滩源欧式建筑搭配对岸陆家嘴天际线随便一拍都是大片再悄悄告诉你上海外滩华尔道夫酒店的户外露台是隐藏观景地人少视野佳能把外滩景色尽收眼底关键是不消费也能在这短暂停留欣赏美景 平价美味 来外滩小吃可不能错过乍浦路美食街藏着超多宝藏阿大葱油饼外酥里嫩葱香十足3元一个一口下去超满足还有提篮桥老摊头葱油饼一号酥脆掉渣肉香四溢5元钱的快乐谁吃谁知道正餐的话试试老上海弄堂菜性价比超高人均不到80元就能品尝地道红烧肉油爆虾等招牌菜 省钱秘籍 住宿别扎堆外滩选择地铁2号线沿线的酒店交通便利还实惠比如人民广场附近房价能便宜30 - 50出行用上海交通卡坐公交地铁都能打折在地铁站就能办理和退卡去景点前上各大旅游平台搜优惠券团购票能省不少钱 亲测好用的外滩省钱游玩攻略都毫无保留分享给大家啦要是你也有超棒的外滩省钱玩法快在评论区分享觉得有用别忘了点赞收藏哦,5
736,百余年来外滩就一直是上海的象征在经过二十世纪九十年代的两期综合改造后新外滩以她特有的气势和节奏向你呈现出世纪上海的风采外滩向以万国建筑博览而著称在新外滩的滨江长堤上又增添了上海人民英雄纪念塔陈毅塑像时代步伐海上明珠大地主人广场和为了明天城市雕塑等六大艺术景观更为新世纪的外滩景观锦上添花漫步外滩倚栏东望百舸争流的黄浦江母亲河举目远眺浦东高耸入云的东方明珠广播电视塔金茂大厦还有那美轮美奂的上海国际会议中心和陆家嘴金融贸易区鳞次栉比的摩天大楼与造型独特起伏有致的外滩万国建筑博览群构成了一部风格迥异的古典与现代和谐统一的艺术交响诗再配上现代化的泛光照明更使其魅力无穷外滩她正以崭新的姿态重塑远东华尔街的风采,5
736,上海外滩的夜景恰似一幅流光溢彩的璀璨画卷只需一眼便会被深深吸引沉醉其中无法自拔 夜幕像一块黑色的绸缎轻轻落下华灯初放之时外滩瞬间被绚丽夺目的灯光点亮宛如白昼万国建筑博览群宛如一群盛装出席的贵族在灯光的映照下尽显壮观之姿这些欧式建筑满是历史韵味犹如一位位老者散发着古老而神秘的气息金色的灯光如同灵动的画笔细细勾勒出建筑的轮廓它们似在低声诉说着往昔的辉煌传奇每一块砖石都承载着岁月的记忆 黄浦江畔江水宛如一条流动的银河波光粼粼江面上游船似一颗颗闪耀的星星穿梭往来船上的灯光与两岸的夜景相互交织碰撞散发出五彩斑斓的光芒这些光芒倒映在江水中随着江水的起伏摇曳生姿如梦如幻仿佛是江上的精灵在翩翩起舞 对岸的陆家嘴摩天大楼鳞次栉比宛如一片钢铁森林东方明珠广播电视塔宛如一颗耀眼的明珠直插云霄它像是一位神奇的魔术师不断变换着色彩在夜空中璀璨夺目吸引着众人的目光金茂大厦上海环球金融中心上海中心大厦等高楼大厦的灯光也毫不逊色它们交相辉映似在争奇斗艳共同展示着上海这座国际化大都市的现代化气息与无尽繁华 外滩的街道上人头攒动游人如织大家或悠然漫步沉醉于这如梦似幻的夜景之中或停下脚步用相机捕捉这美好的瞬间想要把外滩的美永远留存街头艺人的表演为这迷人的夜景注入了一股活力悠扬的歌声精彩的杂技让这里充满了欢声笑语远处悠扬的钟声传来宛如天籁之音似在轻声提醒人们要珍惜这如梦似幻般美好的时光 上海外滩的夜景是历史与现代的激情相拥是繁华与宁静的和谐共舞让人沉浸其中流连忘返尽情享受这无尽的美丽,5
736,不到外灘都感受不到以往上海的繁荣及曾受外国人欺负的侮辱还好我祖国的韌性及抗争能力超级强大最终还得是我们拿回的上海在强大的祖国悉心建设显得更耀眼奪目经济发展扶摇直上九万里遠遠抛开过往的成绩作为中国人更肯定在中国共产党的领导下往后的日子定必更辉煌更偉大,5
736,这里非常值得一去既能看到外滩的百年建筑如和平饭店海关大楼浦发银行大楼又能看到上海黄浦江风光同时对面的陆家嘴现代感十足的超高的摩登建筑有中国最高的上海中心632米环球金融中心金茂大厦东方明珠等古今交融游客们都把这里作为必来的打卡地成为了上海的城市名片供游客们免费观赏,5
736,外滩上海的名片 以前出名的情人墙和远东第一弯现在都弱化了万国建筑群是依旧盛名的 好天气浦江两岸的建筑显得尤其壮观中山东一路的厚重积淀和陆家嘴的新锐拔尖隔江相望各自述说着上海这座城市的故事,5
736,夜景很漂亮在乍浦路桥上可以看外白渡桥和人民英雄纪念碑印衬托下的浦东美景然后向外白渡桥的方向走过外白渡桥走到人民英雄纪念碑下夜晚血红的人民英雄纪念碑分外抢眼而后沿着外滩走左手边可以看到黄浦江和对面浦东的东方明珠以及三件套右手边是浦西的万国建筑群景致非常棒走在黄浦江边吹着江风看着浦江两岸绚烂的美景感受这个不夜城的魅力周末和节假日晚上这里人很多要注意安全,5
736,外滩景区位于上海黄浦区黄浦江畔以其风格迥异的万国建筑群和迷人的浦江夜景闻名这里是上海的标志性景点见证了城市的沧桑巨变漫步外滩可欣赏到对岸陆家嘴的摩天大楼群感受浓厚的历史氛围与现代都市的繁华是游客必到之处,5
736,外滩上海的经典地标承载着深厚的历史文化底蕴与现代都市的繁华位于黄浦江畔外滩以其独特的万国建筑博览群而闻名这些风格各异的建筑见证了上海从近代到现代的沧桑巨变 漫步在外滩不仅可以欣赏到黄浦江的美景和对岸浦东的摩天大楼还能感受到浓厚的历史氛围夜晚的外滩更是迷人灯光璀璨江面波光粼粼与两岸的灯火交相辉映构成了一幅美丽的画卷 此外外滩还聚集了众多高端餐厅和咖啡厅是品味上海美食享受悠闲时光的理想之地无论是白天还是夜晚外滩都以其独特的魅力吸引着无数游客和市民前来观光休闲,5
736,外滩值得一去外滩的特点鲜明它拥有极具历史韵味的万国建筑博览群风格各异的西式建筑见证了上海的变迁黄浦江畔一边是古老的欧式建筑一边是现代的摩天大楼形成强烈对比夜晚灯光璀璨江上游轮穿梭营造出梦幻般的氛围在这里你可以漫步欣赏美景感受上海的繁华与历史的交融无论是拍照打卡还是领略城市风貌外滩都是绝佳之地能让你深刻体会到上海这座国际化大都市的独特魅力,5
736,打卡外滩不肉疼玩法美食省钱全攻略 心血来潮去了趟外滩本以为钱包要大出血没想到巧用攻略玩得超嗨还省钱必须分享给大家 观景巧思 外滩看夜景人挤人想找到绝佳拍摄点又不想被人群挡住可以去外滩源欧式建筑搭配对岸陆家嘴天际线随便一拍都是大片再悄悄告诉你上海外滩华尔道夫酒店的户外露台是隐藏观景地人少视野佳能把外滩景色尽收眼底关键是不消费也能在这短暂停留欣赏美景 平价美味 来外滩小吃可不能错过乍浦路美食街藏着超多宝藏阿大葱油饼外酥里嫩葱香十足3元一个一口下去超满足还有提篮桥老摊头葱油饼一号酥脆掉渣肉香四溢5元钱的快乐谁吃谁知道正餐的话试试老上海弄堂菜性价比超高人均不到80元就能品尝地道红烧肉油爆虾等招牌菜 省钱秘籍 住宿别扎堆外滩选择地铁2号线沿线的酒店交通便利还实惠比如人民广场附近房价能便宜30 - 50出行用上海交通卡坐公交地铁都能打折在地铁站就能办理和退卡去景点前上各大旅游平台搜优惠券团购票能省不少钱 亲测好用的外滩省钱游玩攻略都毫无保留分享给大家啦要是你也有超棒的外滩省钱玩法快在评论区分享觉得有用别忘了点赞收藏哦,5
736,百余年来外滩就一直是上海的象征在经过二十世纪九十年代的两期综合改造后新外滩以她特有的气势和节奏向你呈现出世纪上海的风采外滩向以万国建筑博览而著称在新外滩的滨江长堤上又增添了上海人民英雄纪念塔陈毅塑像时代步伐海上明珠大地主人广场和为了明天城市雕塑等六大艺术景观更为新世纪的外滩景观锦上添花漫步外滩倚栏东望百舸争流的黄浦江母亲河举目远眺浦东高耸入云的东方明珠广播电视塔金茂大厦还有那美轮美奂的上海国际会议中心和陆家嘴金融贸易区鳞次栉比的摩天大楼与造型独特起伏有致的外滩万国建筑博览群构成了一部风格迥异的古典与现代和谐统一的艺术交响诗再配上现代化的泛光照明更使其魅力无穷外滩她正以崭新的姿态重塑远东华尔街的风采,5
736,上海外滩的夜景恰似一幅流光溢彩的璀璨画卷只需一眼便会被深深吸引沉醉其中无法自拔 夜幕像一块黑色的绸缎轻轻落下华灯初放之时外滩瞬间被绚丽夺目的灯光点亮宛如白昼万国建筑博览群宛如一群盛装出席的贵族在灯光的映照下尽显壮观之姿这些欧式建筑满是历史韵味犹如一位位老者散发着古老而神秘的气息金色的灯光如同灵动的画笔细细勾勒出建筑的轮廓它们似在低声诉说着往昔的辉煌传奇每一块砖石都承载着岁月的记忆 黄浦江畔江水宛如一条流动的银河波光粼粼江面上游船似一颗颗闪耀的星星穿梭往来船上的灯光与两岸的夜景相互交织碰撞散发出五彩斑斓的光芒这些光芒倒映在江水中随着江水的起伏摇曳生姿如梦如幻仿佛是江上的精灵在翩翩起舞 对岸的陆家嘴摩天大楼鳞次栉比宛如一片钢铁森林东方明珠广播电视塔宛如一颗耀眼的明珠直插云霄它像是一位神奇的魔术师不断变换着色彩在夜空中璀璨夺目吸引着众人的目光金茂大厦上海环球金融中心上海中心大厦等高楼大厦的灯光也毫不逊色它们交相辉映似在争奇斗艳共同展示着上海这座国际化大都市的现代化气息与无尽繁华 外滩的街道上人头攒动游人如织大家或悠然漫步沉醉于这如梦似幻的夜景之中或停下脚步用相机捕捉这美好的瞬间想要把外滩的美永远留存街头艺人的表演为这迷人的夜景注入了一股活力悠扬的歌声精彩的杂技让这里充满了欢声笑语远处悠扬的钟声传来宛如天籁之音似在轻声提醒人们要珍惜这如梦似幻般美好的时光 上海外滩的夜景是历史与现代的激情相拥是繁华与宁静的和谐共舞让人沉浸其中流连忘返尽情享受这无尽的美丽,5
736,不到外灘都感受不到以往上海的繁荣及曾受外国人欺负的侮辱还好我祖国的韌性及抗争能力超级强大最终还得是我们拿回的上海在强大的祖国悉心建设显得更耀眼奪目经济发展扶摇直上九万里遠遠抛开过往的成绩作为中国人更肯定在中国共产党的领导下往后的日子定必更辉煌更偉大,5
736,这里非常值得一去既能看到外滩的百年建筑如和平饭店海关大楼浦发银行大楼又能看到上海黄浦江风光同时对面的陆家嘴现代感十足的超高的摩登建筑有中国最高的上海中心632米环球金融中心金茂大厦东方明珠等古今交融游客们都把这里作为必来的打卡地成为了上海的城市名片供游客们免费观赏,5
736,外滩上海的名片 以前出名的情人墙和远东第一弯现在都弱化了万国建筑群是依旧盛名的 好天气浦江两岸的建筑显得尤其壮观中山东一路的厚重积淀和陆家嘴的新锐拔尖隔江相望各自述说着上海这座城市的故事,5
736,夜景很漂亮在乍浦路桥上可以看外白渡桥和人民英雄纪念碑印衬托下的浦东美景然后向外白渡桥的方向走过外白渡桥走到人民英雄纪念碑下夜晚血红的人民英雄纪念碑分外抢眼而后沿着外滩走左手边可以看到黄浦江和对面浦东的东方明珠以及三件套右手边是浦西的万国建筑群景致非常棒走在黄浦江边吹着江风看着浦江两岸绚烂的美景感受这个不夜城的魅力周末和节假日晚上这里人很多要注意安全,5
736,外滩景区位于上海黄浦区黄浦江畔以其风格迥异的万国建筑群和迷人的浦江夜景闻名这里是上海的标志性景点见证了城市的沧桑巨变漫步外滩可欣赏到对岸陆家嘴的摩天大楼群感受浓厚的历史氛围与现代都市的繁华是游客必到之处,5
736,外滩上海的经典地标承载着深厚的历史文化底蕴与现代都市的繁华位于黄浦江畔外滩以其独特的万国建筑博览群而闻名这些风格各异的建筑见证了上海从近代到现代的沧桑巨变 漫步在外滩不仅可以欣赏到黄浦江的美景和对岸浦东的摩天大楼还能感受到浓厚的历史氛围夜晚的外滩更是迷人灯光璀璨江面波光粼粼与两岸的灯火交相辉映构成了一幅美丽的画卷 此外外滩还聚集了众多高端餐厅和咖啡厅是品味上海美食享受悠闲时光的理想之地无论是白天还是夜晚外滩都以其独特的魅力吸引着无数游客和市民前来观光休闲,5
736,外滩值得一去外滩的特点鲜明它拥有极具历史韵味的万国建筑博览群风格各异的西式建筑见证了上海的变迁黄浦江畔一边是古老的欧式建筑一边是现代的摩天大楼形成强烈对比夜晚灯光璀璨江上游轮穿梭营造出梦幻般的氛围在这里你可以漫步欣赏美景感受上海的繁华与历史的交融无论是拍照打卡还是领略城市风貌外滩都是绝佳之地能让你深刻体会到上海这座国际化大都市的独特魅力,5
736,打卡外滩不肉疼玩法美食省钱全攻略 心血来潮去了趟外滩本以为钱包要大出血没想到巧用攻略玩得超嗨还省钱必须分享给大家 观景巧思 外滩看夜景人挤人想找到绝佳拍摄点又不想被人群挡住可以去外滩源欧式建筑搭配对岸陆家嘴天际线随便一拍都是大片再悄悄告诉你上海外滩华尔道夫酒店的户外露台是隐藏观景地人少视野佳能把外滩景色尽收眼底关键是不消费也能在这短暂停留欣赏美景 平价美味 来外滩小吃可不能错过乍浦路美食街藏着超多宝藏阿大葱油饼外酥里嫩葱香十足3元一个一口下去超满足还有提篮桥老摊头葱油饼一号酥脆掉渣肉香四溢5元钱的快乐谁吃谁知道正餐的话试试老上海弄堂菜性价比超高人均不到80元就能品尝地道红烧肉油爆虾等招牌菜 省钱秘籍 住宿别扎堆外滩选择地铁2号线沿线的酒店交通便利还实惠比如人民广场附近房价能便宜30 - 50出行用上海交通卡坐公交地铁都能打折在地铁站就能办理和退卡去景点前上各大旅游平台搜优惠券团购票能省不少钱 亲测好用的外滩省钱游玩攻略都毫无保留分享给大家啦要是你也有超棒的外滩省钱玩法快在评论区分享觉得有用别忘了点赞收藏哦,5
736,百余年来外滩就一直是上海的象征在经过二十世纪九十年代的两期综合改造后新外滩以她特有的气势和节奏向你呈现出世纪上海的风采外滩向以万国建筑博览而著称在新外滩的滨江长堤上又增添了上海人民英雄纪念塔陈毅塑像时代步伐海上明珠大地主人广场和为了明天城市雕塑等六大艺术景观更为新世纪的外滩景观锦上添花漫步外滩倚栏东望百舸争流的黄浦江母亲河举目远眺浦东高耸入云的东方明珠广播电视塔金茂大厦还有那美轮美奂的上海国际会议中心和陆家嘴金融贸易区鳞次栉比的摩天大楼与造型独特起伏有致的外滩万国建筑博览群构成了一部风格迥异的古典与现代和谐统一的艺术交响诗再配上现代化的泛光照明更使其魅力无穷外滩她正以崭新的姿态重塑远东华尔街的风采,5
736,上海外滩的夜景恰似一幅流光溢彩的璀璨画卷只需一眼便会被深深吸引沉醉其中无法自拔 夜幕像一块黑色的绸缎轻轻落下华灯初放之时外滩瞬间被绚丽夺目的灯光点亮宛如白昼万国建筑博览群宛如一群盛装出席的贵族在灯光的映照下尽显壮观之姿这些欧式建筑满是历史韵味犹如一位位老者散发着古老而神秘的气息金色的灯光如同灵动的画笔细细勾勒出建筑的轮廓它们似在低声诉说着往昔的辉煌传奇每一块砖石都承载着岁月的记忆 黄浦江畔江水宛如一条流动的银河波光粼粼江面上游船似一颗颗闪耀的星星穿梭往来船上的灯光与两岸的夜景相互交织碰撞散发出五彩斑斓的光芒这些光芒倒映在江水中随着江水的起伏摇曳生姿如梦如幻仿佛是江上的精灵在翩翩起舞 对岸的陆家嘴摩天大楼鳞次栉比宛如一片钢铁森林东方明珠广播电视塔宛如一颗耀眼的明珠直插云霄它像是一位神奇的魔术师不断变换着色彩在夜空中璀璨夺目吸引着众人的目光金茂大厦上海环球金融中心上海中心大厦等高楼大厦的灯光也毫不逊色它们交相辉映似在争奇斗艳共同展示着上海这座国际化大都市的现代化气息与无尽繁华 外滩的街道上人头攒动游人如织大家或悠然漫步沉醉于这如梦似幻的夜景之中或停下脚步用相机捕捉这美好的瞬间想要把外滩的美永远留存街头艺人的表演为这迷人的夜景注入了一股活力悠扬的歌声精彩的杂技让这里充满了欢声笑语远处悠扬的钟声传来宛如天籁之音似在轻声提醒人们要珍惜这如梦似幻般美好的时光 上海外滩的夜景是历史与现代的激情相拥是繁华与宁静的和谐共舞让人沉浸其中流连忘返尽情享受这无尽的美丽,5
736,不到外灘都感受不到以往上海的繁荣及曾受外国人欺负的侮辱还好我祖国的韌性及抗争能力超级强大最终还得是我们拿回的上海在强大的祖国悉心建设显得更耀眼奪目经济发展扶摇直上九万里遠遠抛开过往的成绩作为中国人更肯定在中国共产党的领导下往后的日子定必更辉煌更偉大,5
736,这里非常值得一去既能看到外滩的百年建筑如和平饭店海关大楼浦发银行大楼又能看到上海黄浦江风光同时对面的陆家嘴现代感十足的超高的摩登建筑有中国最高的上海中心632米环球金融中心金茂大厦东方明珠等古今交融游客们都把这里作为必来的打卡地成为了上海的城市名片供游客们免费观赏,5
736,外滩上海的名片 以前出名的情人墙和远东第一弯现在都弱化了万国建筑群是依旧盛名的 好天气浦江两岸的建筑显得尤其壮观中山东一路的厚重积淀和陆家嘴的新锐拔尖隔江相望各自述说着上海这座城市的故事,5
736,夜景很漂亮在乍浦路桥上可以看外白渡桥和人民英雄纪念碑印衬托下的浦东美景然后向外白渡桥的方向走过外白渡桥走到人民英雄纪念碑下夜晚血红的人民英雄纪念碑分外抢眼而后沿着外滩走左手边可以看到黄浦江和对面浦东的东方明珠以及三件套右手边是浦西的万国建筑群景致非常棒走在黄浦江边吹着江风看着浦江两岸绚烂的美景感受这个不夜城的魅力周末和节假日晚上这里人很多要注意安全,5
736,外滩景区位于上海黄浦区黄浦江畔以其风格迥异的万国建筑群和迷人的浦江夜景闻名这里是上海的标志性景点见证了城市的沧桑巨变漫步外滩可欣赏到对岸陆家嘴的摩天大楼群感受浓厚的历史氛围与现代都市的繁华是游客必到之处,5
736,外滩上海的经典地标承载着深厚的历史文化底蕴与现代都市的繁华位于黄浦江畔外滩以其独特的万国建筑博览群而闻名这些风格各异的建筑见证了上海从近代到现代的沧桑巨变 漫步在外滩不仅可以欣赏到黄浦江的美景和对岸浦东的摩天大楼还能感受到浓厚的历史氛围夜晚的外滩更是迷人灯光璀璨江面波光粼粼与两岸的灯火交相辉映构成了一幅美丽的画卷 此外外滩还聚集了众多高端餐厅和咖啡厅是品味上海美食享受悠闲时光的理想之地无论是白天还是夜晚外滩都以其独特的魅力吸引着无数游客和市民前来观光休闲,5
736,外滩值得一去外滩的特点鲜明它拥有极具历史韵味的万国建筑博览群风格各异的西式建筑见证了上海的变迁黄浦江畔一边是古老的欧式建筑一边是现代的摩天大楼形成强烈对比夜晚灯光璀璨江上游轮穿梭营造出梦幻般的氛围在这里你可以漫步欣赏美景感受上海的繁华与历史的交融无论是拍照打卡还是领略城市风貌外滩都是绝佳之地能让你深刻体会到上海这座国际化大都市的独特魅力,5
736,打卡外滩不肉疼玩法美食省钱全攻略 心血来潮去了趟外滩本以为钱包要大出血没想到巧用攻略玩得超嗨还省钱必须分享给大家 观景巧思 外滩看夜景人挤人想找到绝佳拍摄点又不想被人群挡住可以去外滩源欧式建筑搭配对岸陆家嘴天际线随便一拍都是大片再悄悄告诉你上海外滩华尔道夫酒店的户外露台是隐藏观景地人少视野佳能把外滩景色尽收眼底关键是不消费也能在这短暂停留欣赏美景 平价美味 来外滩小吃可不能错过乍浦路美食街藏着超多宝藏阿大葱油饼外酥里嫩葱香十足3元一个一口下去超满足还有提篮桥老摊头葱油饼一号酥脆掉渣肉香四溢5元钱的快乐谁吃谁知道正餐的话试试老上海弄堂菜性价比超高人均不到80元就能品尝地道红烧肉油爆虾等招牌菜 省钱秘籍 住宿别扎堆外滩选择地铁2号线沿线的酒店交通便利还实惠比如人民广场附近房价能便宜30 - 50出行用上海交通卡坐公交地铁都能打折在地铁站就能办理和退卡去景点前上各大旅游平台搜优惠券团购票能省不少钱 亲测好用的外滩省钱游玩攻略都毫无保留分享给大家啦要是你也有超棒的外滩省钱玩法快在评论区分享觉得有用别忘了点赞收藏哦,5
