business_id,content,score
229,故宫博物院，中国文化的瑰宝，一座充满历史的宫殿，走进这里仿佛穿越到了几百年前。红墙黄瓦，雕梁画栋，每一处都透露着皇家的奢华与精致。漫步在宽敞的宫廊中，仿佛能听到历史的回声，感受到古人的智慧和才情。故宫博物院不仅是一座博物馆，更是一部活生生的历史书，让我们有机会近距离接触和了解中国的传统文化。每一件展品都承载着丰富的历史信息和文化内涵，让人不禁为古人的智慧和创造力所折服。这里不仅是旅游胜地，更是学习和传承中国文化的重要场所。强烈推荐给大家，快来感受这份独特的文化魅力吧！,5
229,"故宫，位于中国北京市中心，是明清两代皇家宫殿的所在地，被誉为“五千年文明的瑰宝”。故宫占地面积720,000平方米，拥有宽阔的宫院和精美的建筑，是中国最为完整的古建筑群落之一。

故宫的主要建筑沿着南北中轴线布局，包括午门、太和殿、中和殿、保和殿、乾清宫、交泰殿、坤宁宫等。这些宫殿均为木质结构，黄琉璃瓦顶，红墙金碧，展现出中国古代建筑的高度成就。其中，太和殿是故宫最为重要的宫殿，也是明清皇帝举行大典的场所，其雄伟壮观的气势令人叹为观止。

除了主要宫殿外，故宫还有丰富的建筑和文物。东西两侧分布着许多宫苑、庭院和小巧玲珑的建筑，如御花园、宁寿宫、慈宁宫等。此外，故宫内还珍藏了大量的历史文物，如古代书画、瓷器、玉器、铜器等，展示了中国悠久的历史文化。

故宫的景色独特而迷人，尤其在傍晚时分，金色的阳光洒在红色的宫墙上，显得格外壮观。游客们可以在这里欣赏到中国古代建筑的精美绝伦，感受到厚重的历史气息。如今，故宫已经成为中国乃至世界著名的旅游胜地，吸引了无数游客前来参观。",5
229,故宫博物院作为古代皇宫在世界上是独一无二的。它不同于法爱丽舍宫及俄克林姆林宫，它是以木构为主的砖瓦建筑。年代久远达600年之久，更重要的是保存完好 珍品极多。它气势恢宏雄伟壮观！,5
229,"故宫，这座承载着深厚历史文化底蕴的古老宫殿，坐落在北京中轴线的中心，是明清两代的皇家宫殿，旧称紫禁城 ，它是世界现存规模最大、保存最为完整的木质结构古建筑群之一。
 
故宫始建于明成祖永乐四年（1406年），历经14年建成，此后又在明清两代不断修缮扩建。整个建筑气势恢宏，占地面积达72万平方米，房屋9000余间。故宫以三大殿为中心，前有午门、端门，后有神武门，左右东华门、西华门，四隅角楼玲珑奇巧。宫殿建筑沿中轴线有序分布，红墙黄瓦、金碧辉煌，体现了中国古代皇家建筑的威严与庄重。
 
太和殿是故宫中等级最高、体量最大的建筑，是举行重大典礼的场所，如皇帝登基、大婚、册立皇后等。殿内的金龙宝座，尽显皇家的尊贵与威严。中和殿则是皇帝前往太和殿举行大典前休息的地方，建筑精致小巧。保和殿是皇帝举行殿试和宴请王公贵族的地方，殿宇宏伟壮丽。三大殿之后是后三宫，即乾清宫、交泰殿、坤宁宫，是皇帝和皇后居住的正宫，布局严谨，装饰精美。东西六宫是后妃们居住的地方，建筑风格各异，错落有致。
 
故宫不仅是建筑艺术的瑰宝，更是一座文物宝库，收藏有大量的古代书画、陶瓷、青铜器、金银器等珍贵文物，这些文物见证了中国古代历史的发展，反映了古代人民的智慧和创造力。
 
如今，故宫已成为向世界展示中国传统文化的重要窗口，每年吸引着无数国内外游客前来参观游览，让人们在欣赏古建筑之美的同时，也能感受到中华民族悠久历史和灿烂文化的独特魅力。",5
229,淡季来北京故宫，这几点攻略要记住|||淡季来北京故宫，客流量少了很多1月初来，还看到了两场主题展提前两天在小🍊上订票就能买到票价才40元，老年票、学生票半价🌈游玩攻略从🚇金鱼胡同站C口下车前往东华门，再到入口午门，能节省不少时间主题展在🍊上订不到，可以现场订票🌈游玩路线午门➡️武英门➡️三大殿➡️慈宁宫➡️后三宫➡️西六宫➡️御花园➡️珍宝阁珍宝阁需要单独订票，现场就可以买精华部分珍宝阁人很多能看到珍妃井，金银器很震撼🌈下午茶攻略慈宁宫附近的冰窖咖啡坤宁宫附近的万春金福价格都不便宜，点心造型精致淡季直接在店门口等会就有位置,5
229,"第一次去北京旅游，当然要去就是故宫博物馆
啦!!!所以预定了当地的旅行社，全程讲解，真的是非常棒👍🏻👍🏻👍🏻👍🏻，带领我们的是京状元林一讲师，本身对故宫了如指掌，提出疑问的时候，也能解答，也学到很多历史知识;故宫里面相当雄伟壮观，下次来的时候或者跟朋友推荐还是会找京状元林一讲师。",5
229,故宫博物院，中国文化的瑰宝，一座充满历史的宫殿，走进这里仿佛穿越到了几百年前。红墙黄瓦，雕梁画栋，每一处都透露着皇家的奢华与精致。漫步在宽敞的宫廊中，仿佛能听到历史的回声，感受到古人的智慧和才情。故宫博物院不仅是一座博物馆，更是一部活生生的历史书，让我们有机会近距离接触和了解中国的传统文化。每一件展品都承载着丰富的历史信息和文化内涵，让人不禁为古人的智慧和创造力所折服。这里不仅是旅游胜地，更是学习和传承中国文化的重要场所。强烈推荐给大家，快来感受这份独特的文化魅力吧！,5
229,"故宫，这座承载着深厚历史文化底蕴的古老宫殿，坐落在北京中轴线的中心，是明清两代的皇家宫殿，旧称紫禁城 ，它是世界现存规模最大、保存最为完整的木质结构古建筑群之一。
 
故宫始建于明成祖永乐四年（1406年），历经14年建成，此后又在明清两代不断修缮扩建。整个建筑气势恢宏，占地面积达72万平方米，房屋9000余间。故宫以三大殿为中心，前有午门、端门，后有神武门，左右东华门、西华门，四隅角楼玲珑奇巧。宫殿建筑沿中轴线有序分布，红墙黄瓦、金碧辉煌，体现了中国古代皇家建筑的威严与庄重。
 
太和殿是故宫中等级最高、体量最大的建筑，是举行重大典礼的场所，如皇帝登基、大婚、册立皇后等。殿内的金龙宝座，尽显皇家的尊贵与威严。中和殿则是皇帝前往太和殿举行大典前休息的地方，建筑精致小巧。保和殿是皇帝举行殿试和宴请王公贵族的地方，殿宇宏伟壮丽。三大殿之后是后三宫，即乾清宫、交泰殿、坤宁宫，是皇帝和皇后居住的正宫，布局严谨，装饰精美。东西六宫是后妃们居住的地方，建筑风格各异，错落有致。
 
故宫不仅是建筑艺术的瑰宝，更是一座文物宝库，收藏有大量的古代书画、陶瓷、青铜器、金银器等珍贵文物，这些文物见证了中国古代历史的发展，反映了古代人民的智慧和创造力。
 
如今，故宫已成为向世界展示中国传统文化的重要窗口，每年吸引着无数国内外游客前来参观游览，让人们在欣赏古建筑之美的同时，也能感受到中华民族悠久历史和灿烂文化的独特魅力。",5
229,"有那么一首打油诗形容故宫，远看故宫大,近看大故宫，果然故宫大,故宫果然大，这不是一句空话，如果不懂历史，没有讲解员讲解，你看到的只是房子，心里想的也是嚯，厉害，宏伟，🐮X，
当有讲解懂历史，你看的就不是房子了，是明清两代604年的历史，逛故宫可以三个小时逛完。也可以一天逛完，",5
229,淡季来北京故宫，这几点攻略要记住|||淡季来北京故宫，客流量少了很多1月初来，还看到了两场主题展提前两天在小🍊上订票就能买到票价才40元，老年票、学生票半价🌈游玩攻略从🚇金鱼胡同站C口下车前往东华门，再到入口午门，能节省不少时间主题展在🍊上订不到，可以现场订票🌈游玩路线午门➡️武英门➡️三大殿➡️慈宁宫➡️后三宫➡️西六宫➡️御花园➡️珍宝阁珍宝阁需要单独订票，现场就可以买精华部分珍宝阁人很多能看到珍妃井，金银器很震撼🌈下午茶攻略慈宁宫附近的冰窖咖啡坤宁宫附近的万春金福价格都不便宜，点心造型精致淡季直接在店门口等会就有位置,5
229,"故宫，位于中国北京市中心，是明清两代皇家宫殿的所在地，被誉为“五千年文明的瑰宝”。故宫占地面积720,000平方米，拥有宽阔的宫院和精美的建筑，是中国最为完整的古建筑群落之一。

故宫的主要建筑沿着南北中轴线布局，包括午门、太和殿、中和殿、保和殿、乾清宫、交泰殿、坤宁宫等。这些宫殿均为木质结构，黄琉璃瓦顶，红墙金碧，展现出中国古代建筑的高度成就。其中，太和殿是故宫最为重要的宫殿，也是明清皇帝举行大典的场所，其雄伟壮观的气势令人叹为观止。

除了主要宫殿外，故宫还有丰富的建筑和文物。东西两侧分布着许多宫苑、庭院和小巧玲珑的建筑，如御花园、宁寿宫、慈宁宫等。此外，故宫内还珍藏了大量的历史文物，如古代书画、瓷器、玉器、铜器等，展示了中国悠久的历史文化。

故宫的景色独特而迷人，尤其在傍晚时分，金色的阳光洒在红色的宫墙上，显得格外壮观。游客们可以在这里欣赏到中国古代建筑的精美绝伦，感受到厚重的历史气息。如今，故宫已经成为中国乃至世界著名的旅游胜地，吸引了无数游客前来参观。",5
229,故宫博物院作为古代皇宫在世界上是独一无二的。它不同于法爱丽舍宫及俄克林姆林宫，它是以木构为主的砖瓦建筑。年代久远达600年之久，更重要的是保存完好 珍品极多。它气势恢宏雄伟壮观！,5
229,"故宫博物院，旧称为紫禁城，是北京的标志性建筑，也是世界文化遗产之一。它曾是中国明、清两代皇帝的皇家宫殿，现在则是一个展示中国古代艺术和文化的博物院。故宫不仅建筑宏伟，还收藏有大量的珍贵文物，是了解中国历史文化的重要窗口。                亮点包括:                                                          1.建筑艺术：故宫的建筑群是世界上规模最大、保存最完整的木结构宫殿建筑群，其建筑艺术和空间布局体现了中国古代建筑的最高水平。
2.丰富的藏品：故宫博物院拥有186万余件文物藏品，包括古书画、古器物、宫廷文物、书籍档案等，涵盖了中国几千年的历史文化。
3.陶瓷馆：故宫博物院陶瓷馆展示了中国陶瓷约8000年的发展历程，展品丰富，包括“五大名窑”和明清两代御窑瓷器等。
4.数字化展示：故宫博物院利用数字化技术，建立了“数字故宫”，通过网站、APP等平台，让观众可以在线欣赏故宫的文物和建筑。
5.文化活动：故宫博物院经常举办各种文化活动和特展，如与敦煌研究院合作的敦煌特展，以及与其他国家的文化交流活动，这些活动丰富了故宫的文化内涵                             6.游览体验：故宫提供了详细的游览路线和讲解，帮助游客更好地理解故宫的历史和文化。
7.拍照指南：故宫不仅是历史文化的宝库，也是摄影爱好者的天堂。许多特定的拍照点可以捕捉到故宫建筑的独特魅力。                  故宫博物院是北京必游的景点之一，无论是对中国历史文化感兴趣，还是对建筑艺术和珍贵文物有所追求，故宫都是一个不可多得的参观地。因此，如果你有机会来到北京，非常推荐你将故宫博物院列入你的行程中。",5
229,"第一次去北京旅游，当然要去就是故宫博物馆
啦!!!所以预定了当地的旅行社，全程讲解，真的是非常棒👍🏻👍🏻👍🏻👍🏻，带领我们的是京状元林一讲师，本身对故宫了如指掌，提出疑问的时候，也能解答，也学到很多历史知识;故宫里面相当雄伟壮观，下次来的时候或者跟朋友推荐还是会找京状元林一讲师。",5
229,故宫博物院，中国文化的瑰宝，一座充满历史的宫殿，走进这里仿佛穿越到了几百年前。红墙黄瓦，雕梁画栋，每一处都透露着皇家的奢华与精致。漫步在宽敞的宫廊中，仿佛能听到历史的回声，感受到古人的智慧和才情。故宫博物院不仅是一座博物馆，更是一部活生生的历史书，让我们有机会近距离接触和了解中国的传统文化。每一件展品都承载着丰富的历史信息和文化内涵，让人不禁为古人的智慧和创造力所折服。这里不仅是旅游胜地，更是学习和传承中国文化的重要场所。强烈推荐给大家，快来感受这份独特的文化魅力吧！,5
229,"故宫，这座承载着深厚历史文化底蕴的古老宫殿，坐落在北京中轴线的中心，是明清两代的皇家宫殿，旧称紫禁城 ，它是世界现存规模最大、保存最为完整的木质结构古建筑群之一。
 
故宫始建于明成祖永乐四年（1406年），历经14年建成，此后又在明清两代不断修缮扩建。整个建筑气势恢宏，占地面积达72万平方米，房屋9000余间。故宫以三大殿为中心，前有午门、端门，后有神武门，左右东华门、西华门，四隅角楼玲珑奇巧。宫殿建筑沿中轴线有序分布，红墙黄瓦、金碧辉煌，体现了中国古代皇家建筑的威严与庄重。
 
太和殿是故宫中等级最高、体量最大的建筑，是举行重大典礼的场所，如皇帝登基、大婚、册立皇后等。殿内的金龙宝座，尽显皇家的尊贵与威严。中和殿则是皇帝前往太和殿举行大典前休息的地方，建筑精致小巧。保和殿是皇帝举行殿试和宴请王公贵族的地方，殿宇宏伟壮丽。三大殿之后是后三宫，即乾清宫、交泰殿、坤宁宫，是皇帝和皇后居住的正宫，布局严谨，装饰精美。东西六宫是后妃们居住的地方，建筑风格各异，错落有致。
 
故宫不仅是建筑艺术的瑰宝，更是一座文物宝库，收藏有大量的古代书画、陶瓷、青铜器、金银器等珍贵文物，这些文物见证了中国古代历史的发展，反映了古代人民的智慧和创造力。
 
如今，故宫已成为向世界展示中国传统文化的重要窗口，每年吸引着无数国内外游客前来参观游览，让人们在欣赏古建筑之美的同时，也能感受到中华民族悠久历史和灿烂文化的独特魅力。",5
229,皇城故事岳导讲的非常专业。让我和我朋友从现在穿越明清时期。让我们了解电视剧和历史有了很大差距。岳导讲解有浅入深、生动有趣的方式。让我们感受到故宫历史文化底蕴和价值。收获了很多历史知识。这次故宫之旅非常开心。五星好评[呲牙]你值得拥有！推荐！推荐！推荐！,5
229,皇城故事岳导讲的非常专业。让我和我朋友从现在穿越明清时期。让我们了解电视剧和历史有了很大差距。岳导讲解有浅入深、生动有趣的方式。让我们感受到故宫历史文化底蕴和价值。收获了很多历史知识。这次故宫之旅非常开心。五星好评[呲牙]你值得拥有！推荐！推荐！推荐！,5
229,故宫博物院，中国文化的瑰宝，一座充满历史的宫殿，走进这里仿佛穿越到了几百年前。红墙黄瓦，雕梁画栋，每一处都透露着皇家的奢华与精致。漫步在宽敞的宫廊中，仿佛能听到历史的回声，感受到古人的智慧和才情。故宫博物院不仅是一座博物馆，更是一部活生生的历史书，让我们有机会近距离接触和了解中国的传统文化。每一件展品都承载着丰富的历史信息和文化内涵，让人不禁为古人的智慧和创造力所折服。这里不仅是旅游胜地，更是学习和传承中国文化的重要场所。强烈推荐给大家，快来感受这份独特的文化魅力吧！,5
229,"第一次去北京旅游，当然要去就是故宫博物馆
啦!!!所以预定了当地的旅行社，全程讲解，真的是非常棒👍🏻👍🏻👍🏻👍🏻，带领我们的是京状元林一讲师，本身对故宫了如指掌，提出疑问的时候，也能解答，也学到很多历史知识;故宫里面相当雄伟壮观，下次来的时候或者跟朋友推荐还是会找京状元林一讲师。",5
229,故宫博物院作为古代皇宫在世界上是独一无二的。它不同于法爱丽舍宫及俄克林姆林宫，它是以木构为主的砖瓦建筑。年代久远达600年之久，更重要的是保存完好 珍品极多。它气势恢宏雄伟壮观！,5
229,"有那么一首打油诗形容故宫，远看故宫大,近看大故宫，果然故宫大,故宫果然大，这不是一句空话，如果不懂历史，没有讲解员讲解，你看到的只是房子，心里想的也是嚯，厉害，宏伟，🐮X，
当有讲解懂历史，你看的就不是房子了，是明清两代604年的历史，逛故宫可以三个小时逛完。也可以一天逛完，",5
229,故宫博物院作为古代皇宫在世界上是独一无二的。它不同于法爱丽舍宫及俄克林姆林宫，它是以木构为主的砖瓦建筑。年代久远达600年之久，更重要的是保存完好 珍品极多。它气势恢宏雄伟壮观！,5
229,"有那么一首打油诗形容故宫，远看故宫大,近看大故宫，果然故宫大,故宫果然大，这不是一句空话，如果不懂历史，没有讲解员讲解，你看到的只是房子，心里想的也是嚯，厉害，宏伟，🐮X，
当有讲解懂历史，你看的就不是房子了，是明清两代604年的历史，逛故宫可以三个小时逛完。也可以一天逛完，",5
229,"故宫，这座承载着深厚历史文化底蕴的古老宫殿，坐落在北京中轴线的中心，是明清两代的皇家宫殿，旧称紫禁城 ，它是世界现存规模最大、保存最为完整的木质结构古建筑群之一。
 
故宫始建于明成祖永乐四年（1406年），历经14年建成，此后又在明清两代不断修缮扩建。整个建筑气势恢宏，占地面积达72万平方米，房屋9000余间。故宫以三大殿为中心，前有午门、端门，后有神武门，左右东华门、西华门，四隅角楼玲珑奇巧。宫殿建筑沿中轴线有序分布，红墙黄瓦、金碧辉煌，体现了中国古代皇家建筑的威严与庄重。
 
太和殿是故宫中等级最高、体量最大的建筑，是举行重大典礼的场所，如皇帝登基、大婚、册立皇后等。殿内的金龙宝座，尽显皇家的尊贵与威严。中和殿则是皇帝前往太和殿举行大典前休息的地方，建筑精致小巧。保和殿是皇帝举行殿试和宴请王公贵族的地方，殿宇宏伟壮丽。三大殿之后是后三宫，即乾清宫、交泰殿、坤宁宫，是皇帝和皇后居住的正宫，布局严谨，装饰精美。东西六宫是后妃们居住的地方，建筑风格各异，错落有致。
 
故宫不仅是建筑艺术的瑰宝，更是一座文物宝库，收藏有大量的古代书画、陶瓷、青铜器、金银器等珍贵文物，这些文物见证了中国古代历史的发展，反映了古代人民的智慧和创造力。
 
如今，故宫已成为向世界展示中国传统文化的重要窗口，每年吸引着无数国内外游客前来参观游览，让人们在欣赏古建筑之美的同时，也能感受到中华民族悠久历史和灿烂文化的独特魅力。",5
229,"1.景色方面：从建筑风格、色彩搭配、空间布局等角度来看，故宫的红墙黄瓦、飞檐斗拱极具特色，整体布局对称严谨，体现皇家威严。

2.趣味方面：故宫在展览形式、互动体验、文化活动等方面非常有趣，能吸引游客深入了解历史文化。例如故宫的文创活动、珍宝馆和钟表馆等。

3.性价比方面：门票价格相对合理，能参观众多宫殿和丰富文物 哦(๑＞ڡ＜)☆",5
229,"1.景色方面：从建筑风格、色彩搭配、空间布局等角度来看，故宫的红墙黄瓦、飞檐斗拱极具特色，整体布局对称严谨，体现皇家威严。

2.趣味方面：故宫在展览形式、互动体验、文化活动等方面非常有趣，能吸引游客深入了解历史文化。例如故宫的文创活动、珍宝馆和钟表馆等。

3.性价比方面：门票价格相对合理，能参观众多宫殿和丰富文物 哦(๑＞ڡ＜)☆",5
229,"有那么一首打油诗形容故宫，远看故宫大,近看大故宫，果然故宫大,故宫果然大，这不是一句空话，如果不懂历史，没有讲解员讲解，你看到的只是房子，心里想的也是嚯，厉害，宏伟，🐮X，
当有讲解懂历史，你看的就不是房子了，是明清两代604年的历史，逛故宫可以三个小时逛完。也可以一天逛完，",5
229,"故宫，这座承载着深厚历史文化底蕴的古老宫殿，坐落在北京中轴线的中心，是明清两代的皇家宫殿，旧称紫禁城 ，它是世界现存规模最大、保存最为完整的木质结构古建筑群之一。
 
故宫始建于明成祖永乐四年（1406年），历经14年建成，此后又在明清两代不断修缮扩建。整个建筑气势恢宏，占地面积达72万平方米，房屋9000余间。故宫以三大殿为中心，前有午门、端门，后有神武门，左右东华门、西华门，四隅角楼玲珑奇巧。宫殿建筑沿中轴线有序分布，红墙黄瓦、金碧辉煌，体现了中国古代皇家建筑的威严与庄重。
 
太和殿是故宫中等级最高、体量最大的建筑，是举行重大典礼的场所，如皇帝登基、大婚、册立皇后等。殿内的金龙宝座，尽显皇家的尊贵与威严。中和殿则是皇帝前往太和殿举行大典前休息的地方，建筑精致小巧。保和殿是皇帝举行殿试和宴请王公贵族的地方，殿宇宏伟壮丽。三大殿之后是后三宫，即乾清宫、交泰殿、坤宁宫，是皇帝和皇后居住的正宫，布局严谨，装饰精美。东西六宫是后妃们居住的地方，建筑风格各异，错落有致。
 
故宫不仅是建筑艺术的瑰宝，更是一座文物宝库，收藏有大量的古代书画、陶瓷、青铜器、金银器等珍贵文物，这些文物见证了中国古代历史的发展，反映了古代人民的智慧和创造力。
 
如今，故宫已成为向世界展示中国传统文化的重要窗口，每年吸引着无数国内外游客前来参观游览，让人们在欣赏古建筑之美的同时，也能感受到中华民族悠久历史和灿烂文化的独特魅力。",5
229,"故宫，位于中国北京市中心，是明清两代皇家宫殿的所在地，被誉为“五千年文明的瑰宝”。故宫占地面积720,000平方米，拥有宽阔的宫院和精美的建筑，是中国最为完整的古建筑群落之一。

故宫的主要建筑沿着南北中轴线布局，包括午门、太和殿、中和殿、保和殿、乾清宫、交泰殿、坤宁宫等。这些宫殿均为木质结构，黄琉璃瓦顶，红墙金碧，展现出中国古代建筑的高度成就。其中，太和殿是故宫最为重要的宫殿，也是明清皇帝举行大典的场所，其雄伟壮观的气势令人叹为观止。

除了主要宫殿外，故宫还有丰富的建筑和文物。东西两侧分布着许多宫苑、庭院和小巧玲珑的建筑，如御花园、宁寿宫、慈宁宫等。此外，故宫内还珍藏了大量的历史文物，如古代书画、瓷器、玉器、铜器等，展示了中国悠久的历史文化。

故宫的景色独特而迷人，尤其在傍晚时分，金色的阳光洒在红色的宫墙上，显得格外壮观。游客们可以在这里欣赏到中国古代建筑的精美绝伦，感受到厚重的历史气息。如今，故宫已经成为中国乃至世界著名的旅游胜地，吸引了无数游客前来参观。",5
229,淡季来北京故宫，这几点攻略要记住|||淡季来北京故宫，客流量少了很多1月初来，还看到了两场主题展提前两天在小🍊上订票就能买到票价才40元，老年票、学生票半价🌈游玩攻略从🚇金鱼胡同站C口下车前往东华门，再到入口午门，能节省不少时间主题展在🍊上订不到，可以现场订票🌈游玩路线午门➡️武英门➡️三大殿➡️慈宁宫➡️后三宫➡️西六宫➡️御花园➡️珍宝阁珍宝阁需要单独订票，现场就可以买精华部分珍宝阁人很多能看到珍妃井，金银器很震撼🌈下午茶攻略慈宁宫附近的冰窖咖啡坤宁宫附近的万春金福价格都不便宜，点心造型精致淡季直接在店门口等会就有位置,5
