user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,,,,,attraction_name
洛洛的种草日记旅游,5分,超棒,景色5,趣味5,性价比5,峨眉山的自然风光是其最大的亮点之一。山势雄伟，植被茂密，空气清新。特别是金顶的云海，如同置身于仙境一般，让人心旷神怡。此外，山上的生态猴区也是一大特色，猴子们活泼可爱，但游客需注意安全，不要随意喂食。,IP属地:青海,,,,,峨眉山好评
小磨爱旅行,5分,超棒,景色5,趣味5,性价比5,"从山脚的&quot;峨眉者，山之领袖；普贤者，佛之长子&quot;开始，就被深深震撼了！考虑到体力，
我们选择上山观光车+索道。为了不错过美景，下山选择徒步+观光车。
山顶的佛光、云海、雪山，让人有种置身天宫的错觉，仙的不可思议。徒步于山中，仿佛是在巨人的怀抱中，悠然自得。偶遇山中精灵，自由自在，可远观而不可亵玩。
佩服徒步步山的人，一路上的风景自是美不胜收，希望自己有一天也能徒步，再次登顶。
峨眉山，秀甲天下！",IP属地:辽宁,,,,,峨眉山好评
鲲哥爱旅游,5分,超棒,景色5,趣味5,性价比5,峨眉山（Mount Emei），也做“峨嵋山”属邛崃山脉支脉，地处中国四川盆地的西南边缘，介于北纬29°16′—29°43′，东经103°10′—103°37′之间，自峨眉平原拔地而起，山体南北延伸，绵延105千米。主要山峰为大峨山、二峨山、三峨山、四峨山，其中大峨山即为峨嵋山风景名胜区，面积为154平方千米，主峰金顶，最高峰万佛顶海拔3099米。,IP属地:黑龙江,,,,,峨眉山好评
酷到处安逸的少女儿,5分,超棒,景色5,趣味5,性价比5,很值得去的暴点，美丽的暴色中隐藏着古寺让人流连忘返，性价比超高，有机会还是要再去一次，感受一下这次行程中没有去过看过的一些风景，去感受金顶日出，以及云海。,IP属地:新疆,,,,,峨眉山好评
一半时间在旅途,4分,满意,景色4,趣味4,性价比3,"【景色】风景非常美，山上开始打下雪了，很冷，我老公还高反了??。但是不耽误我们朝圣和欣赏雪景。可惜雪太大了，没有看到日出。


【趣味】猴子没网上那么野蛮，都是躲得有点距离的。去到万年寺就很多猴子靠近了，注意安全哦。


【性价比】票价有点贵，观光车门票索道停车费算下来人居400了。",IP属地:重庆,,,,,峨眉山好评
186****8188,5分,超棒,景色5,趣味5,性价比5,"素闻峨眉山是佛教四大名山之一，是普贤菩萨的道场，香火鼎盛、经久不息，而又闻位于峨眉金顶的四面十方普贤像高大威严、金光四射，再加上金庸笔下峨嵋派郭襄、周芷若等人的传说，峨眉山的神秘更加让我无限神往。
我们7：40从酒店出发，8：00到达了游客中心，好在不用排队，直接上了开往山上的观光车。一路上又是堵车，又是颠簸，好在儿子还是顺利坚持了下来，车辆在云雾中穿行了近两个小时才到达雷洞坪，海拔从400多米攀升至2500米，而气温也随之由20度骤降至10度以下。初下车时，云雾缭绕、寒风刺骨，我们便去路边的商店买了三件防风衣（130/件），当然附近也有出租衣服的，大概50元/件，但会影响拍照的效果。因此，要是春秋季上山，厚衣服还是必备的。
下车后再步行半小时便可到达雷洞坪索道，索道有两处，一处循环式，一处往返式的，循环式的离下车点更近一些，但上行的人也较多，一共31辆缆车，每辆限乘六位。我们来到索道乘坐处，外面已经排起了长队，看着队伍也不是特别长，随后便跟在了后面，但队伍截面较大（大概一排有7、8个人），而越往前队伍越窄，所以前行的速度很慢。怎知过了半个小时后我们来到一个牌子处，上面写着“此处距离上车大约需要90分钟”，顿感崩溃，但考虑徒步上山也要一个半小时，而且在海拔2500米以上已经有了一点高原反应，脚下不觉就飘飘然了，呼吸也有些急促，所以还是毅然坚持将索道之旅进行到底。大概又排了约一个小时，终于搭上了缆车。刚一坐下，就被巨大的齿轮推送出去，有如扶摇直上，而这时天空突然晴了，也可能是因为升到了云上的缘故。妻子有恐高症，不敢睁眼，两个孩童兴奋地合不上嘴，一会俯瞰山下的白云，一会瞭望山顶的景致，好不自在。车行五分中，爬升五百余米便来到山顶下车出。
阳春三月的峨眉山金顶，前一日刚刚下过雪，银装素裹着，多了几分庄严与清秀，仰首而视，一绺金光刺入眼帘，而白雪映着阳光又透出几分红色，让人心旷神怡、神清气爽。徒步十分钟，便到了峨眉山金顶景区，金顶的四方十面普贤像金光闪闪，众人望之无不崇仰，而我们也正赶上山顶一年中位数不多的晴日，更感佛光普照、金光四射！
在导游的指引下，我们分别在普贤像、大雄宝殿和观音殿前依次烧香拜祭，每拜前先将两只蜡烛点燃，再用蜡烛引燃三柱长香。虽然我并不信佛，但依然被这沸腾的香火气和虔诚的礼节所折服，祈愿保佑亲人平安、家国兴旺。",IP属地:山东,,,,,峨眉山好评
磨人的小胖妞,5分,超棒,景色5,趣味5,性价比5,"冬季的峨眉山有她独特的魅力，白雪皑皑，银装素裹，分外妖娆。待到冰雪融化，一定是另一番景色。
『峨眉山自由行一日游攻略』
→交通：高铁坐到峨眉山高铁站
 注意，是峨眉山站，不是峨眉站。高铁需要提前买好，人真的很多。
→住宿：峨眉山大酒店
 前一天晚上入住峨眉山大酒店，泡酒店温泉。酒店有高铁站免费接送车，但需要提前预约。泡温泉需自带泳衣。当然，酒店内也有卖的。第二天早起出发上山。
→门票：提前在携程网上购买门票
 由于我们带老人出行，选择了上下都坐索道的方案，买了套票，门票?观光车票?索道票。
→路线：坐观光车到雷洞坪站下车，步行爬山至索道口，上行至金顶附近，再步行爬山一段时间就可以看见金顶了。回程同样的路线。
 ??酒店出门200米左右有峨眉山旅游客运中心，搭乘旅游观光车上山，直至雷洞坪站。中途观光车可能会暂停一下，方便大家接水去卫生间，注意不要下车，一定问好到站地。
→时间：观光车至雷洞坪站约2小时，索道五分钟左右，两段步行上山约1小时30分钟，所以上下山往返共需七八个小时。当然也根据体力及旅途中拍照时间而决定。
→友情提醒：
??温度：一定要提前看好天气，如果冰雪还未融化，注意保暖，穿羽绒服，戴厚帽子和手套。可以提前备好防滑鞋套，冰爪及登山杖等工具。有小朋友的也可以带上玩雪工具。当然，景区内部都可以买到或者租到。
??食物：水，巧克力，休闲食品，自热饭，最好自己带，不需要太多，不然负重爬山很累的。当然，景区内部吃喝食物也比较充足。
→其他：携程网及峨眉山官网均有路线推荐，中山游或者高山游，除了山上的金顶，山中及山下还有滑雪场、万年寺报国寺等景点，可以根据时间自行选择。若前一天早一点到酒店，可以欣赏报国寺附近的景色，可以爬山至报国寺景区游览。",IP属地:江苏,,,,,峨眉山好评
听足音,5分,超棒,景色5,趣味5,性价比5,"峨嵋山，位于四川盆地的西南边缘，地势陡峭，风景秀丽，素有“峨眉天下秀”之称，主峰海拔3099米。峨眉山地处北纬30度附近，垂直高度落差大，多种自然要素交汇，生物种类丰富，最有名的数猴子，常沿着山路向游人讨食，须注意安全。
峨眉山是中国四大佛教名片山之一，普贤菩萨的道场，宗教文化特别是佛教文化构成了峨眉山历史文化的主体，山上多古迹、寺庙，可细细欣赏，虔诚膜拜。
去时巧遇峨眉山飞雪迎春，四面佛在雨雪中金光闪闪，默默彰显着四大佛教名山的庄严。银装素裹中，峨眉更添圣洁之灵气。踏雪登山，拜佛的人更具诚心。",,,,,,峨眉山好评
夏吹夏夜风,5分,超棒,景色5,趣味5,性价比5,"峨眉山在四川省乐山市（地级）峨眉山市（县级）内，靠近乐山、眉山。

乐山市里还有乐山大佛，一般外地的朋友来旅游也会将乐山大佛和峨眉山安排在一起。

峨眉山以日出、云海、佛光、圣灯而闻名，本地的客人更喜欢到峨眉山泡温泉、度假以轻松忙碌的心情。
金顶海拔3077米，金顶上是一块小小平原，有十面普陀金佛，千佛顶、万佛顶等。

峨眉四季都有美景，作为秀绝天下的峨眉，春有姹紫嫣红，夏看四季景色，秋有满山红叶，冬赏茫茫大雪。

金顶赏景的最佳时间应为冬季，（参考云游乐山系列节目），因冬季天气情况比夏季更为稳定，故看到云海日出的机会更大。",,,,,,峨眉山好评
布布林168,5分,超棒,景色5,趣味5,性价比5,峨眉山上的风景很美，体力不支，没爬上去，坐了缆车，觉得缆车有点贵，时间就一两分钟。后来在峨眉山金顶住了平生最贵的一个酒店，一千块钱一个晚上，心都要滴血，可是房间内可以看云海，看夕阳，美呆了！早上五六点爬起来看了美丽的日出，还是很值得滴！,,,,,,峨眉山好评
夏吹夏夜风,5分,超棒,景色5,趣味5,性价比5,"·峨眉山是佛教名山，也是普贤菩萨的道场，山中众多的寺庙，让这里充满了佛陀的气息。

·山中的景色极美，四季各有美景可看。随海拔不同，分为低中高三个区。

·登顶金顶远眺，视野宽阔，景色壮丽，有一览众山小的气势。选择观看日出和云海都是人气项目。

·有时还会举办一些民俗活动。登顶后温差很大，建议上山的朋友做好衣物保暖。",,,,,,峨眉山好评
曹 操,5分,超棒,景色5,趣味5,性价比5,1.要去峨眉山最好早上早早去，买门票?缆车?来回大巴一共快300元，具体记不清了 2.我们走的路线是从零公里上山 3.从零公里坐大巴车到峨眉山脚下大概快四十分钟 4.一路上会遇见很多猴子，建议把自己的吃的装包里背好，有的猴子胆子大会抢吃的抢包 5.缆车是很大一个，跟平时坐三四人的完全不一样 6.风景真的很美也很震撼 7.缆车下午五点就停了，上山下山注意看好时间 8.我们自己戴的吃的喝的没有消费物价什么的不清楚 9.我们是从成都市开车到峨眉山的，车程快四个小时 10.头天到峨眉山景区保安大叔说我们来不及上山了，只好回到峨眉市住了一晚，七天连锁酒店很便宜116好像 11.推荐一家特色小吃店：搅三搅，里面有个26的套餐很不错，一个男的都能吃饱并且味道还不错,,,,,,峨眉山好评
毛滚滚的小板栗??,5分,超棒,景色5,趣味5,性价比5,"????出逃日记之峨眉山
2021.3.13—2021.3.14
??记录下一次完整出逃日记
峨眉山金顶
日出??   （慕容）云海?? 雪??    雾???
值得去一次旅行
成都出发，两天一夜，人均500元
“楚雨寻们”为了慕容云海冲啊！！！",,,,,,峨眉山好评
M13****693,5分,超棒,景色5,趣味5,性价比3,"2021年1月中下旬去的，前一天晚上山下风雨一夜，第二天大晴天，山上全是厚厚的雪。
由于路面积雪结冰，不让私家车上去（事实证明是对的，在半路上看到有车打滑挺危险），沿路有铲雪车，超级厚的雪被清扫。在金顶，雪基本厚到了小腿处，震惊。
金顶的大佛也被雪镶了金边，很美且圣洁。
这种情况下，强烈建议多穿点、带帽子手套，没有户外鞋的果断在山脚就买冰爪。山脚只要5块，山顶20~穿上冰爪之后，整个人都精神了，妈妈再也不用担心我滑倒啦~一路上很多人摔跤、甚至滑着下坡。。（是不是很震惊）
我觉得景色，还是挺好的，和川西的大山冰川不同，这边的绿色更多，索道上看到雪+松树，仿佛frozen（冰雪奇缘）里的冰雪王国~~
感慨之一是峨眉山超级大，观光车上山到雷洞坪花了近2小时~然后步行然后索道~
感慨之二是真贵，有一段索道没买，观光车全部+金顶索道上下+门票一共370。。带上身份证，直接网上订票，不用取票！直接刷身份证进站，非常方便！！
感慨之三是其实山上可以吃东西，方便面好像也就10-15？还热腾腾的。比山脚下买的零食还便宜~
所有照片都没有任何滤镜，希望大家看到最真实的景色。",,,,,,峨眉山好评
_WeCh****214169,5分,超棒,景色5,趣味5,性价比5,"非常漂亮，值得一去。此次出游行程如下，仅供参考：
1.第一天下午五点左右到达苏稽镇，去吃了翘脚牛肉，味道不错??然后稍微逛一逛，开车约半小时前往峨眉山林溪酒店，酒店性价比非常高，一间房才两百多，环境特别不错，附近很多吃的，酒店也提供早餐，方便停车。以后有机会去还会入住该酒店，强烈推荐。晚上十点左右到酒店附近的一家什么第一烧烤（名字记不太清，从酒店出来到马路就能看到该烧烤店的名字，在马路对面，很显眼）味道不错。
2.第二天早上七点起床在酒店吃完早餐就驱车前往峨眉山，几分钟就到峨眉山游客中心，我们选择开车上去，自驾只能到零公里，然后只能坐大巴车上山哦，我们坐大巴车到雷洞平，差不多十点左右了哦，没怎么注意时间，然后将行李放入酒店，我们住的是雷洞平的酒店，错了，应该是宾馆，那里宾馆都长得差不多，我就没有推荐了，将就住吧，价格也都差不多，反正四五百一间嘛，我们是淡季去的，旺季应该更贵，而且要提前订。随后我们马上步行上山顶（因为要赶在中午前烧香拜佛），一路上有猴子??，然后步行+索道，到达山顶，路上记得欣赏风景哈，午后可能就起雾了哟。金顶山停留了大约一个小时，我们就又步行+索道下山啦，一路上都有吃的，不用担心饿着。回到雷洞平差不多就下午两三点了哟，然后我们休息了二十分钟又马上出门了，哈哈哈，因为要去滑雪嘛，步行一会会就到滑雪场，第一次滑雪，我觉得好好玩哦，一直在摔，可是不会痛哈，所以大家放心去玩，别怕。玩到快五点，我们就步行回宾馆了，在宾馆吃过饭，一起聊天，晚上睡觉??将就睡嘛，在山上住宿，没什么选择。
3.第三天早上八点起床，在宾馆吃过早饭，就坐9点钟第一班下山的大巴车下山咯。到了零公里，我们就自驾到乐山大佛。因为当天有雾，所以不能坐车看大佛全貌，只能买大佛门票进去看看，在入园前请了一个导游讲解一哈，费用一百。然后跟着导游就行了，不太花时间哦。我们在中午就出来了。吃过午饭，开始回程的路。
4.建议：山上住宿条件真的不怎么样，我们第一次来，如果是不看日出的朋友去玩，完全没必要住山上。直接住山脚，行李都不用拿，早上早一点起床上山，直达山顶，到达山顶拜佛后再下来，一路上慢慢看风景，然后到雷洞平滑雪，完全可以在当天坐大巴车下山的。",,,,,,峨眉山好评
M24****2345,5分,超棒,景色5,趣味5,性价比5,"我们是从德阳出发，大概接近四个小时的车程，我们是11月底去的，已经下雪了，雪景很漂亮，因为是淡季，感觉人不是很多
必备物品：口罩，帽子围巾，防滑雨靴（上去买特别贵）特别是有小盆友的必备，水和零食也必备
   我们是头一天去的，住在山脚的
【景色】民宿，才90元一间，特别划算，第二天开车去到零公里，把车停在哪里，直接买的套票330元一个人，包含了大巴，门票和来回索道，然后一路游玩到金顶，非常美",,,,,,峨眉山好评
M57****041,5分,超棒,景色5,趣味5,性价比5,峨眉山是世界自然与文化双遗产！佛之长子普贤者，山之领袖峨眉者，峨眉山是大行普贤愿王菩萨摩诃萨的应化道场，菩萨菩萨代表实践、实行。普贤菩萨十大行愿是诸佛菩萨学习的标杆和榜样！不管您是观光还是礼佛朝拜，或者吃美食，泡温泉还是看晚会，在这里都可以满足您的各种需求。高出五岳秀甲九州的震旦第一山欢迎您的到来！,,,,,,峨眉山好评
山岳情,5分,超棒,景色5,趣味5,性价比5,三天徒步峨眉山！第一天到达清音阁，五显岗清音阁万年寺转，走回头路住清音阁民宿，总路程大概15公里！      第二天六点早起，六点五十分准时出发，清音阁一线天洪椿坪雷洞坪，整个景区就我和几个小伙伴共四个人在爬，属第一梯队！耗时七小时五十二分，手机记录下的！一般人至少十个小时！雷洞坪过夜。    第三天八点起床，耗时一个半小时徒步到金顶，金顶周围转转，下中雨，雨中的峨眉才是真正的峨眉本色！！！之后缆车汽车下到报国寺，公交汽车离开峨眉山到乐山大佛！     峨眉长线徒步路线是徒步爱好者首选，务必走一次才能让你真正心满意足！     途中偶尔会碰到一两只肥猴子，有管理人员协助通过的可以放心，自己带一竹竿助力爬山，同时碰到猴子时敲打地面宣示你的威势！,,,,,,峨眉山好评
Monimika,5分,超棒,景色5,趣味5,性价比5,"??峨眉山终年积雪，如果没有带装备，建议在山下先购置装备，积雪融化成冰后很容易滑倒，毕竟安全第一。

??下着小雪，走了一小段路，感觉有点吃力，于是向正在下山的游客打听还有多远，一听还早，于是雇佣轿夫代步，晃晃悠悠地上了金顶。

??“四大佛教名山”之一的峨眉山是普贤菩萨的道场，地势陡峭，风景秀丽，所有的建筑、造像、法器以及礼仪、音乐、绘画等都展示出宗教文化的浓郁气息。

??上到金顶，映入眼帘的即是峨眉山的标志——48米高的四面十方普贤金像矗立在金顶广场之上，威仪具足，一派庄严。

??环顾四周，探头一望，欣喜无比，漫无边际的云海位于脚下，浮光跃金，瞬息万变，若隐若现，云海缥缈。

??下山路上出了太阳，积雪开始融化，山下的景色也是相当美的，脑海中浮现山舞银??，原驰蜡??的诗句。同时，猴哥很给面子地出现了，问游客讨食，引得大家驻足观看。一名游客将一瓶果汁和一瓶矿泉水摆在大圣面前，调皮的大圣毫不犹豫地扔掉了矿泉水????",,,,,,峨眉山好评
pau****2011,5分,超棒,景色5,趣味4,性价比5,"# 自驾峨眉山# 

有攻略说自驾车可以驶到雷洞坪停车场，但事实上，是不可以的，最远只可以驶到零公里停车场，这里附近有好几个停车场，挑你喜欢的随便停，都是附近村民的，不属于景区的。我停的停车费说是20元一次。零公里到雷洞坪23km，往反车费是50元(必须购买），不能徒步进山，坐车40分钟。雷洞坪离金顶，步行2小时，坐索道上是65下是55。景区门票2天有效，峨眉山太大了，没几天玩不完，具体可以看我图片上完整的地图。",,,,,,峨眉山好评
_WeCh****823438,5分,超棒,景色5,趣味5,性价比5,我和我女朋友是在峨眉山冬季淡季前一天去的，计划呢也是周末两天时间，从成都出发，周六中午到了乐山，吃了饭，看了大佛，下午直接去了峨眉山，车就停在了山下报国寺车站对面，收了二十。由于时间紧，我们直接坐车到了雷洞坪，大概坐了一个多小时才到，雾很大，能见度低，有点积雪，第二天一早，酒店有叫醒服务，六点左右就起床，登山到接引殿坐索道，一到接引殿天气就好了，有月亮和星星，我们登山没有准备防滑鞋套，都是扶着上去的，冬季还是做好防滑，清晨台阶有结冰，很滑。从坐索道上去的景色很震撼，下面就是见证。,,,,,,峨眉山好评
xiyoulinfeng,5分,超棒,景色5,趣味5,性价比5,峨眉者，山之领袖，普贤者，佛之长子，峨眉山是中国四大佛教圣地之一，也是普贤菩萨的道场，入川自由行，实地去感受了一下峨眉天下秀的风景，到达峨眉山旅游客运中心已是午后，先存包，再步行至第一山亭，开始登山之旅，途经报国寺，游玩了伏虎寺，一路步行，走纯阳殿，圣水阁一线登山，3.5小时后到达清音阁附近的住宿地。第二天清晨，从住宿地出发，经清音阁，走生态猴区，洪椿坪，仙峰寺，洗象池一线上山， 峨眉山植被丰富，山中的登山道就是一条绿色植物长廊，蜿蜒数峰，起伏曲行，适合吸氧拉练，峨眉山的山景没有怪石，奇峰，所见之处多是满目苍翠的山峦幽谷， 登山11个小时，傍晚时分到达雷洞坪的住宿地。第三天清晨，从雷洞坪步行至接引寺，乘索道上金顶，旭日之下，金顶风光绝佳。从金顶步行回雷洞坪，乘车下山至峨眉山旅游客运中心，结束峨眉之行。,,,,,,峨眉山好评
