user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,,,,,attraction_name
七游记,5分,超棒,景色5,趣味5,性价比5,在上海迪士尼圣诞季拍出了人生照片|||圣诞季的迪士尼也太好拍了！超大米奇圣诞树??太有氛围感了！迪士尼小镇也是圣诞气息满满，有各大P的圣诞树，还可以集章，每一个都很好拍！疯狂动物城一比一还原动画，每一步都是景。超大板凳、路灯、北极熊，就连热力追踪排队区域也十分沉浸！拍照大家也都白发自觉的在排队，真的感受到来迪士尼的姐妹都太可爱了！晚上还有圣诞冬日巡游，有七宝、冰雪奇缘、疯狂动物城、超人总动员、老板跟老板娘、唐老鸭黛丝、奇奇蒂蒂和现在冬日限定小雪人。米奇大道还有飘雪活动，超级浪漫,IP属地:安徽,,,,,上海迪士尼好评
二月初一??,5分,超棒,景色5,趣味5,性价比5,"美丽的城堡??在冬日里依旧是非常美丽的～
外环是可以放烟花??的，新的工作人员在那里广播还挺意外的，可能是什么奇怪的人混进去了吧～是不是程序改的，因为去了迪士尼又遇到了奇怪的定点的卖国贼设计的时序，就是抄书和做圈的人，十分有趣的是，龙华寺的时间不是顺序的，从时间节点的发生来看，不按顺序，这些人和宇宙大爆炸的反面的爆炸叠在一起了，有些人等的就是恶贯满盈，??D连一下去往自己的时间和世界吧??

艺术里的盗贼在点的圈的时间里，正义必胜??D??",IP属地:江苏,,,,,上海迪士尼好评
熊熊飞行官,5分,超棒,景色5,趣味5,性价比5,上海迪士尼度假区」??准备工作 ！!???买票?成人439??，提前10天??399??【退改】改签需要至少提前3天◇，一般?不退【建议】确定好时间再买，改日期也很麻烦???提前下载【迪斯尼度假区app】项目预约、排队信息、演出时间、地图、餐厅及洗手间可随时查看！???必备物品：??身份证D（忘带了有身份证照片就行）??迪斯尼发箍（某宝很便宜，个人觉得没必要去迪斯尼里买）??一次性雨衣鞋套（雷鸣山漂流可用上）??水杯（景区卫生间附近都有直饮水，可以节省一部分费用）??取票入场???入场时间：早上8点到晚上8点???地址：上海市浦东新区川沙镇黄赵路310号???交通： 坐地铁11号线直达迪士尼，或者公交50、51、52路到上海国际旅游度假区南。???入园方式：凭身份证原件到乐园主入口验证入园。??Tips：??花车巡游起点在玩具盒欢宴广场旁边的红色大门，可以跟着花车一起游行，也可以马上排队玩项目，避开高峰时段。??烟花秀在晚上8点30分开始，记得提前去占位，找好拍照角度哦！??想看玲娜贝儿的互动，可以在部落丰盛堂排队等待，或者看花车巡游。??想和星黛露、饼饼合影的话，可以在米奇大街甜心糖果屋排队哦！??吃饭可以去迪士尼小镇的大食代，价格实惠又美味！??创极速光轮是必玩项目，车子前边有行李格子，记得提前放好手机等贵重物品哦！??推荐必??表演???冰雪奇缘﹣歌舞剧这一定是孩子们喜欢的舞剧，爱莎公主???花车巡游﹣12:00和15:30，起点在明日世界???晚上的夜光幻影秀（必看烟花灯光秀??）??20:00和21:15（假期的时候一定要早点过去占个观赏比较好的位置，没一会人就爆满）,IP属地:江苏,,,,,上海迪士尼好评
云儿看世界,5分,超棒,景色5,趣味5,性价比5,上海迪士尼乐园，童话与梦想的交汇点。从奇幻城堡到明日世界，每个角落都充满惊喜。游乐设施刺激又安全，适合全家共享。服务人员热情周到，餐饮选择多样。不过，旺季时人潮汹涌，建议提前规划行程，避开高峰时段。总体来说，是一次难忘的梦幻之旅。,IP属地:山东,,,,,上海迪士尼好评
林小弦,5分,超棒,景色5,趣味5,性价比5,"期待很久，终于来到了上海迪士尼乐园a。
交通:我们坐高铁晚上11点多到了上海火车站，打车去的民宿。第二天坐车10分钟就到了。门口也有地铁，很方便。

环境:还没有进大门就感受到了气氛，到了门口特别激动。一看到小时候就看的米老鼠唐老鸭，好感动。度假区里的各种设施和装修都像在童话世界里，好漂亮好美。

推荐项目:我这次来主要是为了加勒比海盗和疯狂动物城。真的太棒了吧。真的好像在电影里。疯狂动物城的夜景超级美，好激动。就算下雨也不能影响那种感受。冰雪奇缘的舞台剧好好看，歌曲好听，服装特别还原。灯光效果特别漂亮，最后还下了雪。好喜欢!

tips:上海天气多变，最好提前查好做好准备。",IP属地:北京,,,,,上海迪士尼好评
超喜欢仰望星空,5分,超棒,景色5,趣味5,性价比5,"??上海迪士尼度假区，梦幻王国的璀璨明珠。
 
在繁华的魔都上海，有一个充满奇迹与欢乐的地方——上海迪士尼度假区。这里是童话成真的梦幻之地，是每一个人心中的奇幻乐园。
 
步入上海迪士尼度假区，仿佛踏入了一个全新的世界。色彩斑斓的城堡高耸入云，尖顶闪耀着梦幻的光芒，宛如从童话故事中走出一般。米奇大街上，可爱的迪士尼朋友们热情地迎接每一位游客，他们的笑容如同阳光般温暖，让人瞬间忘却一切烦恼。
 
刺激的游乐项目让人热血沸腾。飞越地平线，带你领略世界的壮美风光；创极速光轮，体验风驰电掣的快感；七个小矮人矿山车，在欢快的节奏中感受冒险的乐趣。而精彩绝伦的演出更是让人沉浸其中，《狮子王》音乐剧的震撼、花车巡游的绚丽多彩、夜晚烟花秀的璀璨夺目，每一个瞬间都成为了难忘的回忆。
 
上海迪士尼度假区，不仅是一个游玩的胜地，更是一个充满爱与希望的地方。在这里，无论是孩子还是大人，都能找到属于自己的那份童真与快乐。让我们一起走进上海迪士尼度假区，开启一段梦幻之旅，创造属于自己的美好回忆。??",IP属地:广东,,,,,上海迪士尼好评
_WeCh****77855,5分,超棒,景色5,趣味5,性价比5,全家出动 却赶上了台风  中秋节特意提前请了一天假从济南过去 住在了总动员酒店 结果刚办好入住手续 乐园发通知说只开园到五点 烟花秀肯定是看不了了 想着看个花车玩玩项目也行了 第二天中午的花车因为下雨也取消了  下午两点多陆陆续续好多项目也关了 ??,IP属地:山东,,,,,上海迪士尼好评
厚德载福福,5分,超棒,景色5,趣味5,性价比5,"上海虹桥火车站乘坐地铁??十号线到交通大学站换乘地铁??十一号迪士尼终点全程7块钱。每天的人流都是超多，最好错峰前去一天基本上玩的完。
温馨提示:迪士尼园外卖的萌宠与童车千万不要去租卖，不要听他们野导游瞎忽悠到时候人都找不到上当受骗，影响游玩心情，切记切记切记……
晚上看完灯光秀出迪士尼园外一定看好标牌地铁站与停车场方向，走错在回来很累的……迪士尼票一天内可以出园在进来,迪士尼票绑定迪士尼APP可以参与抽奖有几率得到萌宠。
迪士尼里面吃喝很烧钱的，可以带一些吃喝进入。
喜欢玲娜贝儿的提前去排队，在雷鸣山漂流附近，??排队至少四五个小时甚至八个小时才能排得到哦！??排队时候是不让来开的哦，只能离开20分钟然后必须得回来的有人员限制的，有工作人员看着的。??
极速光轮，七个小矮人过山车，飞跃地平线，冲天抱抱龙在玩具兵那边，古迹探索营一般占时间，雷鸣山漂流很好玩 注意??加勒比海盗设施维护关闭了到十一月二十六号开始??，去的朋友注意喽。小型的游乐不要去玩，小朋友出外。
两场演出不错，冰雪奇缘，风暴来临有兴趣朋友去看看吧！
杰克船长随机出来喜欢拍照朋友到加勒比海盗对面等着需要排队……",IP属地:河北,,,,,上海迪士尼好评
巴加克孟国公,5分,超棒,景色5,趣味5,性价比5,早上六点半起床，七点半从酒店出发，排队进园，八点十五分进到园区往右边开始刷项目。 飞跃地平线，七个小矮人矿山车，三刷加勒比海盗，创极速光轮，巴斯光年营救，米奇妙游童话书，探索阿凡达，爱丽丝梦游仙境迷宫，迪士尼街头派对，探险家独木舟，旋转木马，旋转蜂蜜罐，喷气背包飞行器，创界，雷鸣山漂流记，几乎刷了全部项目，下载官网看等位时间，人少赶紧去冲，对了，还要提前预约童话奇妙书，不预约没法进去的，这一次出行太值了，娃们很开心，虽然身高都没到1.2,IP属地:浙江,,,,,上海迪士尼好评
辰小鬼小鬼辰,5分,超棒,景色5,趣味5,性价比5,买了初二初三的两日票?第一天的早享票，初二早晨六点二十到检票口已经排队很多人，七点多入园跑着去飞越地平线，排队二十分钟，然后海盗船和雷鸣山，基本没排队。第一天下午，带着娃，三点出园补觉。第二天睡了午觉两点进园，玩了创极速光轮，晚点刷了三次海盗船，燃放烟火的时间基本不排队。两场花车和两场烟花都非常不错，花车分了常规和冬日巡游，两场烟花是一样的，烟花最后五分钟的新年场，赞！,IP属地:四川,,,,,上海迪士尼好评
??郭乐乐??,5分,超棒,景色5,趣味5,性价比5,快乐老家！！！我可太喜欢这里了～大小朋友的天堂！虽然很多人说他不好，但是我依旧很喜欢。去过各地大迪士尼，这比香港的强太多了好么！有，就珍惜！总比没有强吧～总比要出国给好几个小时去日本去大米国强吧～,IP属地:北京,,,,,上海迪士尼好评
Sandy-90,5分,超棒,景色5,趣味5,性价比5,去的时候算是淡季，但人依然很多，每个项目大约排到1个半小时，疯狂动物城，七个小矮人过山车，是必去的项目，建议早上08：00就去排到 先把热门项目完了，下午再玩其他的项目旭，建议玩1-2天,IP属地:浙江,,,,,上海迪士尼好评
大元脸葡萄,4分,满意,景色4,趣味5,性价比4,"我和老公请假，带女儿玩儿了18个项目，除了女儿身高不够的和有几个没开的，几乎全都玩了个遍。攻略和经验分享网上实在太多了，但我还是想分享一下属于自己的经验和感受。

9:55，我和老公带着女儿进了迪士尼的大门，3分钟内，两旁穿着各异的工作人员一直热情地跟我们打招呼，嘴里喊着“欢迎回家！”每个人脸上都堆满了笑容（见图1）～

1??10:15 体验了小飞象（见图2）

我们是顺时针玩儿的，一进大门直奔左手边，花园中间就是小飞象，特别适合全家一起玩儿，小朋友很喜欢。整体也就2、3分钟，前面有个摇杆，可以自己上下动小飞象上下。

语音说小飞象是世界第八大奇迹，声音还特别大，第一次听到这个说法我觉得很新奇有趣。

10:30，我们进了“奇幻童话城堡”，据说它是是全世界最高、最大的迪士尼城堡，进来之后比较吸引我的是气派的“皇家宴会厅”和城堡上的迪士尼壁画，女儿很喜欢跟壁画合影，拍了一些照片～

2??10:33 体验了小飞侠天空奇遇（见图3）

还原梦幻岛的样子，乘着“飞船”，和小飞侠、奇妙仙子一起遨游天际，速度很慢、特效很足、剧情丰富、调动五感，孩子会觉得特别有梦幻感，女儿做完说还想再玩儿一次。

3??11:30 体验了冰雪奇缘欢场盛会（见图4）

这是个需要进迪士尼乐园后，在APP上点“获取预约等候卡”提前预约的项目，虽然人少，但是如果想要视觉体验好，也要提前去排队30-50分钟。

因为女儿是排队等候的的第一个小朋友，所以工作人员在门口送我们一些礼物，并拍照留念。

舞台剧表演一共20分钟，我没看过《冰雪奇缘》，对于安娜、艾莎、雪宝那些角色也都感受一般，但当全场跟着一起唱《let it go》的时候，我感觉很燃，不过唱的是中文版。最后人工降雪小朋友们也都很激动，纷纷跑到前面去。

4??12:08 体验了胡迪牛仔嘉年华

旋转型轨道项目，每片区域里有三个相切的大圆圈，我们坐在马车里，伴随着欢快的音乐，小马带着我们旋转奔跑。因为离心力，我们被甩来甩去，有几个角度转得特别快，不惊险刺激但挺嗨。（见图5）",IP属地:北京,,,,,上海迪士尼好评
Chiikawawa,5分,超棒,景色5,趣味5,性价比5,"上海迪士尼，这座梦幻般的童话王国，无疑是无数人心中的欢乐圣地。一踏入园区，仿佛穿越到了另一个次元，色彩斑斓的建筑、活泼可爱的卡通人物、惊险刺激的游乐设施，无一不激发着游客的童心与激情。

米奇大街的热闹繁华，奇幻童话城堡的宏伟壮丽，让人瞬间沉浸在梦幻氛围中。游乐项目如“飞跃地平线”、“加勒比海盗”，利用高科技手段，带来身临其境的震撼体验。而夜晚的烟花秀，更是将整天的欢乐推向高潮，璀璨烟火照亮夜空，美得令人窒息。

此外，迪士尼的服务品质也是一大亮点，工作人员的热情与专业，让每一位游客都能感受到宾至如归的温馨。总之，上海迪士尼不仅是一个游乐场所，更是一次关于梦想、勇气与爱的奇妙旅程。",IP属地:上海,,,,,上海迪士尼好评
携小达,4分,满意,景色5,趣味5,性价比3,"【景色】上海迪士尼谈不上什么景色，只不过是这里将荧屏搬到现实，坐上朱迪的警车，乘上海盗的木船，生动的画面和声效让人身临其境，感受非凡。
【趣味】创极速光轮的推背刺激，让我们心甘情愿玩了3次，一次比一次娴熟。疯狂动物城的白天与黑夜拥有不一样的感觉。加勒比海盗、热力追踪、弹簧狗、小飞象……很多项目都非常有趣。
【性价比】这是最让人头疼的一件事了，68的雪糕、158的汉堡薯条、700多的门票、3000左右的酒店，这里根本不是工薪阶层的天堂。
【总结】上海迪士尼度假区不是工薪阶层的度假区，而是“富人”的度假区，你若很闲又有钱，那可以尽情享受，我们一次就好！",IP属地:天津,,,,,上海迪士尼好评
M36****6432,5分,超棒,景色5,趣味5,性价比5,2.7白天零下3度到6度，晚上体感温度都要零下 度，这需要多大的勇气在上海迪士尼里排队游玩，童话世界里走一遭，项目都玩过来了，加勒比海盗和疯狂动物城都二刷了，就是冷暴了，这半年刷了港迪和上海迪士尼，还是玩不腻。,IP属地:上海,,,,,上海迪士尼好评
Aima3125,5分,超棒,景色5,趣味5,性价比5,上海迪士尼乐园位于上海市浦东新区川沙新镇，于2016年6月正式开园，是中国内地首座迪士尼主题乐园，是一座具有纯正迪士尼风格并融汇了中国风的主题乐园。乐园占地1.16平方公里，主题园区分为米奇大街、奇想花园、探险岛、宝藏湾、明日世界、梦幻世界、迪士尼·皮克斯玩具总动员。拥有迪士尼城堡、漫威英雄总部、巴斯光年星际营救等游乐项目。,IP属地:上海,,,,,上海迪士尼好评
枫原没有万叶,5分,超棒,景色5,趣味5,性价比5,"上海迪士尼是一个充满奇幻与欢乐的主题乐园，它完美融合了迪士尼的经典元素与中国的传统文化，为游客带来了前所未有的游玩体验。

乐园内的设施丰富多样，从惊险刺激的过山车到温馨浪漫的旋转木马，满足了不同年龄层游客的需求。同时，各种精彩的演出和巡游活动，如“夜光幻影秀”和“迪士尼花车巡游”，更是让人目不暇接，流连忘返。

此外，上海迪士尼的服务也值得称赞。工作人员热情友好，乐于助人，为游客提供了周到的服务和帮助。园区的卫生状况也保持得非常好，让游客能够在干净舒适的环境中尽情游玩。

总的来说，上海迪士尼是一个值得一游的好地方。它不仅能够让人们享受到快乐与刺激，还能让人们感受到迪士尼所传递的勇敢、善良与梦想的力量。无论是家庭出游还是朋友结伴，都能在这里留下美好的回忆。",IP属地:江苏,,,,,上海迪士尼好评
路人,4分,满意,景色5,趣味5,性价比2,此生必去系列！迪士尼乐园真是2岁到80岁都会开心的地方，除了贵一点真是没啥缺点，维护的非常棒！项目都很用心，氛围营造到位，真是极致体验！唯独漫月商店赠品涉嫌欺诈行为，和工作人员交涉无果，每个工作人员说辞都不同，400电话客服称不在现场无法核实。就这一点印象打折了，无法满分评价。,IP属地:江西,,,,,上海迪士尼好评
M49****5814,5分,超棒,景色5,趣味5,性价比5,周二去的！本来打算周一去的！结果迪士尼门票需要提前预约！变成了周二！门票倒是比假日便宜多了！周末500多，星期二只要四百多！去把所有想玩的项目都二刷了！去了一下迪士尼的厕所！里边挺干净的！自动冲水！工作人员也挺好的！还给我帮助！门口还有直饮水！之前看到过，现在终于喝上了！不错！水质挺好！挺解渴的！算是度过了快乐完美神奇充实的一天吧！算到现在已经去了迪士尼三次了！我哥也去过一次了！我们这都也算都去过了！买了好多东西啊！花了好多钱啊！出来之后还买到了琳娜贝尔的小公仔??！好幸运！从那儿门口出来之后是地铁！结果我打了出租车回去了！把所有冰棍类型的雪糕都吃了！还有好些吃不上！很快乐！在里面玩耍的！不愧是世界上最快乐的地方！,IP属地:山西,,,,,上海迪士尼好评
听足音,5分,超棒,景色5,趣味5,性价比5,每到双休日下午，迪士尼花车大巡游会将迪士尼的欢乐推向一个个小高潮。人们总是早早等候在路口，占个好视角的位置翘首以待。动物明星们或乘坐在花车上挥手致意，或行进在花车巡游队伍中载歌载舞，明星们还会与第一排的观众互动，人们情不自禁睁大眼睛，在这色彩缤纷的欢乐海洋中寻找自己的“爱豆”，并遇见“爱豆”。,IP属地:上海,,,,,上海迪士尼好评
听足音,5分,超棒,景色5,趣味5,性价比5,"迪士尼乐园，位于上海市浦东新区川沙新镇黄赵路310号，地铁十一号线终点站就是迪士尼乐园。

    乐园内游玩的项目非常多，有些适合低龄孩童，有些则不分年龄层次，既适合少年、青年，也适合中老年人。如果想玩遍迪士尼乐园，一天的时间非常紧张，最好通过网上预约参观时间，合理安排路线和项目，最大限度减少排队等候时间。个人觉得“飞跃地平线”是最令人震撼的节目，因为座位是根据立体电影的场景而调节的，令人有空中鸟瞰美景的真实感觉，身临其境，或大气磅礴，或鸟语花香，或翻越高山，或凌空平原，或漫步长街，或飞渡大海，无论男女老幼，都会喜欢上飞跃地平线的美妙感受。另外，探秘海妖复仇号、加勒比海盗——沉落宝藏之战、雷鸣山漂流都是有惊无险又有趣的项目；和大街上的米奇米妮合影、看白雪公主和七个小矮人之家，也是圆梦的必选。如果是周末，还能在下午观赏花车巡游，那就是饕餮盛宴了！",,,,,,上海迪士尼好评
程矜,5分,超棒,景色5,趣味5,性价比5,跟男朋友一起去的！??迪士尼周边基本都是民宿，建议选民宿，那边的酒店感觉不是很推荐哦！迪士尼里面的项目真的都非常非常好玩！??我们去的那天人不算特别多的，排队的话大部分在半小时能排到，排最久的是飞跃地平线，起码有一个小时，但很值！里面的景***超棒！！玩到了挺多项目的，过山车都很好玩（有快的有慢的））！去之前还觉得自己不适合刺激的项目！结果！真香！！！刺激的项目是真的好玩，这个摩托车（忘记叫啥了）就很棒哈哈哈我说想再玩一次，我男朋友被我吓坏??有点遗憾的是漂流没去成，忘记买雨衣了，大家要去玩的话，一定要提前买好一次性雨衣，里面卖的雨衣都太贵了！！水啊零食啊什么的只要是正常的都可以带进去的！吃饭什么的也不用担心，大家可以去迪士尼小镇吃饭，不会特别的贵！但是，千万别去吃那个什么毛血旺，基本全是鸭血??！！！啊对了还有，大学生票真的有便宜些，大家一定要用上！（我的学生证也就用过这一次??）花车巡游也好看！两边都是人，大家不是很想看的，也可以趁这个时候去玩项目??晚上的烟花秀！真的非常非常nice！是放着歌的，还有灯光效果，但是烟花也很好看的！！有机会一定要再去??！！！！,,,,,,上海迪士尼好评
别来无恙0810,5分,超棒,景色5,趣味5,性价比5,"已经去了半年了没写点评，当时是3月底去的，买的免排队票。当时还是工作日，星期一去的。附近民宿价格划算，还带接送。不过我的免排队票带招待，他早上接我的。
去迪士尼准备好面包火腿肠，里面的食物性价比实在太低，水是随便接的直饮水，只需要带个矿泉水瓶子。我那天是比较兴奋光顾着玩了，也不饿，吃点面包火腿肠足够了，或者可以带点小咸菜就着。才香！北方人都懂！??
入园一定穿平底鞋！！不要带太多东西，带个厚外套晚上穿。
刚到门口需要排队就，很多人来的早排队。不过我这个票可以快速入园。嘿嘿～进去以后当时比较懵逼，不知道玩哪个，在这懵逼了一会，人就飞奔进来了，招待先带我玩的极速光轮，这个人气确实高，但是对于不喜欢刺激的人来说，真的不友好，坐完特别想吐，搞得不大舒服，一直有点想吐，如果说你从来不能做过山车类似的刺激项目建议别做了。我当时是觉得买票也挺贵体验一下。体验过了，我再也不做了??
其中我最喜欢的就是飞越地平线了，真的，人气最高不是盖的。真的是坐着体验全世界著名景点，带有4D效果，当时我还害怕呢，太真实了，在空中。就是那种飞到天空看全世界的感觉，我都想二刷的，我那天去人真的多，普通门票排队两小时玩地平线。基本都集中在中午下午，人特别多。
其次宝藏之战，杰克船长那个，那个超赞，我觉得可以排第二，去过的都说好，坐在船上听杰克船长的故事，随着故事深入，场景会变化，地点会变化，都在海洋里，特别美，排队人可不少，用言语不敢其次我也喜欢小飞侠，也是身临其境，找回童真的感觉，也想二刷
其次小熊维尼也不错，也想二刷，想二刷的都是好玩的，免排队只能免一次，所以先把免排队项目玩完再说
其次中心城堡这会有演出我真的好喜欢这个演出，汇集了多个迪士尼公主王子等人物，那个城堡太酥了，太美了，狂拍照有木有。
接下来下午的杰克船长和冰雪女王演出也都可以，自己看好演出时间表，都是必看的。杰克船长有点搞笑，互动性强，有点杂技感。冰雪女王是歌唱会，最后会下雪，下雪太美，很梦幻
最后说一下八大项目剩下的，：
漂流，我觉得一般，很多人喜欢这个项目，我也不懂，反正我在民宿旁边的超市提前买的雨衣，最好带个鞋套吧，鞋也是容易湿的。
小矮人过山车，救命，这个小孩子都可以玩的过山车我还是害怕了，还是有点刺激的。
巴斯光年这个小男孩比较喜欢，坐车上拿着假枪打怪，我不喜欢。
马上这个月工作日又要二刷了，刷完再来这点评哈哈～",,,,,,上海迪士尼好评
