user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,,,,,attraction_name
E29****37,5分,超棒,景色5,趣味5,性价比5,负责给我们讲解的大宋老师非常有责任心：到金沙遗址前在哪停车、参观中安全提示、温差提示等等，讲解非常专业：能从一点讲解到全面，并且能将很多专业的东西通俗易懂的表述给我们听，让大家都能听明白。,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味4,性价比5,亲子了解古蜀国从三星到金沙的历程,IP属地:重庆,,,,,金沙遗址博物馆好评
大大河,5分,超棒,景色5,趣味5,性价比5,金沙遗址非常值得一去，出土的很多文物都是国之瑰宝，特别是太阳神乌，己被国家文物局定为中国文化遗产标志。遗址在成都市区，去那里很方便，有好几条公交线路到达那里。,IP属地:江苏,,,,,金沙遗址博物馆好评
M24****5418,5分,超棒,景色5,趣味5,性价比5,有机会还是要去三星堆,IP属地:江苏,,,,,金沙遗址博物馆好评
M24****5418,5分,超棒,景色5,趣味5,性价比5,金沙还是不比三星堆,IP属地:江苏,,,,,金沙遗址博物馆好评
zhengyang116,5分,超棒,景色5,趣味5,性价比5,没有约到三星堆，就退而求其次去了金沙遗址博物馆。没想到确实是一个惊喜，见识了一种与中原文明截然不同的历史遗迹，感到非常震撼。也希望学者们可以早日揭开金沙和三星堆的谜底。,IP属地:北京,,,,,金沙遗址博物馆好评
M22****540,5分,超棒,景色5,趣味5,性价比5,挺好的，非常值得带小孩一起来参观，必须得有讲解员，遗迹管，展品管，非常好。另外还有太阳节灯饰。,IP属地:四川,,,,,金沙遗址博物馆好评
300****736,5分,超棒,景色5,趣味5,性价比5,讲解老师非常专业，深入浅出，孩子们爱听，知识延伸也做的很好，全家非常满意,IP属地:四川,,,,,金沙遗址博物馆好评
300****848,4分,满意,景色5,趣味4,性价比4,内容很丰富，人真多啊,IP属地:四川,,,,,金沙遗址博物馆好评
divestone,5分,超棒,景色5,趣味5,性价比5,恰巧遇到博物馆的大咖讲师，学到了很多知识，非常棒！只是时间有限！希望有机会再去感受古蜀文化,IP属地:北京,,,,,金沙遗址博物馆好评
frank-76,4分,满意,景色4,趣味4,性价比4,值得看看，不同凡响,IP属地:广西,,,,,金沙遗址博物馆好评
M29****5221,5分,超棒,景色5,趣味5,性价比5,导游讲解非常仔细，知识性和趣味性兼备，拉进历史与现实的距离，对小朋友很有耐心,IP属地:四川,,,,,金沙遗址博物馆好评
@漂流瓶…,5分,超棒,景色5,趣味5,性价比5,不错记得推荐6666666666666666666666666666666666666666666666666666666666666,IP属地:重庆,,,,,金沙遗址博物馆好评
@漂流瓶…,5分,超棒,景色5,趣味5,性价比5,很不错推荐,IP属地:重庆,,,,,金沙遗址博物馆好评
M29****3053,5分,超棒,景色5,趣味5,性价比5,值得一游。,IP属地:海南,,,,,金沙遗址博物馆好评
M29****3053,5分,超棒,景色5,趣味5,性价比5,金沙值得带娃一游,IP属地:海南,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,很好很不错,IP属地:四川,,,,,金沙遗址博物馆好评
sunweizhi,5分,超棒,景色5,趣味5,性价比5,挺好，值得一游,IP属地:山西,,,,,金沙遗址博物馆好评
118****855,5分,超棒,景色5,趣味5,性价比5,马老师讲解认真，小朋友听的很感兴趣。金沙文明和三星堆一脉相乘，都是中华文明的起源。看到了小立人和太阳神鸟。金沙遗址就在市区，方便抵达。,IP属地:四川,,,,,金沙遗址博物馆好评
M42****8967,5分,超棒,景色5,趣味4,性价比5,考古遗址公园,IP属地:宁夏,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,非常值得逛，春节在大厅有小型演奏会,IP属地:黑龙江,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,珍珍（长珍）讲解的很细，还带上了平板补充了很多三星堆的知识，孩子收获颇多，希望下次去三星堆能听到她的讲解,IP属地:四川,,,,,金沙遗址博物馆好评
M15****560,5分,超棒,景色5,趣味5,性价比5,随着陈老师的介绍，走一遍金沙博物馆，讲解的很清晰，人多看不到实物的会通过图片进行细致解读，非常赞??,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,4分,满意,景色4,趣味4,性价比4,探索古蜀文化，透过展品了解过去，觉得金沙遗址博物馆的出土文物比三星堆的好看，更精细，面具，青铜器，玉器，象牙，陶器等文物一一展列，只可惜展厅没有开放手扶电梯,IP属地:四川,,,,,金沙遗址博物馆好评
118****022,5分,超棒,景色5,趣味5,性价比5,非常好，值得去，特别好的地方，带孩子去涨了很多知识，环境也很美，人不多体验很好,IP属地:山东,,,,,金沙遗址博物馆好评
M46****307,5分,超棒,景色5,趣味5,性价比5,我觉得值得这个票价 博物馆带公园 公园都没来及逛一个半小时,IP属地:新疆,,,,,金沙遗址博物馆好评
菲菲,5分,超棒,景色5,趣味5,性价比5,于老师的讲解细致认真，热心周到，还能照顾到一家老小的需求，非常棒的一次体验！,IP属地:四川,,,,,金沙遗址博物馆好评
_YX2****509,4分,满意,景色4,趣味2,性价比3,博物馆还不错 就是整体园区太大 灯会每个灯都很漂亮 但整体不紧凑 间隔有点远,IP属地:江苏,,,,,金沙遗址博物馆好评
TIGER7878,5分,超棒,景色5,趣味5,性价比5,带孩子来玩的，感觉内容很丰富，以后一如既往地支持携程。这么多年携程确实越来越强大,IP属地:福建,,,,,金沙遗址博物馆好评
188****9799,5分,超棒,景色5,趣味5,性价比5,老师介绍很棒,IP属地:四川,,,,,金沙遗址博物馆好评
118****771,5分,超棒,景色5,趣味4,性价比3,还不错，值得一去,IP属地:新疆,,,,,金沙遗址博物馆好评
M48****0810,5分,超棒,景色5,趣味5,性价比5,"讲的很专业，时间严格把控两个半
人超多，满意",IP属地:河北,,,,,金沙遗址博物馆好评
M43****028,5分,超棒,景色5,趣味5,性价比5,讲解大哥非常专业，带给我们不一样的体验，身临其境才知道金沙博物馆的精彩。太阳神鸟的精彩，青铜面具的特点，象牙的来源，都让我们感觉到历史仿佛就在眼前。,IP属地:北京,,,,,金沙遗址博物馆好评
M90****02,5分,超棒,景色5,趣味5,性价比5,讲解得挺不错的,IP属地:贵州,,,,,金沙遗址博物馆好评
咕小噜907,5分,超棒,景色5,趣味5,性价比5,挺有教育意义的，值得一看,IP属地:广东,,,,,金沙遗址博物馆好评
咕小噜907,5分,超棒,景色5,趣味5,性价比5,看的不多但值得一看！,IP属地:广东,,,,,金沙遗址博物馆好评
ftchineseboss,5分,超棒,景色5,趣味5,性价比5,导游非常好 讲解详细内容丰富,IP属地:四川,,,,,金沙遗址博物馆好评
159****0836,5分,超棒,景色5,趣味5,性价比5,金沙博物馆环境不错，服务态度很好,IP属地:云南,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,名气没有三星堆大，但展品很有亮点。导游宋老师的讲解很细致，甚至还能帮我们带娃,IP属地:四川,,,,,金沙遗址博物馆好评
206****132,5分,超棒,景色5,趣味5,性价比5,宋老师讲解认真细致、内容丰富有趣，特别是启发式讲解引人思考总结，非常推荐！！,IP属地:内蒙古,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,陈老师的讲解深入浅出 引人入胜，非常好,IP属地:四川,,,,,金沙遗址博物馆好评
M48****106,4分,满意,景色4,趣味3,性价比4,初三去的，人很多，推着向前走，在游客中心租的讲解议不行，需要自己手动找到对应的才能讲。,IP属地:四川,,,,,金沙遗址博物馆好评
M27****5675,5分,超棒,景色5,趣味5,性价比5,非常珍贵的历史遗迹，绝对值得中国人骄傲自豪。身处发掘现场，听着先民的故事，有种穿越时空的感觉，非常棒的体验，希望以后越来越好。,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味4,性价比4,不错，值得一看,IP属地:四川,,,,,金沙遗址博物馆好评
yun****eng,5分,超棒,景色5,趣味5,性价比5,适合带小朋友来玩,IP属地:四川,,,,,金沙遗址博物馆好评
136****6192,5分,超棒,景色5,趣味5,性价比5,静静老师讲的非常棒，第一次开到成都，金沙遗址博物馆，穿越千年，实在是精神享受。,IP属地:四川,,,,,金沙遗址博物馆好评
M50****0495,5分,超棒,景色5,趣味5,性价比5,非常不错,IP属地:四川,,,,,金沙遗址博物馆好评
M82****77,5分,超棒,景色5,趣味5,性价比5,值得去，30元一位的集体讲解有必要，门口的小吃太差了，对不起这个价格，,IP属地:江苏,,,,,金沙遗址博物馆好评
M42****0825,5分,超棒,景色5,趣味5,性价比5,总的来说非常好的一次体验，可能还有更多有趣的玩法，希望下次继续来探索。,IP属地:内蒙古,,,,,金沙遗址博物馆好评
Kittysun@,4分,满意,景色4,趣味4,性价比4,总体来说还是值得参观的，就是假期人太多了。,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,三星堆的延续,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,很不错，太阳神鸟,IP属地:四川,,,,,金沙遗址博物馆好评
E52****92,5分,超棒,景色5,趣味5,性价比5,很不错，值得来,IP属地:浙江,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,导游讲解非常详细易懂，非常棒，孩子全程都听得津津有味，下次去博物馆还选择携程上的导游，真的是非常靠谱认真，每次都会超时半小时左右为了让我们能够参观体验更好。点赞,IP属地:四川,,,,,金沙遗址博物馆好评
139****0301,5分,超棒,景色5,趣味5,性价比5,人太多了，要去的话还是要请讲解的,IP属地:浙江,,,,,金沙遗址博物馆好评
139****0301,5分,超棒,景色4,趣味4,性价比4,只能说太火了，人特别的多，然后还是请一个讲解吧，到门口就有好多讲解员，不用提前购买,IP属地:浙江,,,,,金沙遗址博物馆好评
小小的豆妮儿,5分,超棒,景色5,趣味5,性价比5,好！！！！！,IP属地:四川,,,,,金沙遗址博物馆好评
阿立Malik,4分,满意,,,,检票员的行为不好,IP属地:未知,,,,,金沙遗址博物馆好评
M35****673,5分,超棒,景色5,趣味5,性价比5,导游很专业，值得推荐,IP属地:四川,,,,,金沙遗址博物馆好评
M49****8210,5分,超棒,景色5,趣味5,性价比5,值得去，成都市区的博物馆，一定要听讲解，先看三星堆，再看金沙,IP属地:安徽,,,,,金沙遗址博物馆好评
M49****8210,5分,超棒,景色5,趣味5,性价比5,讲解老师特别棒，孩子听的很认真。,IP属地:安徽,,,,,金沙遗址博物馆好评
锦云青,5分,超棒,景色5,趣味5,性价比5,太阳神鸟很好看，很多东西都很漂亮,IP属地:辽宁,,,,,金沙遗址博物馆好评
NANA,5分,超棒,景色5,趣味5,性价比5,看比赛，顺便逛了一圈，还不错的博物馆，很多人来拍照打卡，推荐大家来看看。看到了自己喜欢的展品，买了些文创礼物。地铁直达，方便出行。,IP属地:浙江,,,,,金沙遗址博物馆好评
j3ffzh4ng,5分,超棒,景色5,趣味5,性价比5,讲解很认真，小孩子受益颇多,IP属地:重庆,,,,,金沙遗址博物馆好评
雨云日天,4分,满意,景色4,趣味4,性价比4,了解以前的文明。人类的生活习惯。,IP属地:中国澳门,,,,,金沙遗址博物馆好评
ze****115,4分,满意,景色4,趣味4,性价比4,景点还可以，第4展览的东西很不错,IP属地:四川,,,,,金沙遗址博物馆好评
赵鹤璇,5分,超棒,景色5,趣味5,性价比5,参加的官方讲解，非常有重点。 给孩子做了吊坠当新年礼物，有一个金沙福袋，太好看了，买了两个。 喜欢这个博物馆，太阳神鸟太美了。园里的乌木，了解一下。,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,值得一去，很好,IP属地:四川,,,,,金沙遗址博物馆好评
203****358,5分,超棒,景色5,趣味5,性价比5,小朋友很喜欢,IP属地:四川,,,,,金沙遗址博物馆好评
味之所动,5分,超棒,景色5,趣味5,性价比5,感觉不错哈。,IP属地:四川,,,,,金沙遗址博物馆好评
Laura空白格,5分,超棒,景色5,趣味5,性价比5,带孩子交接一下巴蜀文化,IP属地:云南,,,,,金沙遗址博物馆好评
M49****8210,5分,超棒,景色5,趣味5,性价比5,讲解老师特别好，虽然是散客拼团，但是老师讲解质量很高，态度也很和善！,IP属地:四川,,,,,金沙遗址博物馆好评
大大飞姐,4分,满意,景色4,趣味4,性价比4,金沙遗址值得参观，讲解老师认真耐心。,IP属地:北京,,,,,金沙遗址博物馆好评
匿名用户,4分,满意,景色4,趣味4,性价比3,整体还行吧,IP属地:四川,,,,,金沙遗址博物馆好评
135****9113,5分,超棒,景色5,趣味5,性价比5,宋老师讲解细致耐心，有很高的讲解水准，逛博物馆真的要有人陪同讲解，孩子记住了很多内容，随时随问随解，虽然小贵但物有所值，非常推荐！,IP属地:四川,,,,,金沙遗址博物馆好评
_CFT01****3593413,5分,超棒,景色5,趣味5,性价比5,讲解超棒！！有趣味性，孩子愿意听,IP属地:四川,,,,,金沙遗址博物馆好评
巴格达之星130,5分,超棒,景色5,趣味5,性价比5,三星堆去过，金沙遗址一直想去。终于有机会去看了一下传说中的太阳神鸟金饰和金面具，在门口请了个导游讲解，了解得更多，太值得一去了。,IP属地:四川,,,,,金沙遗址博物馆好评
j****f3,5分,超棒,景色5,趣味5,性价比5,孩子去看了希腊特展，效果不错，适合这样的春节假日游，中国文明与希腊文明的结合。特别最近孩子在听希腊神话故事，这些看起来就更有趣了。,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,4分,满意,景色4,趣味4,性价比4,还可以吧，收费该便宜些。,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,成博~三星堆～金沙遗址~了解蜀文化三步骤！,IP属地:四川,,,,,金沙遗址博物馆好评
蒋旭华,5分,超棒,景色5,趣味5,性价比5,看过广汉三星堆了，千万不要错过在成都市内的金沙遗址。古蜀国的历史在这里延续。这里的金器、石器、玉器同样丰富，还有大量的象牙。每天有两场免费的工艺讲解不要错过！,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,4分,满意,景色4,趣味3,性价比4,春节期间晚上去更好,IP属地:四川,,,,,金沙遗址博物馆好评
M42****7431,5分,超棒,景色5,趣味5,性价比5,全家一起游览参观的，整体场馆环境整洁，场馆布局合理，十分适合带小朋友一起游览。同时，游览前一定要聘请专业讲解人员，讲述古蜀国的文化和历史,IP属地:四川,,,,,金沙遗址博物馆好评
koeymoon,5分,超棒,景色5,趣味5,性价比5,讲解老师非常认真，很好,IP属地:四川,,,,,金沙遗址博物馆好评
jia****122,5分,超棒,景色5,趣味5,性价比5,值得一去的博物馆,IP属地:北京,,,,,金沙遗址博物馆好评
37****733,5分,超棒,景色5,趣味5,性价比5,三星堆后观金沙，听郭老师讲解，各物品就活了…郭老师讲解非常细节，每个点，物件都讲的生动，非常优秀！,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,详细了解了金沙遗址文化，非常棒的体验，终于见到了中国文化遗产的标志太阳神鸟金泊，，不得不说老祖宗的这审美真是太赞啦，值得打卡体验！,IP属地:云南,,,,,金沙遗址博物馆好评
好民,5分,超棒,景色5,趣味5,性价比5,离市区比较近，比起三星堆，距离更友好。人不算太多，拍照友好。展品略一丢丢少，带小朋友出游了解历史是不错的选择。文创不错，必须入手冰箱贴。,IP属地:四川,,,,,金沙遗址博物馆好评
D18****675,4分,满意,景色5,趣味4,性价比5,不错不错不错,IP属地:北京,,,,,金沙遗址博物馆好评
M22****4956,5分,超棒,景色5,趣味5,性价比5,很不错的哦，下次还要来,IP属地:四川,,,,,金沙遗址博物馆好评
龙不语,5分,超棒,景色5,趣味5,性价比5,挺好啊哈哈,IP属地:四川,,,,,金沙遗址博物馆好评
van****ou,5分,超棒,景色5,趣味5,性价比5,講解非常清晰，也闡述很多自己觀點，非常好的老師,IP属地:中国台湾,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,主要由陈列馆和遗迹馆两大主体建筑组成，里面可以见到不少珍贵的文物，学到许多知识。此外这也是个环境优美的公园，这个季节人不多，工人正在装饰彩灯。性价比高，刷码即可进入！,IP属地:浙江,,,,,金沙遗址博物馆好评
罗宾汉,5分,超棒,景色5,趣味5,性价比4,"金沙博物馆～金沙遗址博物馆是四川省成都市的一座重要博物馆，展示古蜀文化，位于青羊区金沙遗址路2号。自2007年开放以来，它成为了解古蜀文明的重要窗口。位置与规模: 金沙遗址博物馆占地面积约30万平方米，总建筑面积约38000平方米，是成都市市区内一座大型的文化遗址博物馆。
建筑特色: 博物馆建筑为全钢架结构，呈斜坡状，独特而现代。遗址馆和陈列馆分别位于不同区域，展示了丰富的考古发现。
展馆与设施
遗址馆: 位于博物馆东部，紧邻摸底河，以半圆形设计呈现。这里展示了考古发掘的过程，游客可以步行进入，体验考古的神秘。
陈列馆: 位于摸底河北，分为地下1层和地上3层，集中展示了古蜀时期的生活、生产工具以及精美的器物。",IP属地:四川,,,,,金沙遗址博物馆好评
zuoduoduo,5分,超棒,景色5,趣味5,性价比5,非常值得一去的博物馆。环境好，人不多，很安静。公众号还有免费讲解。。。,IP属地:上海,,,,,金沙遗址博物馆好评
M29****5635,5分,超棒,景色5,趣味5,性价比5,老师讲的挺好,IP属地:四川,,,,,金沙遗址博物馆好评
320****817,5分,超棒,景色5,趣味5,性价比5,三星堆文明的延续，馆内有讲解,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,一定要听讲解,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,很好，非常值得一看！,IP属地:四川,,,,,金沙遗址博物馆好评
300****161,4分,满意,景色5,趣味4,性价比4,直奔4厅，外面的鹿苑也环境不错的,IP属地:北京,,,,,金沙遗址博物馆好评
M33****994,5分,超棒,景色5,趣味5,性价比5,??程上直接可以购买，很方便,IP属地:中国香港,,,,,金沙遗址博物馆好评
631****072,5分,超棒,景色5,趣味5,性价比5,超赞，大宋老师经验丰富，讲解生动详实，寓教于乐，不因我们一组家庭而有任何服务差别，感觉做的是文化传播和情怀，捡到宝藏了，此次出行孩子爱上博物馆了,IP属地:重庆,,,,,金沙遗址博物馆好评
大卫卫,5分,超棒,景色5,趣味5,性价比5,丹老师的讲解深入浅出，大家受益匪浅。,IP属地:四川,,,,,金沙遗址博物馆好评
风雨在农时,5分,超棒,景色5,趣味5,性价比5,讲的非常好,IP属地:四川,,,,,金沙遗址博物馆好评
sinss,5分,超棒,景色5,趣味5,性价比5,事实证明我在去三星堆之前先看了金沙你只是完全正确的，对于这样的文明，有了一个新的认知。金沙就在成都市，离市中心很近。,IP属地:河北,,,,,金沙遗址博物馆好评
大鹏007X,5分,超棒,景色5,趣味5,性价比5,金沙遗址博物馆很值得推荐去，特别表扬志愿讲解员很好，很专业，很耐心，推荐大家去了解一下我们的古蜀文化历史，小朋友大朋友都很喜欢，不错！,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,"半天不夠，早上來好些，地方很大展品也很多，不錯
記念商品種類非常的多，也非常精美
但旅行團很多，離開時交通比較亂，找到車上去就好了",IP属地:中国香港,,,,,金沙遗址博物馆好评
M22****4017,4分,满意,景色4,趣味4,性价比4,讲解宋老师很负责任，讲的很生动，一场文化盛宴,IP属地:浙江,,,,,金沙遗址博物馆好评
Emilyhuanghr,5分,超棒,景色5,趣味5,性价比5,人不多，展品和整体布局合理。了解了很多东西。看到了最有名的金面具和太阳鸟。室外园子也很漂亮。,IP属地:四川,,,,,金沙遗址博物馆好评
匿名用户,4分,满意,景色4,趣味4,性价比4,博物馆很好，长了很多见识。当时是旅游淡季去的，报了一个大团，出乎意料的是只有我和我女朋友两个人，讲解员就跟我和我女朋友两人讲，所以讲解的质量很高,IP属地:重庆,,,,,金沙遗址博物馆好评
张哲瀚和龚俊的粉丝99号,5分,超棒,景色5,趣味5,性价比5,"每年都要逛几次的地方，谁知道大公园里面藏着博物馆呢？门票我觉得有些贵了，按照价值来说门票应该便宜点，我可以接受讲解贵些，但是门票真的性价比不高，自己看就像逛公园一样，只是些象牙，玉石，和青铜器,普通人真的不知道这些文物的价值，看个寂寞。",IP属地:四川,,,,,金沙遗址博物馆好评
Xiao CU,5分,超棒,,,,很棒的博物馆，很建议抽空去逛逛～,IP属地:未知,,,,,金沙遗址博物馆好评
大雷克司马攸,5分,超棒,景色5,趣味5,性价比5,历史是很生动的,IP属地:河南,,,,,金沙遗址博物馆好评
M46****702,5分,超棒,景色5,趣味5,性价比5,很不错，值得一看,IP属地:四川,,,,,金沙遗址博物馆好评
MapleLam,5分,超棒,景色5,趣味5,性价比5,金沙遗址博物馆意料之外的精彩，最出名的是太阳神鸟，简洁而线条幽美，寓意深远。遗址馆可以看到发掘的原貌，陈列馆内有条不紊的完整展示了整个金沙遗址的考古发现，各种展品从挑选，分类，陈设，光影，音效全方位让你感觉到展览的完整性，而且游客不多，非常适合沉浸式逛博不止打卡的人。金沙与三星堆有相似有传承，同属古蜀文明，同样精彩，不应错过。,IP属地:广东,,,,,金沙遗址博物馆好评
M42****9185,5分,超棒,景色4,趣味4,性价比4,挺好的，很有古蜀风,IP属地:山东,,,,,金沙遗址博物馆好评
长风丶丶,4分,满意,景色5,趣味4,性价比4,很小的博物馆，俩三个小时就能游览完。对文化有追求的可以去，走马观花的不建议。,IP属地:四川,,,,,金沙遗址博物馆好评
Christarai,5分,超棒,景色5,趣味5,性价比5,二刷金沙博物馆，从遗迹到陈列，展品，布展，灯光都很棒，值得慢慢走慢慢观看，细细品味巴蜀的历史。,IP属地:四川,,,,,金沙遗址博物馆好评
m23****0061,5分,超棒,景色5,趣味5,性价比5,这次去金沙博物馆人少不拥挤，在庄老师带领下，长了很多知识，讲解特别好，孩子听的津津有味，值得推荐,IP属地:四川,,,,,金沙遗址博物馆好评
