user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,,,,,,attraction_name
轻轻的一个蚊,5分,超棒,景色5,趣味5,性价比5,"武隆著名旅游景点天生三桥景区是典型的喀斯特地貌，在全国十分出名，景区内以三座规模宏达、气势磅礴的天然石桥而得名，分别是天龙桥、青龙桥、黑龙桥，每一座石桥都十分壮观。
行走其间，感叹大自然的鬼斧神工，景色十分迷人，天生三桥是来武隆必打卡的网红旅游景点，它被称为地球遗产、世界奇观，属于国家级5A景区。
到达景区通过电梯直达谷底，十分便捷，全程走下来没什么上坡，行走轻松，风景秀美。
电影《满城尽带黄金甲》和《变形金刚》在此取景，经过天福官驿，仿佛张艺谋电影中的情节就出现在眼前，这里还有变形金刚里的恐龙塑像，给人一种身临其境的感觉，我想这就是旅游的意义吧。",,,,,,武隆天生三桥好评
_WeCh****88754,5分,超棒,景色5,趣味5,性价比5,从重庆市区至武隆客运中心大约需要三个小时。三生天桥的温度会低于市区温度，还是要多穿一点。对于一个来自北方的男孩来说，天生三桥绝对是散心呼吸新鲜空气的不二之选！刚到这里就被他的地势震撼到了，这才是对山城的最好诠释。本人很不喜欢走很远的路。但是在这里，最后到出口的观光车都没有坐。全程步行。这里的景色并不是电影里面几个镜头可以展现的。这里无论是阳光明媚还是稍有小雨都很值得去。厌倦了繁华都市，休憩于此处。共享大自然的美景，心境悠然！,,,,,,武隆天生三桥好评
渭南松赞干布,5分,超棒,景色5,趣味5,性价比5,武隆岩溶国家地质公园在2010年升成国家5A级景区，包括天生三桥地质公园和芙蓉洞、芙蓉江地质公园。游览天生三桥是在“桥”下走，三座桥桥面宽度超过150米，桥高200米，桥的跨度超过200米，是喀斯特地貌的一个桥梁型典型代表，在世界上都是罕见的。三桥夹两坑，在三桥之间有两个天然形成的大坑。第一座桥叫天龙桥，有两个穿洞，第二座桥叫青龙桥，是三桥中最大的，两桥中间叫天龙天坑，在天龙天坑有当年张艺谋拍摄的“满城尽带黄金甲”的外景拍摄地点。天龙天坑也是变形金刚4的外景拍摄场地，当时拍摄时，景区闭馆一周，拍摄剧组在电影播放的片头片尾加上了武隆字样，起到宣传的效果。第三座桥叫黑龙桥，桥洞侠长，由于洞内比较昏暗，看似黑龙。,,,,,,武隆天生三桥好评
Y安然自若M,5分,超棒,景色5,趣味5,性价比5,在酒店吃完早餐08:00出发，驱车于10:30前到武隆仙女镇游客接待中心。我们是在携程网上买的天生三硚和龙水峡地缝两个景区的套票，含景区内中转车费用，票价169.5元。乘中转车一会就到景区入口，然后乘电梯下到天坑，很快就看到天龙桥，天然形成的鬼斧神工大桥，只能用震撼形容。所谓天坑和天生桥是指两种喀斯特地貌，地下水溶蚀山体后，山体上部支撑不住后全部坍塌下来就形成了天坑，坍塌一部分还剩一部分没有坍塌下来就形成了天生桥。三座天生桥相隔有几公里，各有各的特点和形状，整个景区大概需要2-3小时，基本没有难度，非常适合老人和小孩游览。里面的建筑更是点睛之笔，《满城尽带黄金甲》的取景地。里面也是《变形金刚》擎天柱跟恐龙钢索一战的拍摄场地。整个景区看完以后，你就觉得太值得了，震撼，来重庆不去洪崖洞，也要来天生三桥。景区出口处15元的电瓶车要另掏钱，根据自己体力决定，因为十分钟就能走出景区了。顺便提一下，午饭要自己解决，或者在出口等车时到小摊贩上买点。,,,,,,武隆天生三桥好评
不问行路归途,5分,超棒,景色5,趣味4,性价比4,"先说交通:很方便！重庆坐火车到武隆，然后打车或走路（1.2公里）到汽车站。买票10元到仙女山镇游客中心下车，再买票坐景区观光车到景区入口（车票含在门票中）大约20分钟。游玩结束后可直接从出口往前走，到乘车点乘车回游客中心或者到下一个景点——龙水峡地缝。
再说路线游玩:到达景区后可以坐垂直电梯（需单独买票）下去，也可以步行下去。入口那里还有个什么玻璃观光台，25元/人，时间关系没去看。
下到谷底后依次会经过青龙桥、神鹰天坑、黑龙桥等。个人觉得最好耍的就是神鹰天坑那里的拍照，可以摆各种手势造型来个一手遮天。过了黑龙桥就基本完了，全程2小时左右。
最后说性价比:可以说天生三桥的名气是两部电影和张艺谋导演带起来的，性价比不是很高。印象武隆据说很壮观，每天都有上演，真实3D裸眼艺术，喜欢的朋友可去看。",,,,,,武隆天生三桥好评
叶森图基唐婉,5分,超棒,景色5,趣味5,性价比5,"超级值得去的地方，说实话我自己是有的自助游，早上八点二十做重庆旅游专线到的仙女镇游客中心，买了票进的天生三桥，进入一会就下到天坑，很快就看到天龙桥，天然形成的鬼斧神工大桥，只能用震撼形容。三座天生桥相隔有几公里，各有各的特点和形状，整个景区大概需要两个多小时，基本没有难度，非常适合老人和小孩游览。里面同时变形金刚的拍摄场地，擎天柱大哥跟恐龙钢索的一战就在这里，打得惊天动地啊，里面的建筑更是点睛之笔。整个景区看完以后，你就觉得太值得了，震撼，来重庆不去洪崖洞，也要来天生三桥。而且真的可以选武隆一日团，费用比我自助游低不少，而且没有购物，不信大家可以算算，我来回车费150,天生三桥和龙水峡地缝门票250,电瓶车15,自己解决吃饭，整个450左右花费，而且要自己设计行程。",,,,,,武隆天生三桥好评
^_^古玩虫^_^,5分,超棒,景色5,趣味5,性价比5,天生三桥其实就是天坑，自驾车不能开进景区，需停在游客中心停车场，门票135元座景区游览车送到天坑入口，在天坑入口的边上200米处有个悬空玻璃平台可以看天坑全景的挺不错，不过要另外收费的，由于天坑游览路线是单行的，所以要去玻璃平台的要在下坑前先去平台，有个电梯直达坑底，这里风景很美，是满城尽带黄金甲和变形金刚4的拍摄地，整个游览要近二个小时。,,,,,,武隆天生三桥好评
m96****99,5分,超棒,景色5,趣味5,性价比5,这是几个知名电影的取景地，所以太出名了就不赘述。武隆天生三桥的自然景观很美很巧妙很震撼，从景观电梯直通底下，沿途步行欣赏石壁，步行路径轻松好走。我们去的时间是四月，游客不算多，气候也很舒适，就是自己安排的时间比较短只有一天，其实应该可以多住一天把附近好好玩遍。,,,,,,武隆天生三桥好评
独行舟,5分,超棒,景色5,趣味5,性价比4,重庆龙头寺旅游集散中心到武隆仙女镇的汽车直达票，3个小时。这景区不耗费体力，一条路，不走回头路，两小时就能走完，景区出口处15元的电瓶车要另掏钱，不建议坐，因为十分钟就能走出景区了。所谓天坑和天生桥是指两种喀斯特地貌。地下水溶蚀山体后，山体上部支撑不住后全部坍塌下来就形成了天坑，坍塌一部分还剩一部分没有坍塌下来就形成了天生桥。这里就是以三处非常壮观的天生桥和很大的天坑而闻名。,,,,,,武隆天生三桥好评
当地向导江南游子,5分,超棒,景色5,趣味5,性价比5,"位于重庆市武隆县引城东南20公里的白果乡与核桃乡交界处，距“南国牧原”仙女山15公里，交通十分便利。大自然的鬼斧神工造就了这3座天生的石拱桥，使其具有雄、奇、险、秀、幽、绝等众多特点，虽历经千万年的风风雨雨，至今却依然如故。景区内林木清秀，植被丰厚，苍翠欲滴，飞泉流瀑遍布其间，包容了山、水、泉、峡、峰、瀑等众多景色。灌木丛生，覆盖三桥，更显得三桥历经千年之沧桑。清晨时分，雾气弥漫，高大的三桥犹如连通天界神宫之间的御桥，更显缥缈、震撼，令人不禁暗自相问：神乎？奇乎？
       天生三桥与芙蓉洞和后坪冲蚀型天坑三个喀斯特景点已成功申报为世界自然遗产。景区内天生石桥气势磅礴，林森木秀、飞泉流瀑，包容了山、水、雾、泉、峡、峰、溪、瀑，是一处高品位的生态旅游区。 天生三桥由天龙桥、青龙桥、黑龙桥组成，气势磅礴、恢宏其规模庞大、气势磅礴称奇于世，是亚洲最大的天生桥群。三座桥呈纵向排列，平行横跨在羊水河峡谷上，将两岸山体连在一起，在距离几百米之内就有如此宏大的三座天生石拱桥实属国内罕见、世界稀有，真不愧为自然界留给人类的宝贵财富。沿着幽静的小道来到大桥下，便会对雄伟、壮观有了更深的理解，惊叹造物主竟是如此的神奇。天生桥桥体溶洞四伏，水帘高悬。桥下溪流潺潺，喷泉叮咚。该地林森木秀，峰青岭翠，悬崖万丈，壁立千仞，绿草茵茵，修竹摇曳，飞泉流水，一派雄奇，苍劲、神秘、静悠幽的原始自然风貌，以山、水、瀑、峡、洞、桥构成一幅完美的自然山水画卷。其中天生桥、飞崖走壁、擎天一柱、翁驱送归等景点更为引人入胜，使人流连妄返。张艺谋曾在这里拍摄了《满城尽带黄金甲》，是整部电影唯一的外景拍摄地点。
        天龙桥顶天立地，犹如飞龙在天，故而得名“天龙”。桥下另有天生坑，坑内又生洞，且洞洞相连恍如克里特岛上的米诺斯迷宫，令人倍感神奇；青龙桥是三桥之中垂直落差最大的一座。桥身青翠，藤蔓缠绕。待到日落西山，余晖尽洒，青龙桥下凉风习习，桥身也因日光的关系而变成了暗绿色，远观正似一条青龙欲飞冲天；黑龙桥桥色深暗，正如一条黑龙横卧于此。同时，黑龙桥还暗含各式清泉，“三迭泉”、“一线泉”、“珍珠泉”等不仅名字雅致好听，而且风光也是惹人心醉。泉水绕三桥，大大增强了三桥的灵动美感，令人心旷神怡。纵观三座天生桥，均以“龙”命名，这不仅形象地说明了三桥壮阔的体态与宏伟的气势，也表现出人类对于自然的崇拜与敬畏。",,,,,,武隆天生三桥好评
明朝散发弄扁舟,5分,超棒,景色5,趣味5,性价比5,来武隆之前，我做了很多次功课，但总不明白天生三桥和天坑是怎么回事，现在终于明白了。天生三桥和天坑其实是一回事，景区有三个天然的桥，两个非常大的天坑组成，依次是天龙桥，天龙天坑，青龙桥，神鹰天坑，最后一个是黑龙桥。景区由直升电梯下去，出了电梯，你会感觉眼前一亮，你会被大自然的鬼斧神工所震撼，这里是一个非常值得游玩的地方。景区服务很好，门票价格合理。,,,,,,武隆天生三桥好评
如烟如雾,5分,超棒,景色5,趣味5,性价比5,武隆天生三桥旅游区景色很是优美，值得去看。在重庆北站南广场坐火车（24.5元）去武隆火车站，然后坐小巴（10元一人）到仙女镇游客中心，此处买票135元（80元门票，40元景区大巴车，15元观光电梯），里面有玻璃栈道，25元在玻璃栈道旁边买票观看，里面有变形金刚、满城尽带黄金甲的拍摄地，科斯特风貌很明显，天坑地缝，很是壮观，再加上里面走路也不是很累，有很多休息的地方和厕所，注意自己带点吃的在里面，里面没什么吃的，游玩后出来做免费旅游大巴去龙水峡地缝火车仙女镇游客中心都可以，很是方便，总的来说天生三桥景区必去游玩的地方。,,,,,,武隆天生三桥好评
闲道人,5分,超棒,景色5,趣味5,性价比5,从重庆坐最早一般火车，到武隆，下火车出站有直接去游客中心的小公共，是循环的，每人10元。提前从携程订的票，到游客中心刷证件取票，当时只有一天时间在武隆，就想天生三桥，地缝，还有仙女山都去，三个地票都订了，取票时先取了前两个的纸质票，先去三桥，景色很美，是从上往下走，不累！出景区就可以坐游览车，好像每人15，直接到停车场，也可以走过去，有去地缝的免费班车。地缝景区是越走越美，细心体会。也挺累的！下午三点左右，看来不及去仙女山了，就直接携程退票了，很方便！回游客中心有小公共回火车站，订的是当天最晚回重庆的那班火车。又是晚点两小时，只能火车站附近觅食，磨时间！到重庆后打车又去洪崖洞看夜景，行程满满的！,,,,,,武隆天生三桥好评
_CFT01****0518265,5分,超棒,景色5,趣味5,性价比4,天生三桥的风景是震撼的，独特的喀斯特地貌让你久久伫立在原地感叹大自然的鬼斧神工。山上已经发展得和县城差不多一样的热闹，各式各样的家住宾馆与饭店，让你应接不暇。宾馆均价120左右，双人间，我们5个人住一晚开了一个双人间，只用啦120，很划算。景区也有专门的旅游车接送，去景区很方便。唯一的遗憾就是感觉票价有点点高，135元。含观光电梯，景区不大，除了三座自然形成的桥之外，其他的风景都很零散，不过空气非常好，很凉快。出景区后，你可以选择座观光车15元，自费。或者走路，建议大家步行，从景区门口走到旅游车接待处，只需要大概10分钟路程。,,,,,,武隆天生三桥好评
M42****227,5分,超棒,景色5,趣味4,性价比4,这里的确值得去，无论是自然景观，还是人文景观，都让人叹服。沿着悬崖而建的观光电梯，变形金刚，驿站，晴天也一直下雨的天坑，像老鹰，骷髅一样的悬崖，有说不完的魅力，但135的门票还有85的消费，虽然是自选，但基本上你都需要。而且仙女镇吃的特别贵，西红柿蛋汤都25，烧烤，肉串一串7到8元，其他的还不说，镇上银行只有两家，其中重庆农商行，用湖北农商行还不能取钱，哭了！交通基本靠三轮，起步10元，最好准备了！,,,,,,武隆天生三桥好评
Jacky_Lau_202,5分,超棒,景色5,趣味5,性价比5,"国内少有的好地方！喀斯特地貌特有的天生三桥夹两坑，峡谷幽静，气势恢宏，大自然的鬼斧神工。还有保护神大象和神鹰…

&lt;满城尽带黄金甲&gt;的唯一外景地，&lt;变形金刚4的外景拍摄地&gt;…200米高的玻璃眺台，挑战你的恐高…

总之，美到爆，特别到无法形容，自己去看吧！绝对不会后悔！",,,,,,武隆天生三桥好评
Tuyrrell,5分,超棒,景色5,趣味4,性价比5,从重庆到武隆一定要坐8点那趟火车，因为从火车站到景区还需要很长一段时间。。。貌似将近12点多才到了天生三桥。2个小时左右能把下面逛完。不过最好下车先去玻璃栈道，我就是忘了，直接下去了，没去上玻璃栈道。出景区可以直接坐车到地缝。1个多小时就能溜达完，完事以后坐车就能直接回武隆了，由于要赶4点多那趟火车回重庆，所以后来经过玻璃栈道也没有下车，结果，那趟车晚点2个小时，，，也是呵呵哒了。回去时客车到武隆市内，下车以后可以选择步行至火车站，很近。,,,,,,武隆天生三桥好评
M67****77,5分,超棒,景色5,趣味5,性价比4,超美的地方，值得一去！票价小贵，话说现在哪不贵。网上有说景区里面没有卫生间，其实是有的而且有3、4处所以不用担心！人不多电梯不排队的话在慢3小时也是够了的，而且大多是平地好走的很，出景区到乘车点要走一会，路不长但是大上坡有点累！可坐电瓶车15。,,,,,,武隆天生三桥好评
_WeCh****53491,5分,超棒,景色5,趣味5,性价比5,真的是非常值得去的景点，去的时候正好下小雨，虽然不方便但是在烟雨的洗刷下，山水格外清爽，还有云雾在山间围绕，犹如仙境般，建议去的时候穿上雨衣，行动起来更加方便。照片无法拍出当时的震撼，真的好大好漂亮，人走在其中会觉得自己格外渺小，除了一遍遍感叹大自然鬼斧神工外几乎找不到其他词语来形容，是跟一日团走的，开始自费了20元的玻璃观景台，也很值得，然后坐电梯直下谷底，谷中只有一条路，不走回头路，巨大巍峨的石桥处处都是景，走几步就会不自觉停下来看看上下左右的风景。这里是《满城尽带黄金甲》和《变形金刚》的取景地，所以在入口和谷中有变形金钢的超大模型，走到谷底是在电影中出现的驿站，加入了建筑感觉山水更有了灵气，怎么拍都是美，感觉这里还不算特别著名的景点，人不算太多，可以好好玩的节奏，强烈推荐！,,,,,,武隆天生三桥好评
M30****810,5分,超棒,景色5,趣味5,性价比5,从重庆坐一早的火车到武隆，再步行到汽车站，乘9块钱的公交到游客中心，然后取票游玩，在天坑和地缝身临其境的美好感受绝非言语能表达清楚，5A胜景不虚此行，遇到一摄影爱好者，在天坑呆了一天，在地缝也泡了一天，值得推荐的旅游景点哦，如果赶当天下午五点多的火车回重庆，将两处景点游玩时间控制在5小时之内，也没问题的。,,,,,,武隆天生三桥好评
sunrain413,5分,超棒,景色5,趣味5,性价比4,应该是大重庆市境内除了三峡游船之外最有名的景点了，武隆离重庆还是比较远，坐车需要单程约2.5小时，武隆出站之后遍地是到三桥的车，开价七十，我们硬是还价到了三十，也可以直接滴滴打车，应该也差不多是三十，如果赶时间的话就不要坐那个城乡线大巴了，一个人八块但是非常慢，回重庆的车是流水线，人满即走，末班六点，但临近末班经常会排队，建议还是早到早走比较好，坐重庆七点多的早班车来，玩到个下午三四点回，最为稳妥。看到总有人拿武隆和张家界比较，其实武隆和张家界是完全不同的风格，张家界是砂岩地貌，以尖锥状山体为主，武隆是南方喀斯特地貌，以深切型峡谷为主，曾经世界普遍认为天生桥的高度不可能超过200米，直到后来发现了这里，三座天生桥的高度均超过200，这也是世界上仅存三座超越200米的天生桥，超越了科学认知，在地理界享有极其重要的地位，武隆之所以被评为世界自然遗产主要就是因为这三座桥，我地理老师朋友基本全程都在惊叹。当然对于我这样非地理专业的普通游客来说，也很有可玩性，行走在巨岩峡谷里，给人一种浓浓的穿越感，仿佛来到了武侠世界，恨不得在此隐居。如果时间充裕龙水峡也可以去看看，但那个仙女山个人不建议去，号称高山草原，其实就是一片大草坪，略坑。,,,,,,武隆天生三桥好评
柠柠胖胖,5分,超棒,景色5,趣味5,性价比5,去重庆，如果只有2天时间，推荐武隆景区，风景特别美，空气新鲜，最好是淡季去，人少，玩儿的尽兴。如果能在仙女山住一晚，去仙女山玩儿一下，就更完美了！重庆有直达景区大巴，3个小时，全程高速，可以在龙头寺汽车站搭乘。一定要站里买正轨渠道的票。,,,,,,武隆天生三桥好评
M27****406,5分,超棒,景色5,趣味5,性价比5,此次来武隆 是来的最值的地方 尤其是天生三桥 不愧是亚洲最大的天生桥群，属典型的喀斯特地貌。景区以天龙桥、青龙桥、黑龙桥三座气势磅礴的石拱桥称奇于世，非常值得一看。因为是淡季所以人很少 加之又下着小雨别有一番风味。这里还是变形金刚4 黄金甲 爸爸去哪的外景拍摄地 。想想老谋子的特点 你就可以知道这有多么的壮观,,,,,,武隆天生三桥好评
观音莲,5分,超棒,景色5,趣味5,性价比5,武隆景区距离重庆175公里，坐火车2小时左右，票价24.5元。天生三桥景区全长4公里左右，游览了3小时，景区天生三桥各有特色，天龙桥回头看是直的，黑龙桥蜿蜒曲折，青龙桥溪水相伴，到重庆旅游选择去天生桥看看不后悔。虽然网上各种说法都有，我认为天生三桥是自然的美。,,,,,,武隆天生三桥好评
斩鹤,5分,超棒,景色5,趣味5,性价比5,天生三桥，十一过后在一个淡季去的人少景色美丽。三座天然的石桥很是壮丽，还有满城尽带黄金甲的驿站四合院和变形金刚的恐龙道具还是有卖点的，联系人少的时候去爬爬山，导游边走边讲解奇石故事听有趣,,,,,,武隆天生三桥好评
??养?乐?多??,5分,超棒,景色5,趣味3,性价比3,"天生三桥景色不错。。
听说还是变形金刚和满城尽带黄金甲的拍摄场地。。。。
本来连带一起的几个景点也想去，感觉门票和车费什么有点让人坑人。。
路程耽误太久，时间上感觉有点不值，就没去了",,,,,,武隆天生三桥好评
Clarice_303,5分,超棒,景色5,趣味5,性价比5,"到了天生三桥真的是忍不住感叹一句：神奇的大自然！
我们去的时候是下午四点左右，排队坐电梯的人还比较多，但是排队速度挺快的，路上有人力担架，还有很出名的《满城尽带黄金甲》的取景地，从电梯下来很很多适合凹造型的拍照片的地方。建议带伞，遮阳帽也可以，天气一时热一时凉。我们去的时候还有太阳，结果等我们快走到出口的时候就下起了暴雨??！
唯一遗憾的就是 没摸清天生三桥的具体构造，没有去玻璃观景台！",,,,,,武隆天生三桥好评
花漫熙,5分,超棒,景色5,趣味5,性价比5,解放碑租车过来，到达游客中心近三个小时，过路费100元。由于接近下午四点，人少了很多，传说中排队一小时的电梯完全没人，也很好拍照乱逛。往返是坐景区统一巴士，门票已含这部分不用另付费。景区内有三处免费拍照处，出口领照片，如果大的那张照片也要，是20元一张。另外有个15元每人的电瓶车是出景区带大家到返程巴士那里的，强烈推荐，要不然要全程爬坡，没风景看就不停走啊爬啊不值当。,,,,,,武隆天生三桥好评
嫩胖暖融融,5分,超棒,景色5,趣味4,性价比4,深坑深坑，往下走的景点还不错喔，变形金刚和黄金甲拍摄地，地坑好大，看着坑顶变形金刚有那么高吗哈哈逛了二小时很值得一去的景区，里面喀斯特地貌呈现，各种怪石，四月中旬人不算多，走走拍拍照，注意下到坑底温度会低,,,,,,武隆天生三桥好评
KATEMJ,5分,超棒,景色5,趣味4,性价比5,重庆出发，由于大雾封了高速走了旧路。开了3个多小时才到。景色还是很不错的，先去了玻璃天台自费20元，往下望去全透明的，距离地面八百米吧，还好我不恐高。之后导游带领下给我们讲解了很多景区特色，绿化覆盖率很高是个天然氧吧！一路下坡，不走回头路。那天走了2万多步啊！,,,,,,武隆天生三桥好评
史黛拉拉,4分,满意,景色4,趣味4,性价比4,"重庆附近的景点，因为拍了满城尽带黄金甲和变形金刚而闻名。从重庆开车过去三小时不到。
需要坐电梯进景区，然后就是下坡，上坡。
自然景观还不错，每到一个景点，导游会教你怎么拍照比较好看。还算天然的景，过去就当运动下。",,,,,,武隆天生三桥好评
土士土士土,4分,满意,景色4,趣味4,性价比4,除了自驾就是报一日游行程去，天坑地缝两个行程，含餐含车票，去这边一定要带伞带太阳镜，两个景点的温度都要比市区的高，需要在多带一件衣服。天坑地缝两者景色各有千秋，虽然距离市区距离较远，但是武隆还是非常值得一去的，穿一双舒适的鞋子去感受一下美丽的大自然吧。,,,,,,武隆天生三桥好评
