user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,,,,,,attraction_name
穿白衬衣的薄荷星,5分,超棒,景色5,趣味5,性价比5,"我的评分：[星星][星星][星星][星星][星星]

重庆旅行|洪崖洞必打卡，五个小众机位

??重庆真的是个魔幻城市，来重庆旅行怎么能错过去洪崖洞打卡呢，看过千与千寻的，有没有觉得跟汤屋特别像。
.
??洪崖洞总的有11层，里面现在是商场，从美食，玩乐，小商品应有尽有。目前是免费对外开放，只有五层的1980街区和梦游巴渝十二景收费。
.
??接下来就跟大家分享下洪崖洞的拍摄机位，喜欢可以收藏哇。
-
1??图二|洪崖洞对面，千厮门大桥的左侧
??可以拍到正面的洪崖洞，一定要带长焦和脚架。70-200差不多够用，可以拍到嘉陵江和洪崖洞。
.
2??图三|洪崖洞对面，千厮门大桥的右侧
??可以拍到侧面的洪崖洞，会被千厮门大桥挡住，不过这个角度也不错。
.
3??图四，图五，图六|千厮门大桥，桥面
??记得要走洪崖洞的同一侧，不然很不好拍，从侧面俯瞰整个洪崖洞，可以拍到车流和洪崖洞，很经典的机位，不过桥面会晃。
.
4??图七|千厮门大桥桥底
??不能直接从桥上下到桥底，要坐电梯到一楼，然后往前走，有个平台，可以拍到洪崖洞侧面。这个要用广角拍，有人物最好啦。
.
5??图八|洪崖洞对面的马路
??这个机位人最多，有很多吆喝拍照的，一张30，马路车有点多，要注意安全。
-
??小贴士:洪崖洞要晚上去拍比较好，白天就没那么好看了，夏天大概是晚上7点亮灯，11点半熄灯。对了，洪崖洞晚上超级不好打车，司机都是漫天要价。",,,,,,洪崖洞好评
雪儿,5分,超棒,景色5,趣味5,性价比5,"从朝天门码头，沿嘉陵江前行，不久就看到马路对面有一片依山而建，依山势而建的别致建筑，高高低低，错落有致，隔路拍张，才能将这依山就势巴渝传统特色的“吊脚楼”般的建筑收入手机。
        景区预约免票进入，下面有餐馆、土特产商、小吃一条街，沿梯步蜿蜒上行，洪崖滴翠，远观对面嘉陵江上千厮门大桥，晚上这里灯光璀璨，金碧辉煌。",,,,,,洪崖洞好评
银河梦,5分,超棒,景色5,趣味5,性价比5,到重庆不来洪崖洞仿佛就没来重庆一样，这里的夜景也闻名全国，很多人慕名而来，只为一睹它的风采，印象最深刻的是它的电梯，居然有负10楼，这在其他城市是很难见到的，记得自己从一楼进去的，随着大伙来到负10楼，以为是很深的地下室，没想到出来竟然是条马路，感觉像在一楼，大大的太阳，把我一下子整懵了，没错的确是下的负10楼，再往上望，层层叠叠的楼啊，一栋楼的房顶居然是另一栋楼的一楼，就这样重叠的往上垒，挺刺激的，特别像动漫，这样的景象只在重庆有吧，感叹建筑师的智慧，夜景更是把这种层层叠叠显现的淋漓尽致，像走进了童话世界，这里也有很多好吃的，好吃的火锅店，咖啡店，是个游玩打卡拍照的好地方～推荐～,,,,,,洪崖洞好评
小兔的旅行日记,5分,超棒,景色5,趣味5,性价比5,"洪崖洞拥有2300多年的历史，共有13层，它以城市旅游景观、商务休闲景观和城市人文景观于一体而闻名，并以最具巴渝传统建筑特色的“吊脚楼”风貌为主体，依山就势，沿崖而建，十分独特。通过分层筑台、吊脚、错叠、临崖等山地建筑手法，把餐饮、娱乐、休闲、酒店和特色文化购物等有机整合在一起，形成了别具一格的“立体式空中步行街”，成为最具层次与质感的城市景区商业中心。
【地址】渝中区沧白路
【门票】免费
【开放时间】全天
【交通】乘轨道交通1、6号线到小什字站，步行10分钟左右可至。乘坐公交111路、151路、480路渝中观光环线到洪崖洞站，步行可至。
【建议游玩时间】2-4小时",,,,,,洪崖洞好评
xiyoulinfeng,5分,超棒,景色5,趣味4,性价比5,去重庆，洪崖洞的夜景是一定要看的，这座白日里平常的临江建筑，到了晚上，会变得光彩夺目。轨道交通6号线大剧院站下车，上千厮门大桥，由远及近，外观洪崖洞的夜景，步行至洪崖洞顶层，由上而下，先手扶电梯，再走步行楼梯，可至底层，如果有兴趣，还可以在每层的商业街上转一转，店家的摆设与招牌有巴渝特色。洪崖洞建筑的底层，马路两旁，人群川流不息，游人也是纷纷在这处免费的网红打卡地前争相留影。,,,,,,洪崖洞好评
小雪Snow酱,5分,超棒,景色5,趣味4,性价比4,"如果你没来过洪崖洞
就不算来过重庆?

重庆3D立体魔幻城市的代表地之一
现实版的千与千寻汤屋

当属重庆网红景点的榜首打卡胜地
洪崖洞是一座屹立嘉陵江边上的
庞大吊脚楼建筑群，以巴渝传统建筑特色

白天的洪崖洞似乎没什么特别，可待到华灯初上，洪崖洞便成为了重庆最璀璨的明珠

晚上的洪崖洞，灯光璀璨，人头攒动，各种文艺青年、摄影爱好者、游客、商家汇聚于此

震撼的黄金城，层层叠叠，错综复杂，宛如迷宫，满城尽带黄金甲

千与千寻看了七遍，再看看现实版汤婆婆澡堂，想起了很多

??我只能送你到这了??
剩下的路你要自己走，不要回头",,,,,,洪崖洞好评
鸭鸭爱生活,5分,超棒,景色5,趣味5,性价比5,"提起重庆，总有种自带网红的色彩光环，尤其是这两年网络的传播，使得重庆被冠上了“8D”魔幻城市的“殊荣”。

在重庆你永远不知道自己在几楼，外地人看不懂重庆的导航，更有人说来重庆一定要体力好，爬不完的坎，走断腿的山路。这是一座神奇的城市。
&#160;
而重庆最网红的景点，必须要提的就是洪崖洞了。每个城市都有一种建筑情结，就像北京的胡同、上海的弄堂、成都的巷子，而重庆的建筑情结是背靠青山、面朝江水的吊脚楼。洪崖洞的景观就是这一特色的典型代表，因此也成为重庆的一张旅游名片。
&#160;
一楼和十一楼出去都是马路，这样立体的格局，使得第一次见到的人不免有种错觉，我这究竟是在几楼？
&#160;
洪崖洞最美的时候一定是晚上，当灯光亮起时，美不胜收。可望吊脚群楼观洪崖滴翠，逛山城老街赏巴渝文化，烫山城火锅看两江汇流，品天下美食。
&#160;
在洪崖洞上也能欣赏到对岸嘉陵江边上的魅力夜景，高楼大厦变换的霓虹灯组成了动态的流光溢彩。而边上的千厮门大桥，也是一大亮点，桥上跑汽车，桥下跑轨道交通，地铁6号线就穿过这座桥。而千厮门大桥上也有人行步道，从大桥上拍洪崖洞也是绝好的机位。
&#160;
重庆最网红的景点，独特吊脚楼吸引众多游客，夜景更加迷人。",,,,,,洪崖洞好评
伊來,5分,超棒,景色5,趣味5,性价比4,"伊來携“千与千寻”前来贺岁，史上夜景最美、最震撼吊脚楼如这喜庆节日一般祥和安逸、金碧辉煌、浓烈欢愉、灿烂千阳～

洪崖洞灯火辉煌，明艳不可方物，跨江大桥和湍急的长江均被她映照得雄光万里，好似身披金甲的天神临幸世间，撒播吉祥～

伊來愿您来年万事如意诸事顺遂，祝您大年三十儿欢欢喜喜过大年！",,,,,,洪崖洞好评
Smooth melody,5分,超棒,景色5,趣味5,性价比5,这次去重庆主要就是为了洪崖洞去的，很喜欢这种吊脚楼建筑，依着山层层叠叠地，很有意思，在原来吊脚楼的基础上进行了深入改造，方便现代人而又不失去原来的味道。每层楼都有一个主题，比如一层有美食街和古玩城，8楼是洪崖洞酒店，10楼好像是异国美食街，到了看指示牌，非常清晰，坐观光电梯即可。说实话，工作日人流量依然很多...特别是小吃和美食，还有很多卖工艺品、明信片、冰箱贴的小店，可以逛一个下午。最好看的时候应该还是晚上，到了晚上就像一座宫殿，千与千寻电影的再现。,,,,,,洪崖洞好评
大伟大宝,5分,超棒,景色5,趣味5,性价比5,"洪崖洞，极具巴渝建筑风格的“吊脚楼”一层层依山而建，竟有十一层之高，内部有电梯、楼梯上下。最神奇的是一层在嘉陵江岸马路边，电梯上十一层开门后，还是马路。
我们一家人从大足石刻一日游回来，下车点在洪崖洞，不到5店，火锅店已经排队，等待时间，欣赏重庆、洪崖洞落日时分的景色，嘉陵江两岸、上通车下层通地铁的千厮门嘉陵江大桥、大剧院，由衷赞叹重庆的城市建设。
饭后，从饭店走出来，哇，洪崖洞的夜景，如人间仙境，华灯初上，霓虹璀璨，梦幻般的感觉。漫步其中，商街，大、小饭店，地方小吃，酒吧，茶馆，土特产商店，便利店遍布各层，洪崖洞如重庆市容，最赞它的立体感，让我们来自平原城市的人对它充满新奇。
从洪崖洞走出来，一定要走到千厮门嘉陵江大桥上看洪崖洞夜景，美轮美奂。江边的“吊脚楼”与山上的高楼大厦，层见叠出，错落有致，历史与现代，传统与创新，出现在一张画面内，令人流连忘返。
本人认为洪崖洞就是一张现代重庆市的名片。到重庆，必去洪崖洞，到洪崖洞，必去看夜景。",,,,,,洪崖洞好评
小苹果花苑,5分,超棒,景色5,趣味5,性价比5,"重庆洪崖洞的白天与夜晚给你带来绝对不同的视觉享受哦，没有来重庆之前就听说山城很有特别的味道，来了这里，夜晚的洪崖洞有着黄金般的美丽灯光，就像一幅幅美妙的画卷，显得格外的迷人。这里的临江的悬崖上有不少的吊脚楼，成了一道独特的风景线。
这里也是重庆免费的开放式旅游景区，这里聚集各种休闲娱乐酒吧，一条美食街也可以让你尝尽重庆的所有小吃，酸辣粉、凉面、米线、担担面、手工糍粑、酒糟园子……每一样都很好吃，绝对值得推",,,,,,洪崖洞好评
豆包他婶,5分,超棒,景色5,趣味5,性价比5,汤婆婆的吊脚楼@千与千寻。一直以为台湾九份是最贴切的，当站立洪崖洞，夜色落幕，华灯初上，那些光亮指引着我们。洪崖洞有11层，每层都有特色商家。爱蹦哒的孩纸，可以一层一层闲逛，只是电梯实在拥挤。洪崖洞夜景不错，落座酒吧，沿江边瞭望，看船来船往，看各地游客，天南地北。时间会沉寂许多。灰常值得蹦哒咯地。,,,,,,洪崖洞好评
纽约漫时光,5分,超棒,景色5,趣味5,性价比5,"去重庆旅游，一定会非常熟悉这个景点，重庆的景点排名中从来都是在Top5中，被称为重庆的千与千寻，而这种神奇只有在重庆这座山城才能感受的到。第一眼看图片介绍，便被深深吸引，果断种草。从朝天门广场过来的，距离很近，原本是可以步行的，最近由于朝天门在施工，不能步行了，建议打个出租过来。
1.关于门票：景点是免费的，其实是个购物广场，里面有各种手工艺品和美食小吃。旁边还能俯瞰嘉陵江大桥。
2.开放时间：全天开放，更推荐晚上的时候过来观赏夜景。白天跟晚上的洪崖洞是截然不同的两种风景，白天会更真实的呈现出一个山城特色，晚上则是华灯初上的繁华浪漫。晚上景点会更热闹拥挤些。
3.餐饮：景点内有条美食小吃街，汇聚了重庆的各类名小吃，从麻辣粉到串串，应有尽有，价格中等，也不会太贵。来这边一定要带个大大的胃，边逛边吃格外美好。
4.交通出行：这边交通非常方便，轻轨公车都直通到洪崖洞，公车会更方便一些，直接停在街对面，过个马路就是。这边打车会紧张些，不是太好打到车。
5.建议游玩时间：这边预留个2-3个小时就足够了，一路吃吃小吃，拍拍照，在去旁边的嘉陵江大桥散散步看看夜景。
6.住宿：这边民宿和酒店很多，如果计划来这边，感觉在这边住一晚会是很好的选择，可以更加贴近洪崖洞，更好的感受这座山城的奇妙与惬意。",,,,,,洪崖洞好评
5悟空5悟空5,5分,超棒,景色5,趣味5,性价比5,洪崖洞，夜景一级棒！晚上来，吃东西的同时，能欣赏夜景，特别棒。只是晚上会堵车，最好还是晚上选择地铁这样公共交通比较好。饭点儿特别堵车。人行道上的人特别多，简直可以用，人头攒动来形容。来重庆，一定要来这里拍照。是地标性的建筑物~~~~对面的桥，晚上的灯开起来，特别美哦~~~~多拍照！,,,,,,洪崖洞好评
蛋蛋,5分,超棒,景色5,趣味5,性价比3,夜景真的超级美 因为洪崖洞才会想去重庆 在江边的观景台呆了很久 一直等到天黑才离开 以后一定还会再去的 很喜欢那里的夜景 唯一不好的就是里面太过于商业化了 全部都是商家卖东西 而且性价比一点都不高 卖的很贵 又不好吃 心灵旅途 开心最重要 祝你旅途愉快,,,,,,洪崖洞好评
houlei5577,5分,超棒,景色5,趣味5,性价比5,"洪崖洞是逛山城老街、观赏两江风光、品尝当地美食的好去处。商业街位于渝中区沧白路，长江、嘉陵江两江交汇的滨江地带，以具有巴渝传统建筑特色的“吊脚楼”为主体，依山就势，沿江而建。
洪崖洞由纸盐河酒吧街、天成巷巴渝风情街、盛宴美食街及异域风情城市阳台四部分组成，以最具巴渝传统建筑特色的吊脚楼为主体，依山就势，通过分层筑台、吊脚、错叠、临崖等山地建筑手法，把这一片建筑汇聚在一起，夜晚时候灯火通明，堪称山城一景。
走进洪崖洞，两边都是密集的吊脚楼。从脚下的沿江路到顶层的沧白路有11层之多。隔层功能不同，有餐馆、有小吃街、有酒吧咖啡厅，也有土特产商铺。顶层既是异域风情城市阳台，可乘坐电梯直达。站在观景平台上，可远观两江交汇，风光极佳。旁边还有烽火墙和青铜塑造的大炮，著名的海盗酒吧，都让人流连忘返。",,,,,,洪崖洞好评
cici,5分,超棒,景色5,趣味5,性价比5,"来重庆最值得去的地方之一了，从解放碑步行街步行过去大约15分钟。这里是重庆地标建筑之一了，一共有11层，然而当我们从地面大马路进去发现自己竟然身在11楼，坐电梯到了1楼之后，发现外面仍然是大马路。

里面基本上就是步行街，我们是工作日去的，人不多，有很多特色小店。麻辣牛肉、麻花、火锅底料什么的，价格也都不贵，想买纪念品的可以在这里买一些带回去。

洪崖洞的夜景更美，一定不要错过。",,,,,,洪崖洞好评
史黛拉拉,5分,超棒,景色4,趣味5,性价比5,重庆经典景点，千与千寻的原型，从白天看到黑夜，各有风味。一共有11层，当中有小吃街，可以去逛逛。从电梯一路下去到一楼才可以看到经典的全景，主要建筑很有老建筑的风韵。夜景更是好看，推荐到旁边的大桥上面去看，灯光辉映，全景温暖人心。,,,,,,洪崖洞好评
痛快旅游,5分,超棒,景色5,趣味4,性价比4,洪崖洞在网上的名气很大，上次重庆行因时间关系错过了，这次是专程来参观的。洪崖洞地处长江与嘉陵江的交汇滨江地带，嘉陵江大桥旁。以巴渝传统建筑特色的“吊脚楼”风貌为主体，依山就势，沿江而建，解放碑直达江滨。商业氛围很浓，夜景很漂亮，晚饭可以考虑在这里品尝各地的特色美食。拍照的人特别多，坐在江边的餐厅喝茶休闲赏两江夜景很是惬意。重庆的必游景点之一，游览后再去朝天门看夜景。,,,,,,洪崖洞好评
Kevylu,5分,超棒,景色5,趣味5,性价比5,"咤一看以为哪个游乐园的海盗船，非也此乃依山面江而建的、积聚浓郁巴渝传统建筑吊脚楼特色的洪崖洞，在这逛山城老街、赏巴渝文化、看长江嘉陵江两江汇流，品尝地道的重庆小吃，夜游洪崖洞，观赏山城夜景，感觉灯火高低辉映, 如漫天的星星[玫瑰][玫瑰]十一楼也是路面，完美体验山城特色！",,,,,,洪崖洞好评
Grace_cyt,5分,超棒,景色5,趣味5,性价比5,我们住在解放碑步行街，走到洪崖洞也就10-15分钟，这里非常热闹，吃饭的，买东西的，酒店，应有尽有。这是个沿着山坡建造的十分有特色的建筑群，底层是沿街的，做电梯上到楼上，电梯门一打开，发现居然还是在一楼！逛逛吃吃，很写意，再坐电梯到更高楼层，打开电梯门一看，还是在一楼！！第一次去，感觉非常有趣而神奇！而后到最高一层楼，另一面又是临着另一条街，感觉还是一楼，哈哈，好好玩。从上面俯瞰下去，一看究竟，发现洪崖洞的建造真的很有特色，山城魅力，可见一斑！这是来重庆必到的点，推荐大家都去，不容错过！,,,,,,洪崖洞好评
吴慢慢,5分,超棒,景色5,趣味5,性价比5,我觉得来到重庆洪涯洞一定要去一下，不仅可以看到美丽的江景，而且可以吃到好吃的重庆小吃，酸辣粉，钵钵鸡，凉粉，小面，火锅，还可以买到当地的特产，可以看看建筑的奇妙也可以体验老重庆的生活，特别是这里的夜景很是迷人。不过吃的就是很辣了。做好心里准备，哈哈。这里离其他中心景点也很近。所以一定要去看一下。,,,,,,洪崖洞好评
冰淇淋,5分,超棒,景色5,趣味5,性价比5,洪崖洞应该是来重庆必去的景点吧，重庆是一个神奇的城市，洪崖洞更是奇特，上上下下好几层，有时候感觉在室内，等到下一层又在马路边上了，特别好玩，记得当时坐个电梯都是懵懵的，完全不知道到底去的哪里！而且这边还有好多美食店，有红红火火的小天鹅火锅，也有风情万种的西式餐厅，酒吧，还是很热闹的，最喜欢的还是江边咖啡店，点上一杯咖啡，看着江边暮色降临，洪崖洞灯光升起，这就是重庆的夜晚！,,,,,,洪崖洞好评
Jessica,5分,超棒,景色5,趣味5,性价比5,这个地方看过宫崎骏的千与千寻的应该都很眼熟，真的太梦幻了，亲眼所见感觉像是做梦一样，来重庆一定要来这里，一定要看夜景，每一层都有不同的功能，但是人多的时候会限流的，所以尽早去，另外里面的吃的偏贵，人还多，如果吃的话建议还是去解放碑那边吧，,,,,,,洪崖洞好评
黎明前的黑暗,5分,超棒,景色5,趣味5,性价比5,来重庆洪崖洞是很值得一去的地方，洪崖洞离解放碑步行街大概步行十分钟的距离。首先，地理位置较好，周围餐饮店，特产店，饰品店，古玩店，足浴店，酒吧等应有尽有，到了那里可以满足你的一系列需求;其次，洪崖洞的地貌很有特色，一开始是从解放碑步行至洪崖洞，从上往下可以眺望江景，后来知道下面还有好多层，每层都有各种商店，一直走到地下12层，出来一看别有洞天，地下十二层居然又是一条宽阔的马路，瞬间就迷茫了，在重庆你可能都不知道你站的是地上还是地下，从下面再往上看，又是不一样的风景，一层一层盘旋下来，洪崖洞的地貌真是一大特点，在地下十二层出来到马路对面就可以看到长江，朝天门，还有两江交汇点，江边栏杆处有一排露天花园酒吧，座位就直接处在各种各样的鲜花植物中，可以一边吃晚饭，一边看江景，还可以听旁边的自由职业乐队演唱，特别惬意;最后要说的一个重要的一点是，如果要买纪念品或者特产，磁器口和洪崖洞要选择在洪崖洞买，尤其是洪崖洞最下面的价格几乎比磁器口便宜一半。,,,,,,洪崖洞好评
_WeCh****66028,5分,超棒,景色5,趣味5,性价比5,非常好吃 而且價格很便宜 當時去是晚上十點多當地人告訴我們要12點才出夜市 但街上已經非常熱鬧 小店都很好吃 重慶夜生活棒！特別推薦劉大東家的抄手和牛尾 老闆親自來剁牛尾給我們吃真是太熱情了！ 抄手有辣的有不辣的滿足各種需求！,,,,,,洪崖洞好评
