user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,,,,,,attraction_name
屁屁猪,5分,超棒,景色5,趣味4,性价比5,"武隆天生三桥景点，一个位于重庆郊区的著名景点，《满城尽带黄金甲》和《变形金刚4》的取景和拍照的景区。来到重庆，一定要到武隆看看这大自然的鬼斧神工，看看这独特的喀斯特地貌。搭乘
【交通】交通方面，到武隆需要在重庆市区搭乘大约3个小时的大巴车，市内的各大车站都会有车前往，我们是在龙头寺旅游集散中心上的车，来回89元，大家可以参考一下。另外不想麻烦的朋友，也可以报一日游的团，价格不一。
【门票】大巴车都会在武隆的旅游中心停站，然后前往售票中心购票。价格：3月—10月：135元/人，11月——次年2月：95元/人。（门票包含40元中转车车费）。天生三桥出口观光车：15元/人（也可步行）
在这里个人建议成人的话可以在各大旅行网站上购票，现场也有网络购票的取票机器，省去不少钱和时间。如果是学生的话还是可以排队购票的。我们这次天生三桥的价钱是67.5一人。
【游玩过程】进了园区，先是会搭乘一段的景区大巴车，一下车就可以见到大黄蜂在迎接我们，然后开始步行前往谷底。先是会搭乘一个观光电梯前往谷底，再步行游览。整个景区很大很大，步行游玩的时间大约是三小时左右。走累了的朋友可以在某些路段付费搭乘轿子。更重要的是，个人建议大家提前一天在重庆市区先买上一些面包、水、水果之类的干粮，在景区内走累了可以停下来吃吃东西，这也是由于景区内的餐饮的确是不多。要到达出口才会有小吃店。
天生三桥指的是天龙桥、黑龙桥和青龙桥。每座桥都各有各的特点，但唯一一样的都是那么的震撼，那么的鬼斧神工。天龙桥底有一间天福客庄，这里是《满城尽带黄金甲》的取景地，现在也成为了一个著名的景点。而黑龙桥也正是《变形金刚4》的取景地，旁边还有着奔流不止的瀑布。
总的来说，景区在卫生方面做得很好，使得游客能够全身心的投入到大自然之中，整个园区的商业气息几乎没有，没有了商品的贩卖在一定程度上减少了环境的污染。令人点赞的更是在每一处经典景区，会有专业人员为游客进行拍照，在出口处可以免费领取小的钥匙扣照片，如果想要大照片则需要付费20元。
美丽的天坑，值得你一来膜拜，来这感叹一下大自然的神奇，领略一下人的渺小。。",,,,,,武隆喀斯特景区好评
嗡嗡613,5分,超棒,景色5,趣味5,性价比5,从重庆市区开车过去大概要3个小时，有点累～不过到达武隆以后看到一排排的别墅度假区还是觉得来的值得～天坑地缝景区买的是联票，去天坑的时候大家情绪挺高的，也是拍过《变形金刚》《黄金甲》名气挺高，一路走一路逛～到地缝的时候感觉差不多热情就低了～个人感觉还是夏天去比较合适，避暑～一路上有很多免费拍照送纪念挂牌的，有兴趣的可以参加～,,,,,,武隆喀斯特景区好评
蜀道山人,5分,超棒,景色5,趣味4,性价比5,"重庆武隆下高速，再行20公里山区旅游公路，来到了仙女山镇。
上午驱车来到天坑景区入口处，坐电梯直下80米进入到了天坑的底部，然后在这神奇的地质奇观里面行走。
可惜天公不作美，阴雾弥漫，飘起了霏霏细雨......",,,,,,武隆喀斯特景区好评
嫩胖暖融融,5分,超棒,景色4,趣味4,性价比4,又是一个往下走的景区，从入口走台阶下去，海拔1200米左右，空气是真的好，这里有山有水，和三桥比起来这里比较湿润，瀑布多起来了，汇成各种小溪，这个景点人相对来说少一点不过景色优美，适合各种拍照哈哈,,,,,,武隆喀斯特景区好评
aineyshaw,5分,超棒,景色5,趣味5,性价比3,"地质奇观的景色还是不错的，再加上变形金刚、卧虎藏龙等影片拍摄地的噱头，到重庆不会不来的地方。
景区导视做得很好，还有正在开发的部分未向游人开放，估计明年过来的游客会看到更多内容，票价也许会涨吧。
记得避开周末节假日，山区天气多变，带上雨伞",,,,,,武隆喀斯特景区好评
138****7663,4分,满意,景色4,趣味3,性价比2,去的时候天气一般，但是景色还是不错。就是售票，我们买的套票，但是到了下车地方需要在买票，其实可以在售票处提醒，大巴直接拉到需要买票的地方，不做旋转电梯啥的，还是走到正常套票入口，这种多卖方式体验很不好。景区里面景色还是很好。,,,,,,武隆喀斯特景区好评
语溪,5分,超棒,景色5,趣味5,性价比5,武隆这个县城因为2部电影而闻名。天生三桥～去了天坑地缝，对张艺谋在此选景真是佩服。天坑底修建的古宅，和天然的地理环境融合的天衣无缝。所以武隆人民最感谢张大导演.夏季走在谷底，清凉舒适。瀑布一泻千里，负氧离子超高。,,,,,,武隆喀斯特景区好评
Old-FU,4分,满意,景色4,趣味3,性价比3,"1、龙水峡地缝式峡谷，是“武隆喀斯特”世界自然遗产地的重要组成部分，位于重庆市武隆县仙女山镇境内，距县城15公里。
2、该地缝是几千万年前造山运动而形成，属典型的喀斯特地貌景观。峡谷长5公里，游程约2公里，谷深200——500米，规模宏大，气势磅礴。
3、龙水峡地缝设有80米瀑布水帘，地缝中老树藤萝盘绕，泉水流瀑挂壁险峻幽深，怪石峥嵘，明涧湍急。仰望壁立千仞，天光曦微，让人昏昏然不知身之何处。观龙水峡地缝，可知百万年地质变化。
4、武隆县的游客中心设在仙女镇，仙女镇游客中心发车发往各个景区景点的车子由武隆县旅游公司负责。
5、尽管长途车抵达武隆的班次不少，但是，由于景区景点之间有一定的距离，往返奔波不便，各个班车发车时间还有间隔，衔接不当，稍不留神的话，一天之内可能都来不及游完两个景区（天坑+地缝），若要考虑是否赶得上搭乘当天返回重庆的长途汽车，建议参加重庆出发的一日游散客拼团的行程，而且，参加散客拼团的行程的费用开销，明显要比要比自己单独自由行前去便宜。通常是将武隆的天坑三桥景区与龙水峡地缝景区这两个景区放在一起游览的，名曰《武隆天坑地缝一日游》。
6、观龙水峡地缝，可知百万年的地质变化。但是，究竟知道了多少，除非地质学家，常人看不出，也看不懂。景区内的高山、峻岭、峡谷、流水共同构成一幅完美的山水画卷。但是，你得静下心来慢慢看，仔细品，充分地想象，不然的话，就是各自独立的山、水、石头、树木、草……，与别处无异。
7、介绍说龙水峡地缝是：“地缝式峡谷幽深曲折，壁立千仞，仰望一线蓝天，峰矗云涌，加上悬瀑流泉，谭碧涧清，翠竹婆娑，茂林摇曳，徜徉谷中，绝壁、涡穴、裂点、浅滩、崩塌、瀑布、泉水、洞穴等多种地质遗迹尽收眼底”。不得不坦言，我看看与别处的峡谷差不多。
8、龙水峡地缝景区内标识和具体景点的介绍看板做得不好，有的地方，几乎就是没有介绍看板，至少导览图上十几个景点得标注说明清楚，让人走到一个位置能知道此处看什么？这不说不有点遗憾。如果对地质演变没有特别感觉的话，游客也只能一般地看看吧。
9、欲知更多有关龙水峡地缝景区的游览信息及照片，请参阅我的携程游记：《虽说是看千万年前造山运动而形成地质地貌景观，缺乏相应介绍，还只是雾里看花——武隆龙水峡地缝景区游览记》，链接地址：http://you.ctrip.com/travels/wulong120015/3316262.html",,,,,,武隆喀斯特景区好评
鲁比??????,4分,满意,景色5,趣味4,性价比4,"武隆天坑和龙水峡地缝给人的，更多是对大自然鬼斧神工的惊叹之情。尤其未曾见惯山水的人更该来此地体味一番。
        天坑更像是自然造就的石桥藩篱。乘坐电梯笔直而下，便一路都陷于坑底仰望一路的景色，抬头可见重峦叠嶂的石壁峰峦，形态各异的天然岩石。以及《满城尽带黄金甲》电影中重金打造的古朴院落，不禁感叹融自然与人力合二为一的武隆之景。
       龙水峡地缝是“不走回头路”的探险之旅。一路恍若探入地心之地，回环曲折险象丛生，确是柳暗花明曲径通幽的奇妙世界。一路贴壁而筑的小道，或缓或湍急的地缝泉水，落差下飞流而下的瀑布，各异的古树怪石。这是难以用言语描绘的壮丽美景。
        此处值得一去，唯亲眼见之方能品察。",,,,,,武隆喀斯特景区好评
Kira,4分,满意,景色5,趣味4,性价比4,景点基本上就是一个下山行一个上山行，赞叹大自然的鬼斧神工，老天爷的造就无法媲美，山水之间无不透着天地灵气，天坑地缝的自然景观非常震撼，值得一去！去报的一日游，仙女崖行程完全可以放弃，基本就是耽误时间多加钱的行程，到一个山顶草坪，没有了，所以，就去两个地方足以啦！不要听忽悠！重庆是个好地方，吃喝玩乐都那么惬意，想吃贵的有，想吃便宜的也有，最怀念的是在街边买的正宗凉面，太好吃了！商场国际大牌有，折扣力度也够狠，采购都是一种享受！透着国际都市的气息，又就存着市井平民的生活气息，山城，是一个让你绝对不会只去一次的城市！,,,,,,武隆喀斯特景区好评
王小姐,5分,超棒,景色5,趣味4,性价比5,特别考验脚力，回来腿肚子痛几天，需要备一双舒适的鞋，不过真的特别值得，地缝的景色很漂亮，植被那天都在湿润的环境里生长，都跟翠绿，感觉人在里面久了皮肤都会变好的感觉 哈哈哈哈,,,,,,武隆喀斯特景区好评
侠隐,5分,超棒,景色5,趣味5,性价比5,来重庆一定去武隆的天坑地缝景区，虽然时值隆冬季节天气很冷，依然阻挡不了游客来这里的热情。这里是黄金甲的取景地，也是变形金刚的取景地，来了以后感觉大导演的眼光和角度果然不一样。观景台这里，个人认为没必要去，25的门票，花钱买罪受。几百人乌压压的堆在这几十平方的悬空透明玻璃上，感觉心脏都要飞出去了，在地上爬的勇气都没有，因此白花25块白银。先从电梯坐到天坑底部，天生三桥第一个桥，双孔桥天龙桥，从下面看不出来是双孔，这才想起来刚才玻璃观景台的作用。继续往下走就到了黄金甲的四合院，在这里回望天龙桥是个点赞的形状。继续向前是青龙桥这里有三个瀑布，似珍珠，似雾，似线。转身回看，这时的天空变成了一条跃龙门的鲤鱼。最后第三个桥是黑龙桥，找到合适的角度拍出来是个刀的形状。出了出口坐旅游大巴直接前往地缝景区，一样的电梯一样的鬼斧神工的地质结构，让人叹为观止感觉人的渺小和大自然巨人的魅力。此行唯一的遗憾是，作为一个5A的景区，管理问题有待提高，这也是很多国内景区的通病，就是好的拍照位置似乎都被一些免费提供钥匙扣免费拍照的人给占了，利益寻租还是合伙经营不得而知，给你拍完以后出大门给你洗好了要花20一张买走，也有不买的，但是这个照片他们怎么处理？烧点销毁还是作为样册？未经过允许就把游客照片打出来，谁给你的权利？这个事在海南天涯兰花世界有，广州珠江夜游的游船上有，这里也有，真是天下经典一般黑，不说了，反正也没人管，也没人意识到这是被侵权，就这么地吧,,,,,,武隆喀斯特景区好评
134****9657,5分,超棒,景色5,趣味5,性价比5,广东那边过来的，也见过华南第一坑，但来到天坑三桥，完全被震撼住的，很是敬畏这大自然的鬼斧神功！里面还有变形金刚大模型。天坑的售票很规范，找当地旅店代买也是原价，只有在携程相对优惠了五元。,,,,,,武隆喀斯特景区好评
_CFT01****9714127,5分,超棒,景色5,趣味5,性价比5,有山有水有树林，非常漂亮的自然景观！尤爱山中泉水，瀑布，即使下着小雨，也难以阻挡喜爱之情！不得不被大自然的景观所折服！难忘,,,,,,武隆喀斯特景区好评
ricky5,5分,超棒,景色4,趣味4,性价比3,总的来说还是比较漂亮的 地缝是典型的喀斯特地形 一路下坡在地缝里走一走锻炼身体空气非常的好我觉得负离子浓度应该非常高是人心情非常愉悦 里面的那条瀑布是景点的亮点 快走到景点出口时有一条天生桥,,,,,,武隆喀斯特景区好评
黄海大智若愚,5分,超棒,景色5,趣味5,性价比5,武隆喀斯特旅游区位于重庆市武隆区境内，拥有罕见的喀斯特自然景观，包括溶洞、天坑、地缝、峡谷、峰丛、高山草原等，形态全面；,,,,,,武隆喀斯特景区好评
五喵喵,5分,超棒,景色5,趣味5,性价比5,天坑地缝景区，辖天坑地缝、龙桥河、迷宫河、九盘河、茅草坝五大风景片区。个人感觉地缝更为令人震撼，两道山谷之间，树林阴翳着一条神秘的深谷，远远望去，宛如大地裂开的一条大缝隙。 登上天坑地缝景区一个制高点金凤山顶，就会看到成百座小山都蛰伏在脚下。,,,,,,武隆喀斯特景区好评
闲来有趣,5分,超棒,景色5,趣味5,性价比5,武隆天坑地缝是一个峡谷，&quot;武隆喀斯特&quot;世界自然遗产地的重要组成部分，位于武隆县仙女山镇境内，距县城15公里。该地缝是几千万年前造山运动而形成，属典型的喀斯特地貌景观。峡谷长5公里，游程约2公里，谷深200—500米，规模宏大，气势磅礴。,,,,,,武隆喀斯特景区好评
菜菜的后花园,4分,满意,景色4,趣味4,性价比4,蛮不错的，还是很有特色的，值得来的，这个景区分天生三桥和龙门地缝两个地方，门票要分别购买，景区之间有交通车，车费含在门票里，天生三桥出来就有交通车直接到龙门地缝，很方便，龙门地缝玩好后再乘交通车返回。两个地方需要四个小时左右。,,,,,,武隆喀斯特景区好评
蓉1018,5分,超棒,景色5,,,"大自然的造化，鬼斧神工，非常值得一游。
淡季的武隆，游人稀疏，时而山雾迷离，时而细雨霏霏。
龙水峡地缝在武隆区仙女山镇境内，地缝属典型的喀斯特地貌景观，峡谷长5公里，谷深200-500米。
从山顶入口进入景区，穿过石洞乘坐电梯，沿着峭壁上的栈道一路下行，峡谷、飞瀑、峭壁、流水，地缝幽深，壁立万仞，老树藤萝，植被茂密，泉瀑飞溅，碧水长流。地缝极其狭窄，有的地方仅可一人通过，仰头望天，只见一线天光。
南方的山水，险、峻、润、绿，一如既往。",,,,,,武隆喀斯特景区好评
闲看云起时,5分,超棒,景色5,,,武隆区的天坑地缝仙女山景区游客中心服务挺好的。门前的停车场停一天只收5元，有保安指挥停车。头天在携程旅行网上订的3个景区门票，第二天在游客中心自助取票机上用二代身份证可直接取票，一次3张票都出来了，很快，不象有的景区，几个景点门票就得分几次出门票，一次一种。特产售卖区布置合理，小吃区全部由景区明文公布小吃价格，比如重庆牛肉小面，都是18元/份，干净卫生，确实有5A景区的服务水准。天生三桥景区值得一看，大自然的鬼斧神工令人赞叹，坐景区大巴交通车（车费已含在门票中了）到天坑后先坐电梯下到谷底，再按线路游览，就一条线路，平整易行。走到中间的‘天福官驿’景点，很多人拍照，有点像古代的客栈，景区游览时间约1小时。出景区到换乘站去地缝景区，需走20分钟上坡路，为节约时间体力或不想走的，可坐景区电瓶车，15元/人，几分钟就到了换乘点。换乘点发车间隔20分钟或人上满即走，坐景区大巴（费用已含在门票中）去地缝景区约15分钟，景区有点特色，景观不错，但与天坑比，还是差一些，游览约1小时。出来后，坐景区大巴，约30分钟，可回到武隆游客中。8点~12点，游天坑地缝轻轻松松。,,,,,,武隆喀斯特景区好评
小灰灰的空气妈咪,5分,超棒,景色5,趣味5,性价比5,人与自然之象形篇：在通往地心的探索中，人如蝼蚁般渺小脆弱，被人类改造过的自然，遗留下的天福官驿成为我疲惫时看到的希望，黄金甲侵染过的峻山，满城流传着众人的百般演绎。天涯明月刀的传说，我年少时没有读懂的落差；鲤鱼跳龙门的气魄，我至今无法理解的信念；神鹰展翅时雄风乍起，巍然不动的是那守护着黑龙桥的万古柔情；俯视着万物轮转的猩猩，凝固的双眼看尽繁华起落，腐刻过的双唇转述着前世今生！！,,,,,,武隆喀斯特景区好评
黄海大智若愚,5分,超棒,景色5,趣味5,性价比5,位于重庆市武隆区境内，拥有罕见的喀斯特自然景观，包括溶洞、天坑、地缝、峡谷、峰丛、高山草原等，形态全面。包括重庆武隆旅游景点天生三桥、仙女山、芙蓉洞这三部分。,,,,,,武隆喀斯特景区好评
渭南松赞干布,5分,超棒,景色5,趣味5,性价比5,天坑地缝非常值得一看，沿着山壑深沟修建的栈道行走，起起伏伏环绕着巨大的地缝周旋，在最底部地缝深不可测，被灌木丛草覆盖，可听到山水溪流滴落的声音。,,,,,,武隆喀斯特景区好评
关裕年guanyunian,5分,超棒,景色5,趣味5,性价比5,"这个世界遗产很有特色，虽然距离所有大城市的路还远，可是也是一处吸引人的地方，毕竟人类是敬畏大自然赋予人类的一切。
因此，武隆天坑就会如此非凡。",,,,,,武隆喀斯特景区好评
李建男,5分,超棒,景色5,趣味5,性价比5,很漂亮，当然也远，报了一个团，结果6点半就要集合，实际上路上还要接其他人真在路上是8点了，直接往景区开结果没有我的饭，问了旁边的人，携程购买348不含餐，其他网站购买318含餐，是我太信任携程了，这次对携程的印象很差,,,,,,武隆喀斯特景区好评
Bqiana,5分,超棒,景色5,趣味4,性价比4,"冲着天坑去的，但是有点小失望吧。
天坑有个四合院，但是无法从照片的角度进行拍摄，因为在修建。人有点多，是一路走到底的，路也有点窄，所以你要么等别人让你，不然只能跟着慢慢走。如果让路给别人了，可能会离导游越来越远，就听不到导游说什么了。后来路宽了点，不管怎样都要走在导游前面。
地缝相对会比天坑好玩，有山又有水，不至于太过单调。这段路，导游是不跟的，你只能自己走，路一样很窄，不过能自由点，不用担心跟不上导游，路很长，有银河飞瀑——最大的亮点。
基本也没什么能解说的，当然一切还是要自己去感受才是最好的。
去了才能感受到山的伟岸，水的机灵。",,,,,,武隆喀斯特景区好评
_WeCh****409929,5分,超棒,景色5,趣味5,性价比5,个人感觉比重庆市内好玩！值得一去！来回车程6个小时！人少团餐就行，人多自己吃也不错！要跟导游一起玩！让导游介绍一下很有必要！自己游玩也可以，但是必须做好详细攻略,,,,,,武隆喀斯特景区好评
