user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,,,,,,attraction_name
格兰1013,5分,超棒,景色5,趣味4,性价比5,"重庆长江索道起于渝中区长安寺，横跨长江至南岸上新街，全长1166米。有万里长江第一条空中走廊和“山城空中公共汽车”的美誉。
不少影视剧都有长江索道取景，熟悉的有不少《周渔的火车》、《疯狂的石头》、《好奇害死猫》等。
开放时间7:00~22:00,单程票价20元，往返程30元。没有学生票优惠哦，建议现场购票。之前在网上买的有取票时间限制不太方便。
我们是从新华路的入口排队买票进入的，一大早就已经不少游客在排队了。高温天气，景区的工作人员为排队的人群派送凉茶，还有水雾降温，很贴心。
经过大概1小时左右的排队，终于进入“大铁箱”里，抓紧拉手开启从彼岸到彼岸的渝城飞渡。低头看看长江就在自己脚下数十米，滚滚江水向东流去，感觉货船都是漂在江面上的小舟，一向恐高的我竟然没有心惊胆战
买的往返程票，运气很好看到两重景致:从新华路飘渡到彼岸高楼林立清晰可见，江景尽收眼底。从龙门浩到此岸山城清雾弥散，朦胧中的江景又是一番景致……
感受“立体重庆”从此岸到彼岸我用了4分钟，你用了多久？",,,,,,长江索道好评
M36****659,5分,超棒,景色5,趣味5,性价比5,算是国内唯一还在运行的载客过江索道了，所以感觉不来坐坐会遗憾。5分钟的时间横跨长江，长江两岸的风景一览无余，美不胜收。可以搭乘地铁一号线到达小什字站，5B口出来便是长江索道大门。这个是车厢型的索道，连接渝中区与南岸区之间的交通工具，旁边有东水门大桥。在桥上细看长江水，远眺索道穿梭两岸，避开了渝中区上索道的群众。使用重庆公交卡可享折扣。门票10块有重庆交通卡的直接刷卡好像两块钱。一楼买票，上到二楼，等待门开，进入会看到左右两边排队的台面，两个停靠点。车厢体四面都是玻璃窗，但最好的观看两岸江景的点是在厢体的前面与后面。乘坐单程约10分钟。,,,,,,长江索道好评
纽约漫时光,5分,超棒,景色5,趣味5,性价比5,"如果说要将重庆的景点排个热门度出来，长江索道怕是会牢牢占据top5的榜单吧。查看重庆旅游的攻略，几乎出现在了每一份的攻略中。
从解放碑步行过来，不会特别远，跟着导航就可以到达，天下着蒙蒙小雨，丝毫不影响游人火热的内心与一腔热情。五点半左右过来的，队伍已经排到了门外，望眼看去，满满的人群。
等了约一个小时，终于有机会看到索道的真面目了。如果是拿重庆本地人的交通卡，只需要1.8元，而如果是游客买票的话，则单程20，往返30。拿交通卡，每晚7点以后以及节假日，是不享受该优惠的。
这里曾是极限挑战的取景点，索道快速滑行的同时，还要记忆旁边大楼上的字，着实是有些刺激。一列车里拥着很多人，想要占据好位置拍照时，还要靠运气才行。",,,,,,长江索道好评
娜娜,5分,超棒,景色5,趣味5,性价比5,长江索道，方便了重庆人的出行，也让外来观光的人体验了一下山城人的智慧所建。两岸的风景从黄昏到夜晚无不让人为它变幻莫测的美而惊叹，推荐游客黄昏时做索道车从江面滑过，观赏夕阳若日余晖的美，之后两岸夜空中的灯光美景又是另一番美……往返 两种体验  真心不错  值得拥有,,,,,,长江索道好评
5悟空5悟空5,5分,超棒,景色5,趣味5,性价比5,自从看了当年的《疯狂的石头》，就觉得一定要来坐一次！超漂亮的！买票要买往返的票，虽然排队的人多，但是一次能上去很多，所以基本等2趟就能上去了，在江面上的时候，拍的景色非常漂亮，能够从各个角度欣赏重庆的夜景~坐上索道很激动，在江面上如果有风，也会飘飘忽忽，特别紧张，但是能看到那么美的景色，也觉得很值啦~,,,,,,长江索道好评
太上皇的醉喵,5分,超棒,景色5,趣味5,性价比5,看火锅英雄的时候，就想着要来坐索道！！这次终于如愿啦，索道是重庆人的公交车，但是对于我们外地观景的孩纸来说，还是很值得一坐的！！景色有多美，坐过才知道！！后面会有美图展示~~去重庆的孩纸，推荐你一定要体验一下！！,,,,,,长江索道好评
痛快旅游,5分,超棒,景色5,趣味4,性价比4,重庆的夜景很美，长江索道上观景就更有一番滋味。长江索道在小什字轻轨站旁5B出口，晚上的长江索道异常繁忙，排队的人很多，建议大家可以早点去。现在的往返票是30元，单程20元。索道上的长江夜景很美，只是人太多拍照还是有点难度，不过下索道后的站台上还是可以拍到美景。,,,,,,长江索道好评
小小麦琪,5分,超棒,景色5,趣味5,性价比5,工作日的7点30-9点用重庆的公交卡刷卡乘坐索道只需要1.8元，很划算的哦。小什字地铁口5B就是索道了，很方便的。因为我就住在索道对面，所以我赶上了当天的第一班索道，不用排队真的是太幸运了。记得刚到的那个时候队伍排的老长老长的，都排到新华路了。所以能住在附近就选择附近的住宿吧，毕竟排队很辛苦的呀。到了重庆，坐索道只很值得的，你可以从上空欣赏到重庆，不一样的感觉。单程1分-2分钟的时间，很快，因为公交卡在手，我就是做了往返的索道，重点是便宜！,,,,,,长江索道好评
M28****778,5分,超棒,景色4,趣味2,性价比5,其实就是密封的缆车，但是真的不贵就30元往返，但是人真的很多，不抢是站不到床边的，而且工作人员很凶，给我的感觉不太好，印象里重庆人挺温柔得，估计是让没有素质的游客吓着了吧，真的没有必要挤，体验一下而已，性价比还是很高的往返都没有我打车上去贵,,,,,,长江索道好评
沐雨星晨,5分,超棒,景色5,趣味5,性价比5,这是一个值得体验的游览项目。亲身体验过后，会觉得就是个可以装很多人的大箱子，但飞渡长江的感觉还是很奇妙的。乘坐的轿厢四面玻璃全透明，可以清楚到看到江两岸的景色。到达对岸后不用着急回来可以在那边拍拍照，然后再返回来。白天和晚上看到的景致完全不一样。白天可以看清楚两岸的景致，晚上夜景很美，前提是天气要好。大多数人都是从长江北岸的新华路索道站坐到对岸的长新街索道站，实际上反向的乘客明显要少很多，比较容易占据窗边的景观位，所以如果只打算坐单程的话，可以考虑反向坐。,,,,,,长江索道好评
猪猪汤圆在路上,5分,超棒,景色5,趣味5,性价比5,"去重庆一定要坐一次的，对当地人来说这是重交通工具，刷交通卡就能坐了，票价很便宜。
但是对去重庆旅游的人来说，这是一种体验，也没有交通卡可以使用，只能买票。即使没当地人票价便宜，但是也不贵，单程10元，来回20。
索道会不定期进行检修，这个看运气的。不过我的经验告诉我，坐索道一定要赶早，人少。晚的话人很多的。",,,,,,长江索道好评
M10****948,5分,超棒,景色5,趣味4,性价比4,往返一人30块，还是有点小贵，6分钟到对岸，由于时间关系，我们是早上七点五十乘的索道，八点十分左右大量的旅游团汇入，庆幸自己选的时间好啊！人多的时候基本车厢是满的，听说可以容纳50人，所以想看景色还是乘人少的时候去吧,,,,,,长江索道好评
滕爱一生,5分,超棒,景色5,趣味5,性价比5,索道来回只需20元，对于景点来说非常便宜，慕名而来的游客非常多，索道单趟大约只要七八分钟，两岸皆高楼耸立，插入云霄，和索道比起来很有视觉冲突。索道目前还是重庆居民的出行交通工具之一，可能随着越来越多的游人，会慢慢淡化这一功能，只剩下游览的作用,,,,,,长江索道好评
vivi,5分,超棒,景色5,趣味5,性价比5,【山城●長江索道】长江索道对于重庆人来说，只能说是一种交通工具，不过对于游客的我們来说，只有親身体验过后，才能感受那飞渡长江的感觉是如何的奇妙！[愉快][愉快][愉快]ps:最後出來看見那排隊的長龍，我們就知道我們從龍門路上車的“選擇”是正確的！[坏笑][坏笑][坏笑],,,,,,长江索道好评
chinadesk1,5分,超棒,景色5,趣味5,性价比5,"持卡乘坐长江索道周一到周五有优惠，1.8元/人，周六，日没有优惠。工作人员解释，这是重庆交通工具。现场买一律10元/人，不分哪一天。小伙伴要享受福利，日程要安排好哦。
乘一会空中BUS还是很爽，360度鸟瞰山城景色，4分钟横跨1168米宽的长江。",,,,,,长江索道好评
M32****105,5分,超棒,景色5,趣味5,性价比5,"- 基本概况：是中国自行设计制造的万里长江上第一条大型跨江客运索道，有着万里长江第一条“空中走廊”及城市“空中客车”之美誉。索道全长1166米，全程运行约5分钟，客厢定员65+1人  。
- 历史沿革：1986年3月20日动工兴建，1987年10月24日竣工通车运营 。
- 景区组成：由渝中城史文化区、长江空中观光区、南岸影视文化区三部分组成，主要景点有渝城飞渡、索道文物展区、浩月庭、记忆之树、邀月台、影视文化墙 。
- 技术特点：设计为双承载、双牵引的往复式索道，总设计师石奉强研究设计出了简易轻便的双牵引支索器等设备，除四根承载索外，全部设备均为国产 。
- 运营时间：旺季（3月1日至10月31日）为7：30-22：30；淡季（11月1日至2月底）为7：30-21：30；国家法定节日均为22：30收班  。
- 票价信息：单程票20元，往返票30元，刷公交卡单程优惠价18元 。
- 荣誉称号：2010年被确定为市级文物保护单位，2013年成为国家3A 级景区，2018年被评定为国家4A 级旅游景区，2020年当选为“成渝潮流新地标”  。",,,,,,长江索道好评
M34****5172,5分,超棒,景色5,趣味4,性价比4,长江索道??往返于重庆市渝中区的新华路和南岸区的上新街之间，全长1166米，作为城市公共环保交通方式，同时兼具城市旅游观光、特色立体交通文化及定点应急疏散的功能。在索道上可以看到绝美江景，非常适合打卡拍照。,,,,,,长江索道好评
行摄九州,5分,超棒,景色5,趣味5,性价比5,一条飞架南北，天堑变通途，不用过桥，也可以跨越长江天险，这就是重庆的长江过江索道，在索道车里边，可以观赏长江沿岸的风景，长江的壮丽景色，你有一种特别神奇而壮观的感觉，时间不长就可以到达江的对面，这里的观光索道是收费的。,,,,,,长江索道好评
江湖风之子,5分,超棒,景色5,趣味3,性价比5,重庆的长江索道，一个来重庆必看的景点。也许是好几部电影的拍摄取材自这里，人气超旺，需要排很久的队伍购票进入。乘坐时间仅有六分钟，很快能到对岸。30元的往返票让你有一次不错的体验，相信很多游客都满怀兴致，车厢里本地人很少，满满的外地客人呵呵。  ???,,,,,,长江索道好评
Shuying,5分,超棒,景色5,趣味5,性价比5,长江索道很美，很壮观，很文艺，很……反正它以各种姿态出现在很多影视作品中，但是在山城人民的眼里，它就是一种日常的交通工具，一种生活方式。没有时间去体会下山城人民每日在半空中横跨长江的感受了，只打车过来匆匆看一眼。,,,,,,长江索道好评
11落子无悔13,5分,超棒,景色5,趣味5,性价比5,来重庆必须要做长江索道啦，20单程，排队的时间略微长些，可以接受。两岸的景色很漂亮，一定要提前拿号，买票不等于拿号哦，拿到号才算是正式开始排队。非常推荐。,,,,,,长江索道好评
lk****a,5分,超棒,景色5,趣味4,性价比4,本人是从南岸出发，去的时间较早，所以排队的人不多，虽是短短几分钟的行程，以不同的方式过江，是相当不错的体验，可以从高处观赏到江景……,,,,,,长江索道好评
ariel423,5分,超棒,景色5,趣味5,性价比5,重庆必去景点，全场1100多米，能载60人，是4a级旅游景点。旅游旺季且天气好的话，排队的人非常非常多，建议提前买好票再去排队，或者边排边买节约时间。索道连接南岸区和渝中区，除了可以一览长江壮丽风景之外，还是一个方便的交通方式。,,,,,,长江索道好评
shadow_1105,5分,超棒,景色5,趣味5,性价比5,建议晚上9:00以后去做...人会少很多...这样就不用怎么排队...晚上的夜景还是很漂亮的...一般都会做往返的索道...上面写着晚上10:00结束...但一般会要求最后一班晚上9:30要回来做返程,,,,,,长江索道好评
谷春先,4分,满意,景色4,趣味4,性价比4,"我们一直忘了要搭一座桥，到对方心底瞧一瞧。
体会彼此什么才最需要，别再寂寞的拥抱。
没有桥儿，那我们就坐索道。

重庆长江索道素有“万里长江第一条空中走廊”之称。
全长1166米，连通重庆的渝中区和南岸区，往返于渝中区的新华路（轨道交通小什字站）和南岸区的上新街，速度6米/秒，运行时间4分钟，日运客量1.05万人次。
电影《好奇害死猫》、《疯狂的石头》、《门》、《舌尖上的中国》 《火锅英雄》等电影曾在此取景。

节假日人山人海，建议避免节假日去。下面是免排队攻略，超划算！
关注微信公众号：重庆索道公司，提前预约购买性价比超高的套票。
预约套票票价为60元（含长江索道票/单程、一杯饮品、索道讲解服务、观光巴士票/往返）
预约成功后，勿须排队，凭有效证件和手机，在预定时段经工作人员验证后，进入“预约通道”乘坐长江索道。白天的美与夜晚的美是不一样的，建议时间充裕的话乘坐两次。

人说心如刀割，钻石要琢磨，感谢那些人擦过刮过，生活才有更美轮廓，干了每滴寂寞，进化成更好的我，等着你在我世界路过。",,,,,,长江索道好评
M25****505,5分,超棒,景色5,趣味5,性价比5,空中公共汽车果然名不虚传，一次50人，怎么可以装这么多人，厉害了，一定要先往里冲不然真的就跟做公交车似的什么也看不到了，当地的特色交通方式，怎么也要体验一下，不是节假日去的也很多人，五一十一的据说要排很久呢,,,,,,长江索道好评
静静de黎明,4分,满意,景色5,趣味5,性价比4,“每当我从这个角度看这个城市的时候，我就强烈地感觉到，城市是母体，而我们是生活在她的子宫里”，疯狂的石头中的一句台词，让我知道了被誉为“万里长江第一条空中走廊”和“山城空中公共汽车”的长江索道。而重庆的长江索道是长江上唯一还在运行的索道了。索道全长1166米，连通重庆的渝中区和南岸区，往返于渝中区的新华路和南岸区的上新街。运行时间约四分钟，本来只是重庆市民往返于长江两岸的交通工具，但是由于近几年很多大热影片在此取景，使得长江索道有单纯的交通工具演化成了著名景点。票价也涨到了20元。单纯从运行时间上来看，20元的票价还是显得有点贵，而且来这个地方永远都需要排队等候，但是没办法谁让他这么有名的，再说风景也还是不错的，如果非常有兴趣又有闲暇时间的话还是推荐去看看的。,,,,,,长江索道好评
nashiwo06,4分,满意,景色4,趣味4,性价比4,在重庆坐长江索道是看了综艺节目《极限挑战》萌发的念头。当时想如果有去重庆，首选的景点必有长江索道。这次来重庆住在解放碑附近，直接走路到长江索道。索道起于渝中区长安寺（新华路）横跨长江至南岸区的上新街（龙门浩），全长1166米。我买来回的票，票价三十元。长江索道有万里长江第一条空中走廊之称。在索道上俯瞰长江及江上轮船，大桥及两岸风景。,,,,,,长江索道好评
m40****04,4分,满意,景色5,趣味4,性价比3,重庆早期交通方式的一种体验，江景挺好看的，最主要的是第一次坐这种过江索道。因为节目带火了这里，所以前来体验的游客爆满，排队整整花了70分钟才轮到坐，江南地区比较破旧，所以直接往返了。相对于来回六分钟的体验，价格略微贵了些。,,,,,,长江索道好评
chrisge,4分,满意,景色4,趣味5,性价比4,"重庆的长江索道如今已是旅游的一个景点了，门票价格也连着涨了几次，现在往返票需要30元，贵！上下班高峰的时候当地人刷公交卡是有优惠的只要几块钱。全程很短，也就三四分钟，晚上比较好看，灯光亮起来，有种梦幻的感觉。
要坐索道的朋友可以坐轻轨到小什子站下，出来就是售票处。买了票排队坐大电梯去索道口，索道车厢很大，可以装几十个人，像一罐沙丁鱼：）",,,,,,长江索道好评
简约的镜子,4分,满意,景色4,趣味4,性价比4,长江索道现在主要是当作旅游景点而不是交通工具了。一个冬日晴朗周末的下午，从南山赶去与朋友在解放碑会面。先乘公交到了上新街，因担心堵车，就去乘索道过江。周末刷交通卡竟是18元一人！好在南岸这边游客不多，只排了几分钟就坐上了缆车。过江以后，又在这边停留了一会儿，拍了几张照片才离开。所以，乘索道，到南岸啊，亲！,,,,,,长江索道好评
闲来有趣,4分,满意,景色4,趣味4,性价比4,"--长江索道对于重庆人来说，只能说是一种交通工具，不过对于游客来说，这是一个值得体验的游览项目。
--亲身体验过后，会觉得就是个可以装很多人的大箱子，但飞渡长江的感觉还是很奇妙的。
--乘坐的轿厢四面玻璃全透明，可以清楚到看到江两岸的景色。到达对岸后不用着急回来可以在那边拍拍照，然后再返回来。
--白天和晚上看到的景致完全不一样。白天可以看清楚两岸的景致，晚上夜景很美，前提是天气要好。
--大多数人都是从长江北岸的新华路索道站坐到对岸的长新街索道站，实际上反向的乘客明显要少很多，比较容易占据窗边的景观位，票单程20元（刷重庆交通卡1.8元，一人一卡），往返30元，无学生票；还可网上订票，但会有使用时间限制，预订前请注意安排行程。周末及节假日持交通卡乘坐，刷重庆交通卡只能享受九折优惠，即每人每次18元。

查看更",,,,,,长江索道好评
Kitty小俏俏2?21,4分,满意,景色4,趣味3,性价比3,国庆真是人多 特地选了最偏的新街站到对岸的市区 可是下午两点到依然排了一个多小时～一共两根两部索道 每次每部大概用送上百人 其实索道只有两三分钟的感觉 所以一定要站窗口才能拍到景色。单程20，往返30 但国庆大家都买单程票 因为再坐一次意味着再排两小时左右。。。到了对面就是解放碑附近了 附近有地铁六号线小什子站可以回到起点附近 一站路 也是跨江的哦～从你的全世界里路过里无数次出现的江上那座W型护栏就是地铁啦其实,,,,,,长江索道好评
Grace_cyt,5分,超棒,景色5,趣味5,性价比5,到重庆必须要去感受一下的景点，可以买来回票，也可以买单程，建议买单程，特别是节假日，因为人多队伍排很长，到了对面需要重新排队才能坐回来，我们单程就排了快一个小时，不如坐单程，然后逛逛别的地方，坐其他交通工具回来，有不一样的感受。坐缆车跨长江是很特别的体验，风光不错，趣味性也很强，这个包厢很大，可以容纳20-30人吧，而且这是很多影视剧的取景地，一定要来感受一下的。,,,,,,长江索道好评
sycdai,4分,满意,景色4,趣味3,性价比4,"对于要夜观山城的游人来说，坐长江索道是个不错的选择。横跨长江，可以清楚看到两岸的夜景。灯火摇曳，江风吹拂，颇具特色。靠窗的角度会看的更加清楚。长江上还有游轮渡轮，都可以尝试。
至于交通，轻轨出口就是长江索道的售票口，蛮方便的。
特别提醒：
1.四季昼夜长短不一样，据说索道开始结束的时间会有所改变，要去的游客希望看清除官方给出的时间。
2，因为很多人是为了看夜景，所以想着晚点再过去买票。但是据说这个游览项目十分火爆，我们当天七点过去排队，队伍已经蜿蜒到售票点之外好长，所以要预算好时间排队。",,,,,,长江索道好评
迷茫72,5分,超棒,景色5,趣味5,性价比5,可能是全国独一无二的，用于城市交通兼游览的长江索道，是连接渝中区和南岸区的一条索道，往返三十元。而且距离朝天门、洪崖洞、解放碑等景点都很近，可一同参观游览。,,,,,,长江索道好评
向阳葵的心,5分,超棒,景色5,趣味4,性价比4,长江索道夜景一定要去长新街站！一来，那里游客少;二来，在上新街的江边，夜景一览无余，颇有种这条长y&#250;江t&#225;ng被我承包了的错觉[愉快],,,,,,长江索道好评
Qiy,5分,超棒,景色5,趣味5,性价比5,小什字地铁5B出口就是长江索道的入口，当地人有IC卡只需要1.8一趟，旅游票往返20 在携程上订的18往返，拿票是给的IC卡，原来是这样赚差价的。请欣赏图,,,,,,长江索道好评
sss水sss,5分,超棒,景色5,趣味5,性价比5,长江索道，是以前重庆过江的重要交通工具，票价10元一次，网购会便宜点，但有时间的生效期，如果在重庆游玩的多天，办一张市民的乘车卡，过江才1.8元。,,,,,,长江索道好评
AF0558,4分,满意,景色4,趣味3,性价比3,就是太贵了，过去以后没什么看头，往返20，性价比真的不高，但作为景点和历史，还是值得一提的。就是太贵了，过去以后没什么看头，往返20，性价比真的不高，但作为景点和历史，还是值得一提的。,,,,,,长江索道好评
