user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation
江流儿AN,5分,超棒,景色5,趣味5,性价比5,"【趣味】古伊及文物展，精彩大展。两国政府文化交流大作。
【性价比】异国千年史精彩重现，数百件文物岀镜展览。不岀国就能观赏的大展。",IP属地:上海
傅Peter,5分,超棒,景色5,趣味5,性价比5,很不错的展出，价格也不贵，交通很方便，就是去的人太多了要提前预约，展出分三个展厅，里面的展品都很优秀，文创商店的周边产品也很好看，唯一的忠告就是不要周末去，带娃的太多了很混乱,IP属地:江苏
辛小沐,5分,超棒,景色5,趣味5,性价比5,"博物馆整体还不错
值得来打卡
提前预约门票
最好是找好讲解
会按顺序带着介绍
这样对古埃及的文明有更好的了解

馆里有文创店
很值得来逛一逛的
还有餐厅可以点一下特别的文创饮品和甜品",IP属地:山东
枫原没有万叶,5分,超棒,景色5,趣味5,性价比5,"上海博物馆是一座综合性博物馆，位于上海市黄浦区人民大道201号，其点评如下：

馆藏丰富

上海博物馆馆内文物收藏包括青铜、陶瓷、书画、雕塑、甲骨、符印、货币、玉器、家具、织绣、漆器、竹木牙角、少数民族文物等31个门类，尤以青铜、陶瓷、书画最为突出。截至2019年末，馆内藏品数量达1020220件/套，其中珍贵文物达144142件/套。陈列面积共计12000平方米，展厅分布如下：

• 一楼：中国古代青铜馆、中国古代雕塑馆和展览大厅。

• 二楼：中国古代陶瓷馆、暂得楼陶瓷馆和展览厅。

• 三楼：中国历代书法馆、中国历代绘画馆、中国历代玺印馆。

• 四楼：中国古代玉器馆、中国历代钱币馆、中国明清家具馆、中国少数民族工艺馆和展览厅。

服务周到

除国定假日外，上海博物馆每周一闭馆，每日9:00至17:00开放（16:00后停止入场）。双休日、国定节假日及参观高峰期间需预约入馆，可从南门（近武胜路）入馆。上海博物馆提供多项服务，包括：

• 展厅讲解活动需向本馆申报服务项目。

• 无障碍服务智能终端语音导览、婴儿车、轮椅、寄物服务、咨询服务。

• 提供专职讲解员导览服务及多语种志愿者免费讲解服务。

• 提供中文智能讲解导览服务，通过语音讲解、视频介绍、手绘故事、动画解析、探索解谜、游戏互动等帮助观众立体了解文物背景、趣味解读历史瑰宝。

此外，上博餐厅位于上海博物馆南门内侧，提供中西式简餐服务，服务时间为11:00至14:00。茶室位于二楼幼韵轩，供应中国名茶、咖啡、果汁、瓶装饮料和点心，服务时间为9:00至16:30。
上海博物馆东馆已全面建成开放，其建筑面积近12万平方米，共设20个展厅和互动体验空间，展出文物超过1.5万件，全面开放后预计年接待观众超过600万人次。上博东馆设有多个常设展厅，如青铜馆、雕塑馆、玉器馆、玺印篆刻馆、书法馆、绘画馆、陶瓷馆、陶瓷专题馆、货币馆、赵朴初书法艺术馆、考古馆、江南造物馆等。

总的来说，上海博物馆是一座值得一游的博物馆，无论是从馆藏、服务还是分馆的建设来看，都体现了其作为一座现代化博物馆的高水平和综合实力。",IP属地:江苏
大元脸葡萄,4分,满意,景色4,趣味4,性价比4,"🏛️【上海博物馆印象】
上海博物馆，位于上海市中心，是中国最重要的古代艺术博物馆之一。博物馆以其丰富的藏品和现代化的展览设施，成为了探索世界文化遗产的绝佳去处。

🖼️【金字塔之巅展览】
金字塔之巅展览集中展示了古埃及的文物和艺术品，包括金字塔模型、法老雕像、木乃伊、象形文字石碑等。每一件展品都是古埃及文明的见证，让我们对那个时代有了更深的认识。

🎨【艺术与历史的融合】
在展览中，我被古埃及的艺术风格和历史故事深深吸引。从精致的珠宝工艺到神秘的象形文字，从庄严的石棺到生动的壁画，每一件展品都展现了古埃及人对来世的信仰和对美的追求。

📸【拍照打卡】
博物馆内的一些特色展览和复原场景是拍照打卡的绝佳背景。我在这些充满异域风情的场景前留下了许多美好的回忆。

🍵【当地美食】
参观完展览后，我去品尝了上海的特色小吃，如小笼包、生煎包等，每一口都是对上海风味的深入体验。

📝【攻略建议】

• 提前查看上海博物馆的开放时间和金字塔之巅展览的展期，以免错过。

• 穿着舒适的鞋子，因为博物馆面积较大，需要步行参观。

• 租借讲解器或下载官方APP，让参观更有深度。

• 注意保护展品，不要触摸文物，遵守博物馆的规定。

• 如果时间允许，可以安排在博物馆内多停留一会儿，因为展览内容丰富，值得细细品味。",IP属地:安徽
大元脸葡萄,4分,满意,景色4,趣味4,性价比4,"继轰动多时的《从波提切利到梵高》展落幕后，近期上海博物馆的大展又双叒要排大队了。端午看了《实证中国——崧泽•良渚文明考古特展》和《玉楮流芳：上海博物馆藏宋元古籍展》两大特展，不过因为恢复预约而且真的有限流，感觉比之前拥挤的油画展体验好太多。如果想人少而且拿到精美的导览册，尽量约第一场9点-10点，并在8点45分以前到。

此篇先讲端午前夕刚刚开幕的《实证中国——崧泽•良渚文明考古特展》（展览持续至10.8）是上海博物馆继去年成功举办“何以中国”文物考古大展系列之后，推出的该系列的第二展。展览聚焦长江下游地区距今5800年到4300年的文明发展史，以崧泽文化、良渚文化为代表，展现了五千多年中华文明发展史的最伟大成就，不得不说是一场文明的盛宴！

重要展品：良渚遗址出土的“琮王”（图5）和“钺王”，上面的神徽相当精致，不过国宝级好东西7月9日就要结束出差回去了，所以且看且珍惜。

集章：6枚，目前在出口处，油墨不是很均匀，小残手敲得糊糊的。

印章出处：2枚展览标题、“鸟立高台”刻符玉璧、琮王神徽、象牙权杖、还有一个鼎（疑似鸟蛇纹带盖黑陶鼎，图6左，但盖子不一样），求大神解惑。",IP属地:安徽
大元脸葡萄,4分,满意,景色4,趣味4,性价比4,"🏛️【上海博物馆印象】
上海博物馆，位于上海市中心，是中国最重要的古代艺术博物馆之一。博物馆以其丰富的藏品和现代化的展览设施，成为了探索世界文化遗产的绝佳去处。

🖼️【古埃及文化展】
古埃及文化展集中展示了古埃及的文物和艺术品，包括木乃伊、石棺、雕塑、壁画、珠宝等。每一件展品都是古埃及文明的见证，让我们对那个时代有了更深的认识。

🎨【艺术与信仰】
在展览中，我被古埃及的艺术风格和宗教信仰深深吸引。从精致的珠宝工艺到神秘的象形文字，从庄严的石棺到生动的壁画，每一件展品都展现了古埃及人对来世的信仰和对美的追求。

📸【拍照打卡】
博物馆内的一些特色展览和复原场景是拍照打卡的绝佳背景。我在这些充满异域风情的场景前留下了许多美好的回忆。

🍵【当地美食】
参观完展览后，我去品尝了上海的特色小吃，如小笼包、生煎包等，每一口都是对上海风味的深入体验。

📝【攻略建议】

• 提前查看上海博物馆的开放时间和古埃及文化展的展期，以免错过。

• 穿着舒适的鞋子，因为博物馆面积较大，需要步行参观。

• 租借讲解器或下载官方APP，让参观更有深度。

• 注意保护展品，不要触摸文物，遵守博物馆的规定。

• 如果时间允许，可以安排在博物馆内多停留一会儿，因为展览内容丰富，值得细细品味。",IP属地:安徽
旅の径,5分,超棒,景色5,趣味5,性价比5,"作为上海博物馆&quot;对话世界&quot;文物艺术系列大展的第二个展览，经过两年多精心筹备，联手英国国家美术馆，推出《从波提切利到梵高：英国国家美术馆珍藏展》。

按艺术流派和代表人物，展览共分为八个版块，精选50位艺术巨匠的52件展品，以教科书的方式，完整呈现了文艺复兴至19世纪后印象派的欧洲绘画史。漫步在精彩纷呈的画作前，如同徜徉在浩瀚的艺术海洋，既可一览大师巨作的风采，也能一窥横跨400余年的欧洲美术史缩影。每一幅都是杰作，都值得远观近瞧细细品。

展览时间: 2023.1.17-5.7。
地址: 上海博物馆(南门)-武胜路188号。
交通: 地铁1/2/8号线人民广场站(1号出口步行430米)。
购票: 票价成人票100元，老人／学生／儿童票50元；携程等平台购票。
预约: 购票后在上海博物馆官微预约观展时间，每日9点到17点七个时间段可选。",IP属地:上海
听足音,5分,超棒,景色5,趣味5,性价比5,上海博物馆，国内顶级博物馆，经常联合国内外其他大馆联合举办特展，前几个月，上博联合河南文物局、河南博物院举办了《宅兹中国——河南夏商周文明展》，展出了河南出土的夏商周三代出土文物珍品、精品，代表了中国最早有文字记载的古文明时代。照片分享的是夏代晚期青铜珍品。,IP属地:上海
听足音,5分,超棒,景色5,趣味5,性价比5,上海博物馆，国内顶级大馆，历年来接受各界捐赠，丰硕而又高品质的馆藏与无数捐赠人的义举和厚爱密不可分。上博除了除了常设展，还专门集结捐赠文物精品，三十余次举办受赠文物临展。目前正在进行的《盛世芳华——上海博物馆受赠文物展》就是这样性质的大展，展出文物同时有文物和捐赠人的简介，让我们更好地了解历史，致敬捐赠人！[强]💐,IP属地:上海
听足音,5分,超棒,景色5,趣味5,性价比5,"上海博物馆，国内藏品数量和质量都名列前茅的大型博物馆。除了常设展，还经常以丰富的藏品举办专题特展。春节前，曾经参观了《东西汇融——中欧陶瓷与文化交流特展》。
十五世纪末，随着欧亚交通新航线的开辟，东西方贸易与交流日渐频繁，瓷器作为最具中国特色的商品之一，源源不断地输出海外，本次专题陶瓷展，从一个侧面记录了当时图像、设计、技术、观念的交流，承载了东西方文化的对话与互动，见证了明清时期中国与欧洲的贸易发展，具有艺术、文化、贸易的三重意义。",
听足音,5分,超棒,景色5,趣味5,性价比5,"上海博物馆，位于上海市中心的人民广场，北门为正门，在人民大道上，与上海市人民政府隔路相望，南门在武胜路上。目前参观博物馆采取预约制，进出单向制，南门为进口，北门为出口。
上博馆藏丰富，有很多来自社会各界人士的捐赠，最新的捐赠目前正在上博中庭展出，是美国友人苏珊娜于2021年捐赠的两件明代彩釉陶俑。上博珍藏的66件明代彩釉陶俑仪仗队也一同展出，非常罕见，令人大饱眼福。",
听足音,5分,超棒,景色5,趣味5,性价比5,"上海博物馆，位于市中心人民广场，北门入口，在武胜路上，南门出口，正对人民大道。距离地铁一号线、二号线、八号线人民广场站很近，公共交通便利。
上博建筑天圆地方，古朴大气，展厅多，展览面积大，馆藏丰富，布展用心，陈设典雅。
今天分享馆藏的西周昭王时期（约公元前十一世纪下半叶）青铜器珍品——召卣，盖内铭刻甲骨文，拓下就是一篇甲骨文书画作品。",
听足音,5分,超棒,景色5,趣味5,性价比5,上海博物馆，馆藏丰富且珍品多，展览面积大，是闻名世界的大规模博物馆。前段时间去参观了上海博物馆与新加坡亚洲文明博物馆联合举办的大型特展《寶曆风物——黑石号沉船出水珍品展》。珍品很多，今日分享黑石号沉船出水珍品中的金器，材料纯度较高，制作工艺精湛，反映了当时较高的冶炼技术、锻造技术和设计水准，是不可多得的珍品。从形状花纹来看，应该是我国唐朝时能工巧匠的作品。,
听足音,5分,超棒,景色5,趣味5,性价比5,"在出远门不便的日子里，本地的文化场馆无疑是好去处。上海博物馆，馆藏丰富，是闻名世界的大型博物馆。前段日子，去上博欣赏了上博与新加坡亚洲文明博物馆联合举办的大型特展《寶曆风物——黑石号沉船出水珍品展》。

“黑石号”是九世纪著名商船，当时满载着中国生产的商品，在开往阿拉伯途中沉没于今印度尼西亚海域，于1998年被打捞出水，丰富多样的文物是九世纪上半叶中外经济、文化交流的重要实证。

今日分享的是“黑石号”出水珍品中的银器，有精美的粉匣、妆匣、银碗、银觞等，造型完美，工艺精湛，反映了当时贵金属锻造技术已经相当发达。",
听足音,5分,超棒,景色5,趣味5,性价比5,"前段时间，去上海博物馆欣赏了上博与新加坡亚洲文明博物馆联合举办的《宝历风物——黑石号沉船出水珍品展》。黑石号 是公元九世纪一艘著名的阿拉伯商船，当时满载着中国商品，在开往中东的途中沉没于印度尼西亚海域，于1998年被打捞出水，其丰富多样的出水珍品证实了9世纪上半叶的中外经济、文化交流。

本次分享的是黑石号出水珍品中的铜镜，以及上海博物馆、扬州博物馆珍藏的同时代、同款铜镜。通常是黑石号出水珍品花纹更模糊一些，而上博、扬州博物馆的藏品品相更好。",
听足音,5分,超棒,景色5,趣味5,性价比5,"上海博物馆是闻名世界的馆藏丰富的大型博物馆。前些日子，去欣赏了上博与新加坡亚洲文明博物馆联合举办的大型特展《寶曆风物——黑石号沉船出水珍品展》。

“黑石号”是公元9世纪一艘著名的阿拉伯商船，当时满载着中国生产的商品，在开往中东的途中沉没于印度尼西亚海域，于1998年被打捞出水。

本次点评“黑石号”出水珍品中的绿釉和白釉绿彩器。这些器物或绿白相间，或同体绿色，颜色鲜亮，引人注目。它们可能是河南巩义窑或者河北邢窑的产品。部分器物造型模仿当时流行的金银器样式，还有些器物装饰纹样吸取了中东地区流行的题材，具有强烈的异国情调，有些像现代的定制品。",
听足音,5分,超棒,景色5,趣味5,性价比5,"前段时间，去上博欣赏了由上博与新加坡亚洲文明博物馆联合举办的大型特展《寶曆风物——黑石号沉船出水珍品展》。

“黑石号”是公元九世纪一艘著名的阿拉伯商船，当时满载着中国生产的商品，在开往中东的途中沉没于印度尼西亚勿里洞岛海域。黑石号于1998年被打捞出水，丰富多样的文物是9世纪上半叶中外经济、文化交流的重要实证。

上次分享了唐五代时期长沙窑、越窑精品瓷器，本次点评分享“黑石号”出水珍品中的广东窑场产品。广东窑场产品比较实用，大多作为容器使用，这些精致的罐、碗、壶、瓶，都是实际使用的。",
听足音,5分,超棒,景色5,趣味5,性价比5,"上海博物馆，位于人民广场中心地段，总建筑面积39200平方米，馆藏文物近百万件，其中精品文物12万件，有文物界“半壁江山”之誉。除了常设展，上博还经常与国内外各大博物馆联合举办文物精品的专题特展。前段时间，笔者去欣赏了《宝曆风物——黑石号沉船出水珍品展》，就是上博与新加坡亚洲文明博物馆联合举办的。

“黑石号”，是一艘阿拉伯商船，当时满载着中国生产的商品，在开往中东的途中沉没于印度尼西亚勿里洞岛海域，于1998年被打捞出水，丰富多样的文物是9世纪上半叶中外经济、文化交流的重要实证。

本次特展，展品248件/组，包括168件“黑石号”出水文物中的精品，以及国内出土或传世的有类型或同时期有关代表性文物，其中以陶瓷、金银器居多。

上次分享了唐五代时期长沙窑精品瓷器，以黑石号沉船出水珍品为主，这次则以上海博物馆珍藏的同时期长沙窑精品为主。对比看，您会发现“黑石号”出水珍品，可能是因为在海水中泡得太久，多少受到了海水的侵蚀，表面花纹会略有些模糊，而上博珍藏品的表面色泽更鲜艳，花纹清晰，品相相对更好些。图一至图六都是上博珍藏的同时期长沙窑 珍品。图七两件为上博珍藏，一件为湖南省博物馆珍藏，图八三件都是“黑石号”沉船出水珍品。",
听足音,5分,超棒,景色5,趣味5,性价比5,"上海博物馆，位于黄浦区人民大道201号。地铁人民广场站1号口出，步行不远即到，交通便利，同时周边有上海大剧院、上海历史博物馆、上海音乐厅等可一并参观游览或观看演出。

上海博物馆建筑总面积39200平方米，馆藏文物近百万件，其中精品文物12万件，有文物界“半壁江山”之誉。除了常设展，上博还经常与国内外各大博物馆联合举办文物精品的专题特展，正在进行的《宝曆风物——黑石号沉船出水珍品展》就是上博与新加坡亚洲文明博物馆联合举办的。

本次特展，展品248件/组，包括168件“黑石号”出水文物中的精品，以及国内出土或传世的有类型或同时期有关代表性文物，其中以陶瓷、金银器居多。

先分享唐五代时期长沙窑精品瓷器，以以黑石号沉船出水珍品为主，国内同时期长沙窑精品为辅，对比看，很有味道。",
听足音,5分,超棒,景色5,趣味5,性价比5,"上海博物馆，位于上海市中心人民广场南侧，人民大道201号，天圆地方的造型，宏伟古朴，雄浑大气，是建筑设计中难得的佳作，已经成为上海的重要标志性建筑。

荷兰收藏家倪汉克先生热爱中国文化，几十年来斥巨资收藏中国文物，并且多次向上海博物馆捐赠。上博为此专门举办展览，今天分享倪汉克先生捐赠的春秋晚期至战国时期的青铜器。古时候，青铜器是高层权贵们的专享奢侈品，有用于祭祀的礼器、乐器，也有用于战争的兵器，还有少部分是用于生活的酒器和容器，都是做得精细完美的，在当时全手工前提下，其工艺水准已经相当高了！👍🏻",
浩天5288,5分,超棒,景色5,趣味5,性价比5,"上海去了N多次，每次都是来去匆匆。这次特意留出大半天天时间，专程到博物馆参观。
地铁最方便，人民广场站下车。正门位于延安路那边，后门对着上海市政府。
一定要提前预约，免费但需要身份证换票。进门需要排队，周六周日小朋友特别多。
一至四层有多个展馆，分别是青铜器、古代钱币、明清家具、书画艺术等，需要3-5小时左右。",
凌月儿09,5分,超棒,景色5,趣味5,性价比5,"上海博物馆在市中心人民大道201号，近市政府，展馆建筑型如铜鼎，暗合中国天圆地方的宇宙观。展馆面积仅湖南博物馆面积的三分之一多一点，但展出的藏品多出N倍，信息量巨大，特别是青铜器、字画、瓷器等琳琅满目，看得眼花缭乱，怪不得上海被誉为中国收藏半壁江山，粗粗浏览一遍3小时，仔细看一天都不够，参观中被中华民族五千年文明的灿烂辉煌深深感动，为中华民族骄傲自豪！
       上海博物馆管理特别人性化，参观免费，不要预约（每天限8000人），不要身份证，可随身携带包包、水和少许零食，上午10点有免费讲解导览，展馆二楼有提供中西食物的餐厅，还有免费饮水机。
       交通方便，我是坐地铁2号线来的，在人民广场这一站的1号口出，距离博物馆800多米，步行13分钟就到了，看完展览去静安寺，南京路也很方便，步行10多分钟，白天学习参观中国历史文化，晚上体验红灯酒绿的南京路，旅行的愉悦油然而生。",
听足音,5分,超棒,景色5,趣味5,性价比5,"上海博物馆首次对外对外开放时起，就一直是上博的常客，每有新展，必去报到。周末的讲座，遇到自己有兴趣的主题，也是要去聆听的。可以说，与上博有着不解之缘，但是写点评倒是第一次。上博天圆地方的古雅外形、内部高大敞亮的挑高中庭，很多人都熟知，在此就轻轻略过了。
       这几天心仪的是《丹青宝筏：董其昌书画艺术大展》。晚明杰出的书画大家董其昌（1555－1636），字玄宰，号香光、思白、思翁，原籍上海县（今上海闵行区马桥），后徙居华亭（今上海松江区）。万历十七年进士，授翰林院编修，官至南京礼部尚书，卒后谥“文敏”。作为中国书画史上承前启后、影响巨大的一代书画大师，董其昌集前人之大成，融会贯通，洞察画坛时弊，以禅喻画，及时明智地提出与倡导“南北宗论”，并在实践上充分加以印证，创中国文人画理论史上又一高峰，翻开了文人画创作的新篇章。这次展览除了上海本地土生土长的书画大家董其昌书画作品，还有书圣王羲之的《寒切帖卷》和《行穰帖卷》、书法亚圣王献之的《鸭头丸帖卷》、书法大家颜真卿的楷书自书《告身帖卷》、草书大家怀素的《苦笋帖卷》、宋徽宗赵佶的《竹禽图卷》、黄公望的《富春山居图之剩山图卷》………得细细品赏如此多的珍品，真是三生有幸了。大展允许不用闪光灯拍照，故随点评附上几祯照片，与您共赏。",
蒙古郎中,5分,超棒,景色5,趣味5,性价比5,"上午下雨，排队五十分钟进大门。逛了近三个小时。
严重推荐青铜馆，精品太多了，器型精美，做工精细，很多有铭文。还有其他几个专题展厅，如书法厅，有米芾、赵构等真迹。印章厅，各朝代印章的发展过程。古钱币厅，有我国钱币发展史和世界各国钱币展览。
这次专题展是泰特不列颠艺术，主要是十九世纪的英国油画，对大众来说是比较少接触的艺术形式。
可能精品太多，每个展厅都按照历史发展演变过程介绍展品，青铜馆和陶瓷馆还分别介绍制作方法，有助于游客了解历史，但对单个展品的介绍不多，有点小遗憾。因为每个精品背后都是一段故事。
一层商品部也值得一提，有很多有深度的书籍和纪念品。
博物馆经过安检后可以向安检员要向票，凭票到一层最里面存包。馆内空调极好，越往上越凉，忍不住摩挲双臂，参观结束出了大门眼镜上立马蒙上雾气。",
江流儿AN,5分,超棒,景色5,趣味5,性价比5,"【趣味】中外古代文物展示，老少皆宜，全家出游。学习与娱乐共享。
【性价比】一日逛遍千年历史，一朝看遍千古文物精品。",IP属地:上海
新月爱游,5分,超棒,景色5,趣味5,性价比5,上博很赞的，我有空一直去的，里面展都很精致，现在有马可波罗眼中的中国和世界，很值得看，四楼也很灵的，目前有三个展厅开放，我尤其喜欢明清家具，布置得很美，很有氛围感！,IP属地:上海
